Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
33,203;95,98900;9,33;6,18;;0, 9,5989E+01,2, 1,3652E+00,5, 1,0000E+03
34,204;97,53800;9,21;6,17;;0, 9,7538E+01,2, 1,3652E+00,5, 1,0000E+03
35,212;98,98800;9,07;6,16;;0, 9,8988E+01,2, 1,3652E+00,5, 1,0000E+03
36,221;100,18000;8,94;6,15;;0, 1,0018E+02,2, 1,3652E+00,5, 1,0000E+03
37,223;101,11000;8,84;6,13;;0, 1,0111E+02,2, 1,3652E+00,5, 1,0000E+03
38,231;101,67000;8,76;6,12;;0, 1,0167E+02,2, 1,3652E+00,5, 1,0000E+03
39,232;101,71000;8,71;6,11;;0, 1,0171E+02,2, 1,3652E+00,5, 1,0000E+03
40,242;101,51000;8,70;6,11;;0, 1,0151E+02,2, 1,3652E+00,5, 1,0000E+03
41,251;101,06000;8,72;6,11;;0, 1,0106E+02,2, 1,3652E+00,5, 1,0000E+03
42,258;100,43000;8,76;6,11;;0, 1,0043E+02,2, 1,3652E+00,5, 1,0000E+03
43,263;99,81100;8,82;6,12;;0, 9,9811E+01,2, 1,3652E+00,5, 1,0000E+03
44,264;99,25600;8,87;6,12;;0, 9,9256E+01,2, 1,3652E+00,5, 1,0000E+03
45,273;98,78900;8,92;6,13;;0, 9,8789E+01,2, 1,3652E+00,5, 1,0000E+03
46,283;98,44500;8,96;6,14;;0, 9,8445E+01,2, 1,3652E+00,5, 1,0000E+03
47,284;98,13000;8,99;6,14;;0, 9,8130E+01,2, 1,3652E+00,5, 1,0000E+03
48,293;97,93000;9,02;6,15;;0, 9,7930E+01,2, 1,3652E+00,5, 1,0000E+03
49,301;97,78800;9,04;6,16;;0, 9,7788E+01,2, 1,3652E+00,5, 1,0000E+03
50,310;97,76800;9,05;6,16;;0, 9,7768E+01,2, 1,3652E+00,5, 1,0000E+03
51,311;97,82600;9,05;6,17;;0, 9,7826E+01,2, 1,3652E+00,5, 1,0000E+03
52,313;98,08000;9,05;6,17;;0, 9,8080E+01,2, 1,3652E+00,5, 1,0000E+03
53,313;98,52900;9,02;6,17;;0, 9,8529E+01,2, 1,3652E+00,5, 1,0000E+03
54,321;99,05400;8,98;6,17;;0, 9,9054E+01,2, 1,3652E+00,5, 1,0000E+03
55,322;99,66100;8,94;6,17;;0, 9,9661E+01,2, 1,3652E+00,5, 1,0000E+03
56,332;100,29000;8,88;6,16;;0, 1,0029E+02,2, 1,3652E+00,5, 1,0000E+03
57,334;100,84000;8,83;6,16;;0, 1,0084E+02,2, 1,3652E+00,5, 1,0000E+03
58,343;101,33000;8,78;6,15;;0, 1,0133E+02,2, 1,3652E+00,5, 1,0000E+03
59,345;101,73000;8,74;6,14;;0, 1,0173E+02,2, 1,3652E+00,5, 1,0000E+03
60,352;101,94000;8,70;6,13;;0, 1,0194E+02,2, 1,3652E+00,5, 1,0000E+03
61,360;101,97000;8,68;6,13;;0, 1,0197E+02,2, 1,3652E+00,5, 1,0000E+03
62,367;101,90000;8,68;6,12;;0, 1,0190E+02,2, 1,3652E+00,5, 1,0000E+03
63,368;101,58000;8,69;6,12;;0, 1,0158E+02,2, 1,3652E+00,5, 1,0000E+03
64,368;101,09000;8,71;6,12;;0, 1,0109E+02,2, 1,3652E+00,5, 1,0000E+03
65,373;100,49000;8,76;6,12;;0, 1,0049E+02,2, 1,3652E+00,5, 1,0000E+03
66,383;99,90100;8,81;6,13;;0, 9,9901E+01,2, 1,3652E+00,5, 1,0000E+03
67,389;99,38100;8,86;6,13;;0, 9,9381E+01,2, 1,3652E+00,5, 1,0000E+03
68,396;98,94500;8,91;6,14;;0, 9,8945E+01,2, 1,3652E+00,5, 1,0000E+03
69,405;98,60800;8,95;6,15;;0, 9,8608E+01,2, 1,3652E+00,5, 1,0000E+03
70,414;98,31200;8,98;6,15;;0, 9,8312E+01,2, 1,3652E+00,5, 1,0000E+03
71,419;98,11200;9,00;6,16;;0, 9,8112E+01,2, 1,3652E+00,5, 1,0000E+03
72,428;98,08100;9,02;6,17;;0, 9,8081E+01,2, 1,3652E+00,5, 1,0000E+03
73,433;98,14000;9,02;6,17;;0, 9,8140E+01,2, 1,3652E+00,5, 1,0000E+03
74,436;98,38500;9,02;6,17;;0, 9,8385E+01,2, 1,3652E+00,5, 1,0000E+03
75,441;98,75000;9,00;6,17;;0, 9,8750E+01,2, 1,3652E+00,5, 1,0000E+03
76,443;99,26100;8,97;6,17;;0, 9,9261E+01,2, 1,3652E+00,5, 1,0000E+03
77,444;99,90700;8,92;6,17;;0, 9,9907E+01,2, 1,3652E+00,5, 1,0000E+03
78,444;100,49000;8,86;6,16;;0, 1,0049E+02,2, 1,3652E+00,5, 1,0000E+03
79,445;101,01000;8,81;6,16;;0, 1,0101E+02,2, 1,3652E+00,5, 1,0000E+03
80,454;101,48000;8,77;6,15;;0, 1,0148E+02,2, 1,3652E+00,5, 1,0000E+03
81,462;101,85000;8,72;6,14;;0, 1,0185E+02,2, 1,3652E+00,5, 1,0000E+03
82,465;102,06000;8,69;6,13;;0, 1,0206E+02,2, 1,3652E+00,5, 1,0000E+03
83,472;102,07000;8,67;6,13;;0, 1,0207E+02,2, 1,3652E+00,5, 1,0000E+03
84,472;102,03000;8,67;6,12;;0, 1,0203E+02,2, 1,3652E+00,5, 1,0000E+03
85,478;101,71000;8,67;6,12;;0, 1,0171E+02,2, 1,3652E+00,5, 1,0000E+03
86,480;101,26000;8,70;6,12;;0, 1,0126E+02,2, 1,3652E+00,5, 1,0000E+03
87,489;100,68000;8,74;6,12;;0, 1,0068E+02,2, 1,3652E+00,5, 1,0000E+03
88,492;100,09000;8,79;6,13;;0, 1,0009E+02,2, 1,3652E+00,5, 1,0000E+03
89,492;99,53400;8,85;6,13;;0, 9,9534E+01,2, 1,3652E+00,5, 1,0000E+03
90,500;99,08000;8,90;6,14;;0, 9,9080E+01,2, 1,3652E+00,5, 1,0000E+03
91,501;98,71500;8,94;6,14;;0, 9,8715E+01,2, 1,3652E+00,5, 1,0000E+03
92,508;98,40400;8,97;6,15;;0, 9,8404E+01,2, 1,3652E+00,5, 1,0000E+03
93,515;98,14800;9,00;6,16;;0, 9,8148E+01,2, 1,3652E+00,5, 1,0000E+03
94,523;97,95200;9,02;6,16;;0, 9,7952E+01,2, 1,3652E+00,5, 1,0000E+03
95,532;97,91300;9,04;6,17;;0, 9,7913E+01,2, 1,3652E+00,5, 1,0000E+03
96,538;97,95900;9,04;6,17;;0, 9,7959E+01,2, 1,3652E+00,5, 1,0000E+03
97,540;98,19100;9,04;6,18;;0, 9,8191E+01,2, 1,3652E+00,5, 1,0000E+03
98,542;98,63500;9,01;6,18;;0, 9,8635E+01,2, 1,3652E+00,5, 1,0000E+03
99,548;99,16300;8,98;6,18;;0, 9,9163E+01,2, 1,3652E+00,5, 1,0000E+03
100,559;99,77800;8,93;6,17;;0, 9,9778E+01,2, 1,3652E+00,5, 1,0000E+03
101,568;100,38000;8,87;6,17;;0, 1,0038E+02,2, 1,3652E+00,5, 1,0000E+03
102,577;100,92000;8,82;6,16;;0, 1,0092E+02,2, 1,3652E+00,5, 1,0000E+03
103,583;101,39000;8,77;6,15;;0, 1,0139E+02,2, 1,3652E+00,5, 1,0000E+03
104,583;101,78000;8,73;6,15;;0, 1,0178E+02,2, 1,3652E+00,5, 1,0000E+03
105,592;102,06000;8,70;6,14;;0, 1,0206E+02,2, 1,3652E+00,5, 1,0000E+03
106,595;102,32000;8,67;6,13;;0, 1,0232E+02,2, 1,3652E+00,5, 1,0000E+03
107,605;102,36000;8,65;6,12;;0, 1,0236E+02,2, 1,3652E+00,5, 1,0000E+03
108,605;102,27000;8,65;6,12;;0, 1,0227E+02,2, 1,3652E+00,5, 1,0000E+03
109,615;101,96000;8,65;6,12;;0, 1,0196E+02,2, 1,3652E+00,5, 1,0000E+03
110,623;101,43000;8,68;6,11;;0, 1,0143E+02,2, 1,3652E+00,5, 1,0000E+03
111,632;100,96000;8,73;6,12;;0, 1,0096E+02,2, 1,3652E+00,5, 1,0000E+03
112,643;100,54000;8,77;6,12;;0, 1,0054E+02,2, 1,3652E+00,5, 1,0000E+03
113,651;100,13000;8,81;6,12;;0, 1,0013E+02,2, 1,3652E+00,5, 1,0000E+03
114,653;99,43700;8,84;6,13;;0, 9,9437E+01,2, 1,3652E+00,5, 1,0000E+03
115,656;98,72600;8,90;6,13;;0, 9,8726E+01,2, 1,3652E+00,5, 1,0000E+03
116,665;98,11900;8,97;6,14;;0, 9,8119E+01,2, 1,3652E+00,5, 1,0000E+03
117,666;97,61200;9,02;6,15;;0, 9,7612E+01,2, 1,3652E+00,5, 1,0000E+03
118,676;97,19500;9,07;6,16;;0, 9,7195E+01,2, 1,3652E+00,5, 1,0000E+03
119,677;96,96900;9,10;6,17;;0, 9,6969E+01,2, 1,3652E+00,5, 1,0000E+03
120,678;96,93000;9,12;6,18;;0, 9,6930E+01,2, 1,3652E+00,5, 1,0000E+03
121,687;97,14000;9,13;6,19;;0, 9,7140E+01,2, 1,3652E+00,5, 1,0000E+03
122,697;97,65400;9,11;6,19;;0, 9,7654E+01,2, 1,3652E+00,5, 1,0000E+03
123,706;98,39100;9,06;6,19;;0, 9,8391E+01,2, 1,3652E+00,5, 1,0000E+03
124,716;99,22500;9,00;6,19;;0, 9,9225E+01,2, 1,3652E+00,5, 1,0000E+03
125,724;100,11000;8,92;6,18;;0, 1,0011E+02,2, 1,3652E+00,5, 1,0000E+03
126,733;100,95000;8,84;6,17;;0, 1,0095E+02,2, 1,3652E+00,5, 1,0000E+03
127,743;101,73000;8,77;6,16;;0, 1,0173E+02,2, 1,3652E+00,5, 1,0000E+03
128,743;102,37000;8,70;6,15;;0, 1,0237E+02,2, 1,3652E+00,5, 1,0000E+03
129,745;102,97000;8,64;6,14;;0, 1,0297E+02,2, 1,3652E+00,5, 1,0000E+03
130,746;103,46000;8,59;6,13;;0, 1,0346E+02,2, 1,3652E+00,5, 1,0000E+03
131,756;103,76000;8,55;6,12;;0, 1,0376E+02,2, 1,3652E+00,5, 1,0000E+03
132,764;103,77000;8,52;6,11;;0, 1,0377E+02,2, 1,3652E+00,5, 1,0000E+03
133,774;103,35000;8,52;6,10;;0, 1,0335E+02,2, 1,3652E+00,5, 1,0000E+03
134,774;102,73000;8,56;6,09;;0, 1,0273E+02,2, 1,3652E+00,5, 1,0000E+03
135,776;101,92000;8,61;6,10;;0, 1,0192E+02,2, 1,3652E+00,5, 1,0000E+03
136,785;101,05000;8,68;6,10;;0, 1,0105E+02,2, 1,3652E+00,5, 1,0000E+03
137,786;100,11000;8,76;6,11;;0, 1,0011E+02,2, 1,3652E+00,5, 1,0000E+03
138,796;99,19300;8,84;6,12;;0, 9,9193E+01,2, 1,3652E+00,5, 1,0000E+03
139,796;98,45500;8,93;6,13;;0, 9,8455E+01,2, 1,3652E+00,5, 1,0000E+03
140,797;97,83400;8,99;6,14;;0, 9,7834E+01,2, 1,3652E+00,5, 1,0000E+03
141,797;97,28600;9,05;6,15;;0, 9,7286E+01,2, 1,3652E+00,5, 1,0000E+03
142,802;96,88800;9,09;6,16;;0, 9,6888E+01,2, 1,3652E+00,5, 1,0000E+03
143,802;96,54500;9,13;6,17;;0, 9,6545E+01,2, 1,3652E+00,5, 1,0000E+03
144,802;96,36700;9,16;6,18;;0, 9,6367E+01,2, 1,3652E+00,5, 1,0000E+03
145,812;96,37900;9,18;6,19;;0, 9,6379E+01,2, 1,3652E+00,5, 1,0000E+03
146,819;96,62700;9,18;6,20;;0, 9,6627E+01,2, 1,3652E+00,5, 1,0000E+03
147,827;97,10300;9,15;6,20;;0, 9,7103E+01,2, 1,3652E+00,5, 1,0000E+03
148,828;97,79600;9,11;6,20;;0, 9,7796E+01,2, 1,3652E+00,5, 1,0000E+03
149,836;98,70400;9,05;6,20;;0, 9,8704E+01,2, 1,3652E+00,5, 1,0000E+03
150,845;99,75300;8,97;6,19;;0, 9,9753E+01,2, 1,3652E+00,5, 1,0000E+03
151,853;100,71000;8,88;6,18;;0, 1,0071E+02,2, 1,3652E+00,5, 1,0000E+03
152,856;101,75000;8,79;6,17;;0, 1,0175E+02,2, 1,3652E+00,5, 1,0000E+03
153,858;102,76000;8,70;6,16;;0, 1,0276E+02,2, 1,3652E+00,5, 1,0000E+03
154,859;103,62000;8,61;6,14;;0, 1,0362E+02,2, 1,3652E+00,5, 1,0000E+03
155,868;104,31000;8,53;6,13;;0, 1,0431E+02,2, 1,3652E+00,5, 1,0000E+03
156,877;104,81000;8,47;6,11;;0, 1,0481E+02,2, 1,3652E+00,5, 1,0000E+03
157,886;105,02000;8,43;6,09;;0, 1,0502E+02,2, 1,3652E+00,5, 1,0000E+03
158,887;104,88000;8,41;6,07;;0, 1,0488E+02,2, 1,3652E+00,5, 1,0000E+03
159,887;104,30000;8,42;6,06;;0, 1,0430E+02,2, 1,3652E+00,5, 1,0000E+03
160,888;103,28000;8,47;6,06;;0, 1,0328E+02,2, 1,3652E+00,5, 1,0000E+03
161,889;102,15000;8,56;6,06;;0, 1,0215E+02,2, 1,3652E+00,5, 1,0000E+03
162,889;100,93000;8,66;6,07;;0, 1,0093E+02,2, 1,3652E+00,5, 1,0000E+03
163,890;99,43600;8,77;6,08;;0, 9,9436E+01,2, 1,3652E+00,5, 1,0000E+03
164,894;97,87100;8,90;6,10;;0, 9,7871E+01,2, 1,3652E+00,5, 1,0000E+03
165,895;96,21500;9,04;6,12;;0, 9,6215E+01,2, 1,3652E+00,5, 1,0000E+03
166,904;94,59300;9,19;6,14;;0, 9,4593E+01,2, 1,3652E+00,5, 1,0000E+03
167,906;93,18500;9,33;6,18;;0, 9,3185E+01,2, 1,3652E+00,5, 1,0000E+03
168,913;92,05900;9,46;6,19;;0, 9,2059E+01,2, 1,3652E+00,5, 1,0000E+03
169,913;91,42400;9,56;6,20;;0, 9,1424E+01,2, 1,3652E+00,5, 1,0000E+03
170,920;91,31200;9,61;6,21;;0, 9,1312E+01,2, 1,3652E+00,5, 1,0000E+03
171,922;91,86200;9,62;6,21;;0, 9,1862E+01,2, 1,3652E+00,5, 1,0000E+03
172,927;93,15700;9,58;6,20;;0, 9,3157E+01,2, 1,3652E+00,5, 1,0000E+03
173,930;94,97000;9,46;6,19;;0, 9,4970E+01,2, 1,3652E+00,5, 1,0000E+03
174,939;96,95300;9,30;6,17;;0, 9,6953E+01,2, 1,3652E+00,5, 1,0000E+03
175,942;98,93400;9,12;6,16;;0, 9,8934E+01,2, 1,3652E+00,5, 1,0000E+03
176,951;100,74000;8,95;6,14;;0, 1,0074E+02,2, 1,3652E+00,5, 1,0000E+03
177,951;102,30000;8,79;6,12;;0, 1,0230E+02,2, 1,3652E+00,5, 1,0000E+03
178,952;103,61000;8,65;6,10;;0, 1,0361E+02,2, 1,3652E+00,5, 1,0000E+03
179,961;104,43000;8,53;6,08;;0, 1,0443E+02,2, 1,3652E+00,5, 1,0000E+03
180,968;104,78000;8,46;6,06;;0, 1,0478E+02,2, 1,3652E+00,5, 1,0000E+03
181,976;104,57000;8,43;6,05;;0, 1,0457E+02,2, 1,3652E+00,5, 1,0000E+03
182,980;103,86000;8,45;6,04;;0, 1,0386E+02,2, 1,3652E+00,5, 1,0000E+03
183,989;102,70000;8,51;6,04;;0, 1,0270E+02,2, 1,3652E+00,5, 1,0000E+03
184,990;101,22000;8,62;6,05;;0, 1,0122E+02,2, 1,3652E+00,5, 1,0000E+03
185,996;99,41000;8,75;6,06;;0, 9,9410E+01,2, 1,3652E+00,5, 1,0000E+03
187,003;97,43100;8,91;6,08;;0, 9,7431E+01,2, 1,3652E+00,5, 1,0000E+03
188,010;95,38300;9,08;6,11;;0, 9,5383E+01,2, 1,3652E+00,5, 1,0000E+03
