Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;raw;resp;response
3217,175;964,23000;3,50;8,00;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3218,177;964,22000;3,50;8,00;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3219,178;964,23000;3,50;8,00;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3220,179;964,24000;3,50;8,00;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3221,180;964,24000;3,50;8,00;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3222,181;964,24000;3,50;8,00;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3223,182;964,24000;3,50;8,00;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3224,184;964,24000;3,50;8,00;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3225,184;964,23000;3,50;8,00;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3226,185;964,23000;3,50;8,00;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3227,186;964,22000;3,50;8,00;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3228,187;964,22000;3,50;8,00;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3229,188;964,23000;3,50;8,00;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3230,188;964,23000;3,50;8,00;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3231,190;964,24000;3,50;8,00;59,050;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3232,192;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3233,193;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3234,193;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3235,195;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3236,196;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3237,196;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3238,196;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3239,197;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3240,199;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3241,199;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3242,199;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3243,200;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3244,200;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3245,201;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3246,202;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3247,203;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3248,203;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3249,204;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3250,204;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3251,205;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3252,205;964,22000;3,50;7,50;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3253,206;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3254,206;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3255,206;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3256,208;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3257,208;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3258,209;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3259,209;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3260,209;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3261,210;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3262,211;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3263,212;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3264,212;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3265,213;9,64230;3,50;7,50;;b'0, 9,6423E+0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3266,214;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3267,214;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3268,215;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3269,216;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3270,217;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3271,217;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3272,219;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3273,219;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3274,219;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3275,219;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3276,220;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3277,220;964,21000;3,50;7,50;;b'0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03
3278,221;964,22000;3,50;7,50;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3279,222;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3280,223;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3281,223;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3282,224;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3283,224;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3284,226;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3285,226;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3286,228;964,25000;3,50;7,50;;b'0, 9,6425E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6425E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6425E+02,2, 1,3652E+00,5, 1,0000E+03
3287,229;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3288,230;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3289,230;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3290,230;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3291,231;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3292,232;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3293,233;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3294,234;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3295,235;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3296,236;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3297,237;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3298,239;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3299,239;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3300,240;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3301,240;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3302,242;964,22000;3,50;7,50;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3303,243;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3304,244;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3305,245;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3306,246;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3307,247;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3308,247;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3309,249;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3310,249;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3311,249;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3312,250;964,21000;3,50;7,50;;b'0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03
3313,251;964,21000;3,50;7,50;;b'0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6421E+02,2, 1,3652E+00,5, 1,0000E+03
3314,252;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3315,252;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3316,253;964,22000;3,50;7,50;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3317,253;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3318,253;964,22000;3,50;7,50;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3319,254;964,24000;3,50;7,50;;b'0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6424E+02,2, 1,3652E+00,5, 1,0000E+03
3320,255;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3321,256;964,22000;3,50;7,50;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3322,258;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3323,258;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3324,259;964,22000;3,50;7,50;;b'0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6422E+02,2, 1,3652E+00,5, 1,0000E+03
3325,260;964,23000;3,50;7,50;;b'0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6423E+02,2, 1,3652E+00,5, 1,0000E+03
3326,261;964,19000;3,50;7,50;94,069;b'0, 9,6419E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6419E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6419E+02,2, 1,3652E+00,5, 1,0000E+03
