Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
100,448;387,03000;5,59;7,21;;0, 3,8703E+02,2, 1,3652E+00,5, 1,0000E+03
101,455;387,04000;5,59;7,21;;0, 3,8704E+02,2, 1,3652E+00,5, 1,0000E+03
102,465;387,05000;5,59;7,21;;0, 3,8705E+02,2, 1,3652E+00,5, 1,0000E+03
103,468;387,05000;5,59;7,21;;0, 3,8705E+02,2, 1,3652E+00,5, 1,0000E+03
104,473;387,08000;5,59;7,21;;0, 3,8708E+02,2, 1,3652E+00,5, 1,0000E+03
105,482;387,08000;5,59;7,21;;0, 3,8708E+02,2, 1,3652E+00,5, 1,0000E+03
106,489;387,10000;5,59;7,21;;0, 3,8710E+02,2, 1,3652E+00,5, 1,0000E+03
107,493;387,10000;5,59;7,21;;0, 3,8710E+02,2, 1,3652E+00,5, 1,0000E+03
108,494;387,10000;5,59;7,21;;0, 3,8710E+02,2, 1,3652E+00,5, 1,0000E+03
109,496;387,10000;5,59;7,21;;0, 3,8710E+02,2, 1,3652E+00,5, 1,0000E+03
110,500;387,10000;5,59;7,21;;0, 3,8710E+02,2, 1,3652E+00,5, 1,0000E+03
111,509;387,10000;5,59;7,21;;0, 3,8710E+02,2, 1,3652E+00,5, 1,0000E+03
112,513;387,07000;5,59;7,21;;0, 3,8707E+02,2, 1,3652E+00,5, 1,0000E+03
113,518;387,05000;5,59;7,21;;0, 3,8705E+02,2, 1,3652E+00,5, 1,0000E+03
114,524;387,02000;5,59;7,21;;0, 3,8702E+02,2, 1,3652E+00,5, 1,0000E+03
115,527;387,02000;5,59;7,21;;0, 3,8702E+02,2, 1,3652E+00,5, 1,0000E+03
116,537;387,02000;5,59;7,21;;0, 3,8702E+02,2, 1,3652E+00,5, 1,0000E+03
117,540;387,02000;5,59;7,21;;0, 3,8702E+02,2, 1,3652E+00,5, 1,0000E+03
118,543;387,01000;5,59;7,21;;0, 3,8701E+02,2, 1,3652E+00,5, 1,0000E+03
119,553;386,98000;5,59;7,21;;0, 3,8698E+02,2, 1,3652E+00,5, 1,0000E+03
120,560;386,97000;5,59;7,21;;0, 3,8697E+02,2, 1,3652E+00,5, 1,0000E+03
121,563;386,97000;5,59;7,21;;0, 3,8697E+02,2, 1,3652E+00,5, 1,0000E+03
122,566;386,93000;5,59;7,21;;0, 3,8693E+02,2, 1,3652E+00,5, 1,0000E+03
123,568;386,91000;5,59;7,21;;0, 3,8691E+02,2, 1,3652E+00,5, 1,0000E+03
124,568;386,88000;5,59;7,21;;0, 3,8688E+02,2, 1,3652E+00,5, 1,0000E+03
125,571;386,86000;5,60;7,21;;0, 3,8686E+02,2, 1,3652E+00,5, 1,0000E+03
126,573;386,79000;5,60;7,21;;0, 3,8679E+02,2, 1,3652E+00,5, 1,0000E+03
127,575;386,76000;5,60;7,21;;0, 3,8676E+02,2, 1,3652E+00,5, 1,0000E+03
128,577;386,75000;5,60;7,21;;0, 3,8675E+02,2, 1,3652E+00,5, 1,0000E+03
129,580;386,72000;5,60;7,21;;0, 3,8672E+02,2, 1,3652E+00,5, 1,0000E+03
130,588;386,68000;5,60;7,21;;0, 3,8668E+02,2, 1,3652E+00,5, 1,0000E+03
131,589;386,65000;5,60;7,21;;0, 3,8665E+02,2, 1,3652E+00,5, 1,0000E+03
132,590;386,63000;5,60;7,21;;0, 3,8663E+02,2, 1,3652E+00,5, 1,0000E+03
133,599;386,62000;5,60;7,21;;0, 3,8662E+02,2, 1,3652E+00,5, 1,0000E+03
134,599;386,63000;5,60;7,21;;0, 3,8663E+02,2, 1,3652E+00,5, 1,0000E+03
135,601;386,63000;5,60;7,21;;0, 3,8663E+02,2, 1,3652E+00,5, 1,0000E+03
136,605;386,63000;5,60;7,21;;0, 3,8663E+02,2, 1,3652E+00,5, 1,0000E+03
137,612;386,63000;5,60;7,21;;0, 3,8663E+02,2, 1,3652E+00,5, 1,0000E+03
138,617;386,63000;5,60;7,21;;0, 3,8663E+02,2, 1,3652E+00,5, 1,0000E+03
139,618;386,60000;5,60;7,21;;0, 3,8660E+02,2, 1,3652E+00,5, 1,0000E+03
140,627;386,59000;5,60;7,21;;0, 3,8659E+02,2, 1,3652E+00,5, 1,0000E+03
141,630;386,59000;5,60;7,21;;0, 3,8659E+02,2, 1,3652E+00,5, 1,0000E+03
142,631;386,58000;5,60;7,21;;0, 3,8658E+02,2, 1,3652E+00,5, 1,0000E+03
143,632;386,55000;5,60;7,21;;0, 3,8655E+02,2, 1,3652E+00,5, 1,0000E+03
144,637;386,54000;5,60;7,21;;0, 3,8654E+02,2, 1,3652E+00,5, 1,0000E+03
145,642;386,53000;5,60;7,21;;0, 3,8653E+02,2, 1,3652E+00,5, 1,0000E+03
146,644;386,50000;5,60;7,21;;0, 3,8650E+02,2, 1,3652E+00,5, 1,0000E+03
147,654;386,47000;5,60;7,21;;0, 3,8647E+02,2, 1,3652E+00,5, 1,0000E+03
148,658;386,44000;5,60;7,21;;0, 3,8644E+02,2, 1,3652E+00,5, 1,0000E+03
149,667;386,42000;5,60;7,21;;0, 3,8642E+02,2, 1,3652E+00,5, 1,0000E+03
150,670;386,40000;5,60;7,21;;0, 3,8640E+02,2, 1,3652E+00,5, 1,0000E+03
151,680;386,37000;5,60;7,21;;0, 3,8637E+02,2, 1,3652E+00,5, 1,0000E+03
152,690;386,37000;5,60;7,21;;0, 3,8637E+02,2, 1,3652E+00,5, 1,0000E+03
153,698;386,36000;5,60;7,21;;0, 3,8636E+02,2, 1,3652E+00,5, 1,0000E+03
154,703;386,33000;5,60;7,21;;0, 3,8633E+02,2, 1,3652E+00,5, 1,0000E+03
155,707;386,30000;5,60;7,21;;0, 3,8630E+02,2, 1,3652E+00,5, 1,0000E+03
156,710;386,29000;5,60;7,21;;0, 3,8629E+02,2, 1,3652E+00,5, 1,0000E+03
157,719;386,29000;5,60;7,21;;0, 3,8629E+02,2, 1,3652E+00,5, 1,0000E+03
158,729;386,29000;5,60;7,21;;0, 3,8629E+02,2, 1,3652E+00,5, 1,0000E+03
159,731;386,29000;5,60;7,21;;0, 3,8629E+02,2, 1,3652E+00,5, 1,0000E+03
160,732;386,29000;5,60;7,21;;0, 3,8629E+02,2, 1,3652E+00,5, 1,0000E+03
161,734;386,29000;5,60;7,21;;0, 3,8629E+02,2, 1,3652E+00,5, 1,0000E+03
162,743;386,26000;5,60;7,21;;0, 3,8626E+02,2, 1,3652E+00,5, 1,0000E+03
163,748;386,25000;5,60;7,21;;0, 3,8625E+02,2, 1,3652E+00,5, 1,0000E+03
164,751;386,25000;5,60;7,21;;0, 3,8625E+02,2, 1,3652E+00,5, 1,0000E+03
165,753;386,24000;5,60;7,21;;0, 3,8624E+02,2, 1,3652E+00,5, 1,0000E+03
166,754;386,25000;5,60;7,21;;0, 3,8625E+02,2, 1,3652E+00,5, 1,0000E+03
167,754;386,22000;5,60;7,21;;0, 3,8622E+02,2, 1,3652E+00,5, 1,0000E+03
168,759;386,20000;5,60;7,21;;0, 3,8620E+02,2, 1,3652E+00,5, 1,0000E+03
169,760;386,20000;5,60;7,21;;0, 3,8620E+02,2, 1,3652E+00,5, 1,0000E+03
170,765;386,21000;5,60;7,21;;0, 3,8621E+02,2, 1,3652E+00,5, 1,0000E+03
171,772;386,20000;5,60;7,21;;0, 3,8620E+02,2, 1,3652E+00,5, 1,0000E+03
172,780;386,20000;5,60;7,21;;0, 3,8620E+02,2, 1,3652E+00,5, 1,0000E+03
173,781;386,20000;5,60;7,21;;0, 3,8620E+02,2, 1,3652E+00,5, 1,0000E+03
174,788;386,17000;5,60;7,21;;0, 3,8617E+02,2, 1,3652E+00,5, 1,0000E+03
175,789;386,16000;5,60;7,21;;0, 3,8616E+02,2, 1,3652E+00,5, 1,0000E+03
176,796;386,12000;5,61;7,21;;0, 3,8612E+02,2, 1,3652E+00,5, 1,0000E+03
177,798;386,08000;5,61;7,21;;0, 3,8608E+02,2, 1,3652E+00,5, 1,0000E+03
178,802;386,05000;5,61;7,21;;0, 3,8605E+02,2, 1,3652E+00,5, 1,0000E+03
179,809;386,03000;5,61;7,21;;0, 3,8603E+02,2, 1,3652E+00,5, 1,0000E+03
180,811;386,03000;5,61;7,21;;0, 3,8603E+02,2, 1,3652E+00,5, 1,0000E+03
181,820;386,04000;5,61;7,21;;0, 3,8604E+02,2, 1,3652E+00,5, 1,0000E+03
182,830;386,03000;5,61;7,21;;0, 3,8603E+02,2, 1,3652E+00,5, 1,0000E+03
183,831;386,03000;5,61;7,21;;0, 3,8603E+02,2, 1,3652E+00,5, 1,0000E+03
184,838;386,07000;5,61;7,21;;0, 3,8607E+02,2, 1,3652E+00,5, 1,0000E+03
185,845;386,07000;5,61;7,21;;0, 3,8607E+02,2, 1,3652E+00,5, 1,0000E+03
186,849;386,11000;5,61;7,21;;0, 3,8611E+02,2, 1,3652E+00,5, 1,0000E+03
187,855;386,12000;5,61;7,21;;0, 3,8612E+02,2, 1,3652E+00,5, 1,0000E+03
188,856;386,13000;5,61;7,21;;0, 3,8613E+02,2, 1,3652E+00,5, 1,0000E+03
189,858;386,13000;5,61;7,21;;0, 3,8613E+02,2, 1,3652E+00,5, 1,0000E+03
190,860;386,12000;5,61;7,21;;0, 3,8612E+02,2, 1,3652E+00,5, 1,0000E+03
191,862;386,13000;5,61;7,21;;0, 3,8613E+02,2, 1,3652E+00,5, 1,0000E+03
192,865;386,16000;5,60;7,21;;0, 3,8616E+02,2, 1,3652E+00,5, 1,0000E+03
193,874;386,16000;5,60;7,21;;0, 3,8616E+02,2, 1,3652E+00,5, 1,0000E+03
194,878;386,16000;5,60;7,21;;0, 3,8616E+02,2, 1,3652E+00,5, 1,0000E+03
195,880;386,16000;5,60;7,21;;0, 3,8616E+02,2, 1,3652E+00,5, 1,0000E+03
196,882;386,16000;5,60;7,21;;0, 3,8616E+02,2, 1,3652E+00,5, 1,0000E+03
197,887;386,16000;5,60;7,21;;0, 3,8616E+02,2, 1,3652E+00,5, 1,0000E+03
198,896;386,13000;5,61;7,21;;0, 3,8613E+02,2, 1,3652E+00,5, 1,0000E+03
199,904;386,09000;5,61;7,21;;0, 3,8609E+02,2, 1,3652E+00,5, 1,0000E+03
200,906;386,08000;5,61;7,21;;0, 3,8608E+02,2, 1,3652E+00,5, 1,0000E+03
201,913;386,11000;5,61;7,21;;0, 3,8611E+02,2, 1,3652E+00,5, 1,0000E+03
202,922;386,10000;5,61;7,21;;0, 3,8610E+02,2, 1,3652E+00,5, 1,0000E+03
203,932;386,06000;5,61;7,21;;0, 3,8606E+02,2, 1,3652E+00,5, 1,0000E+03
204,935;386,02000;5,61;7,21;;0, 3,8602E+02,2, 1,3652E+00,5, 1,0000E+03
205,940;385,99000;5,61;7,21;;0, 3,8599E+02,2, 1,3652E+00,5, 1,0000E+03
206,941;385,98000;5,61;7,21;;0, 3,8598E+02,2, 1,3652E+00,5, 1,0000E+03
207,945;385,95000;5,61;7,21;;0, 3,8595E+02,2, 1,3652E+00,5, 1,0000E+03
208,955;385,93000;5,61;7,21;;0, 3,8593E+02,2, 1,3652E+00,5, 1,0000E+03
209,961;385,95000;5,61;7,21;;0, 3,8595E+02,2, 1,3652E+00,5, 1,0000E+03
210,966;385,95000;5,61;7,21;;0, 3,8595E+02,2, 1,3652E+00,5, 1,0000E+03
211,968;385,92000;5,61;7,21;;0, 3,8592E+02,2, 1,3652E+00,5, 1,0000E+03
212,970;385,95000;5,61;7,21;;0, 3,8595E+02,2, 1,3652E+00,5, 1,0000E+03
213,977;385,95000;5,61;7,21;;0, 3,8595E+02,2, 1,3652E+00,5, 1,0000E+03
214,981;385,93000;5,61;7,21;;0, 3,8593E+02,2, 1,3652E+00,5, 1,0000E+03
215,983;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
216,988;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
217,991;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
218,998;385,91000;5,61;7,21;;0, 3,8591E+02,2, 1,3652E+00,5, 1,0000E+03
220,002;385,89000;5,61;7,21;;0, 3,8589E+02,2, 1,3652E+00,5, 1,0000E+03
221,005;385,87000;5,61;7,21;;0, 3,8587E+02,2, 1,3652E+00,5, 1,0000E+03
222,008;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
223,010;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
224,013;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
225,017;385,88000;5,61;7,21;;0, 3,8588E+02,2, 1,3652E+00,5, 1,0000E+03
226,021;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
227,022;385,91000;5,61;7,21;;0, 3,8591E+02,2, 1,3652E+00,5, 1,0000E+03
228,025;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
229,029;385,91000;5,61;7,21;;0, 3,8591E+02,2, 1,3652E+00,5, 1,0000E+03
230,030;385,89000;5,61;7,21;;0, 3,8589E+02,2, 1,3652E+00,5, 1,0000E+03
231,035;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
232,038;385,90000;5,61;7,21;;0, 3,8590E+02,2, 1,3652E+00,5, 1,0000E+03
233,043;385,87000;5,61;7,21;;0, 3,8587E+02,2, 1,3652E+00,5, 1,0000E+03
234,051;385,86000;5,61;7,21;;0, 3,8586E+02,2, 1,3652E+00,5, 1,0000E+03
235,055;385,86000;5,61;7,21;;0, 3,8586E+02,2, 1,3652E+00,5, 1,0000E+03
236,064;385,85000;5,61;7,21;;0, 3,8585E+02,2, 1,3652E+00,5, 1,0000E+03
237,066;385,82000;5,61;7,21;;0, 3,8582E+02,2, 1,3652E+00,5, 1,0000E+03
238,075;385,81000;5,61;7,21;;0, 3,8581E+02,2, 1,3652E+00,5, 1,0000E+03
239,077;385,78000;5,61;7,21;;0, 3,8578E+02,2, 1,3652E+00,5, 1,0000E+03
240,085;385,78000;5,61;7,21;;0, 3,8578E+02,2, 1,3652E+00,5, 1,0000E+03
241,094;385,78000;5,61;7,21;;0, 3,8578E+02,2, 1,3652E+00,5, 1,0000E+03
242,095;385,74000;5,61;7,21;;0, 3,8574E+02,2, 1,3652E+00,5, 1,0000E+03
243,097;385,71000;5,61;7,21;;0, 3,8571E+02,2, 1,3652E+00,5, 1,0000E+03
244,104;385,71000;5,61;7,21;;0, 3,8571E+02,2, 1,3652E+00,5, 1,0000E+03
245,106;385,69000;5,61;7,21;;0, 3,8569E+02,2, 1,3652E+00,5, 1,0000E+03
246,116;385,69000;5,61;7,21;;0, 3,8569E+02,2, 1,3652E+00,5, 1,0000E+03
247,118;385,69000;5,61;7,21;;0, 3,8569E+02,2, 1,3652E+00,5, 1,0000E+03
248,128;385,72000;5,61;7,21;;0, 3,8572E+02,2, 1,3652E+00,5, 1,0000E+03
249,128;385,73000;5,61;7,21;;0, 3,8573E+02,2, 1,3652E+00,5, 1,0000E+03
250,130;385,73000;5,61;7,21;;0, 3,8573E+02,2, 1,3652E+00,5, 1,0000E+03
251,133;385,73000;5,61;7,21;;0, 3,8573E+02,2, 1,3652E+00,5, 1,0000E+03
252,138;385,73000;5,61;7,21;;0, 3,8573E+02,2, 1,3652E+00,5, 1,0000E+03
253,147;385,77000;5,61;7,21;;0, 3,8577E+02,2, 1,3652E+00,5, 1,0000E+03
254,155;385,78000;5,61;7,21;;0, 3,8578E+02,2, 1,3652E+00,5, 1,0000E+03
255,160;385,80000;5,61;7,21;;0, 3,8580E+02,2, 1,3652E+00,5, 1,0000E+03
256,169;385,82000;5,61;7,21;;0, 3,8582E+02,2, 1,3652E+00,5, 1,0000E+03
257,171;385,82000;5,61;7,21;;0, 3,8582E+02,2, 1,3652E+00,5, 1,0000E+03
258,171;385,82000;5,61;7,21;;0, 3,8582E+02,2, 1,3652E+00,5, 1,0000E+03
259,179;385,82000;5,61;7,21;;0, 3,8582E+02,2, 1,3652E+00,5, 1,0000E+03
260,188;385,82000;5,61;7,21;;0, 3,8582E+02,2, 1,3652E+00,5, 1,0000E+03
261,192;385,85000;5,61;7,21;;0, 3,8585E+02,2, 1,3652E+00,5, 1,0000E+03
262,197;385,82000;5,61;7,21;;0, 3,8582E+02,2, 1,3652E+00,5, 1,0000E+03
263,200;385,82000;5,61;7,21;;0, 3,8582E+02,2, 1,3652E+00,5, 1,0000E+03
264,209;385,78000;5,61;7,21;;0, 3,8578E+02,2, 1,3652E+00,5, 1,0000E+03
265,216;385,74000;5,61;7,21;;0, 3,8574E+02,2, 1,3652E+00,5, 1,0000E+03
266,224;385,70000;5,61;7,21;;0, 3,8570E+02,2, 1,3652E+00,5, 1,0000E+03
267,226;385,69000;5,61;7,21;;0, 3,8569E+02,2, 1,3652E+00,5, 1,0000E+03
268,227;385,69000;5,61;7,21;;0, 3,8569E+02,2, 1,3652E+00,5, 1,0000E+03
269,230;385,69000;5,61;7,21;;0, 3,8569E+02,2, 1,3652E+00,5, 1,0000E+03
270,231;385,65000;5,61;7,21;;0, 3,8565E+02,2, 1,3652E+00,5, 1,0000E+03
271,233;385,65000;5,61;7,21;;0, 3,8565E+02,2, 1,3652E+00,5, 1,0000E+03
272,235;385,65000;5,61;7,21;;0, 3,8565E+02,2, 1,3652E+00,5, 1,0000E+03
