Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
35,170;384,63000;5,63;7,21;;0, 3,8463E+02,2, 1,3652E+00,5, 1,0000E+03
36,178;467,48000;6,33;7,20;;0, 4,6748E+02,2, 1,3652E+00,5, 1,0000E+03
37,180;560,16000;7,59;7,19;;0, 5,6016E+02,2, 1,3652E+00,5, 1,0000E+03
38,189;651,55000;8,82;7,17;;0, 6,5155E+02,2, 1,3652E+00,5, 1,0000E+03
39,193;734,47000;9,95;7,17;;0, 7,3447E+02,2, 1,3652E+00,5, 1,0000E+03
40,196;805,13000;10,00;7,16;;0, 8,0513E+02,2, 1,3652E+00,5, 1,0000E+03
41,197;861,43000;10,00;7,15;;0, 8,6143E+02,2, 1,3652E+00,5, 1,0000E+03
42,198;902,64000;10,00;7,15;;0, 9,0264E+02,2, 1,3652E+00,5, 1,0000E+03
43,208;929,50000;10,00;7,14;;0, 9,2950E+02,2, 1,3652E+00,5, 1,0000E+03
44,210;944,76000;10,00;7,14;;0, 9,4476E+02,2, 1,3652E+00,5, 1,0000E+03
45,211;951,89000;10,00;7,14;;0, 9,5189E+02,2, 1,3652E+00,5, 1,0000E+03
46,220;954,49000;10,00;7,14;;0, 9,5449E+02,2, 1,3652E+00,5, 1,0000E+03
47,230;955,31000;10,00;7,14;;0, 9,5531E+02,2, 1,3652E+00,5, 1,0000E+03
48,240;955,64000;10,00;7,14;;0, 9,5564E+02,2, 1,3652E+00,5, 1,0000E+03
49,249;955,77000;10,00;7,14;;0, 9,5577E+02,2, 1,3652E+00,5, 1,0000E+03
50,251;955,79000;10,00;7,14;;0, 9,5579E+02,2, 1,3652E+00,5, 1,0000E+03
51,257;955,78000;10,00;7,14;;0, 9,5578E+02,2, 1,3652E+00,5, 1,0000E+03
52,266;955,72000;10,00;7,14;;0, 9,5572E+02,2, 1,3652E+00,5, 1,0000E+03
53,273;955,71000;10,00;7,14;;0, 9,5571E+02,2, 1,3652E+00,5, 1,0000E+03
54,281;955,67000;10,00;7,14;;0, 9,5567E+02,2, 1,3652E+00,5, 1,0000E+03
55,284;955,64000;10,00;7,14;;0, 9,5564E+02,2, 1,3652E+00,5, 1,0000E+03
56,284;955,63000;10,00;7,14;;0, 9,5563E+02,2, 1,3652E+00,5, 1,0000E+03
57,294;955,60000;10,00;7,14;;0, 9,5560E+02,2, 1,3652E+00,5, 1,0000E+03
58,302;955,59000;10,00;7,14;;0, 9,5559E+02,2, 1,3652E+00,5, 1,0000E+03
59,308;955,62000;10,00;7,14;;0, 9,5562E+02,2, 1,3652E+00,5, 1,0000E+03
60,312;955,61000;10,00;7,14;;0, 9,5561E+02,2, 1,3652E+00,5, 1,0000E+03
61,322;955,62000;10,00;7,14;;0, 9,5562E+02,2, 1,3652E+00,5, 1,0000E+03
62,323;955,59000;10,00;7,14;;0, 9,5559E+02,2, 1,3652E+00,5, 1,0000E+03
63,330;955,60000;10,00;7,14;;0, 9,5560E+02,2, 1,3652E+00,5, 1,0000E+03
64,334;955,58000;10,00;7,14;;0, 9,5558E+02,2, 1,3652E+00,5, 1,0000E+03
65,338;955,58000;10,00;7,14;;0, 9,5558E+02,2, 1,3652E+00,5, 1,0000E+03
66,343;955,58000;10,00;7,14;;0, 9,5558E+02,2, 1,3652E+00,5, 1,0000E+03
67,347;955,54000;10,00;7,14;;0, 9,5554E+02,2, 1,3652E+00,5, 1,0000E+03
68,354;955,53000;10,00;7,14;;0, 9,5553E+02,2, 1,3652E+00,5, 1,0000E+03
69,357;955,53000;10,00;7,14;;0, 9,5553E+02,2, 1,3652E+00,5, 1,0000E+03
70,364;955,53000;10,00;7,14;;0, 9,5553E+02,2, 1,3652E+00,5, 1,0000E+03
71,367;955,52000;10,00;7,14;;0, 9,5552E+02,2, 1,3652E+00,5, 1,0000E+03
72,371;955,54000;10,00;7,14;;0, 9,5554E+02,2, 1,3652E+00,5, 1,0000E+03
