Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Stellgröße;response
69,381;94,95300;10,00;6,14;0,02019;
70,390;94,68800;10,00;6,14;0,02128;
71,394;94,50500;10,00;6,14;0,02203;
72,396;94,27800;10,00;6,14;0,02297;
73,405;94,11200;10,00;6,14;0,02366;
74,413;94,03800;10,00;6,14;0,02396;
75,418;93,95300;10,00;6,14;0,02432;
76,422;93,85500;10,00;6,14;0,02472;
77,423;93,74300;10,00;6,15;0,02519;
78,428;93,62900;10,00;6,15;0,02566;
79,438;93,52600;10,00;6,15;0,02609;
80,441;93,42600;10,00;6,15;0,02651;
81,450;93,33100;10,00;6,15;0,02691;
82,451;93,26800;10,00;6,15;0,02717;
83,453;93,25900;10,00;6,15;0,02721;
84,464;93,25200;10,00;6,15;0,02724;
85,465;93,27600;10,00;6,15;0,02714;
86,468;93,32600;10,00;6,15;0,02693;
87,478;93,42800;10,00;6,15;0,02650;
88,484;93,50200;10,00;6,15;0,02619;
89,492;93,57700;10,00;6,15;0,02588;
90,492;93,58100;10,00;6,15;0,02586;
91,496;93,59400;10,00;6,15;0,02581;
92,503;93,59800;10,00;6,15;0,02579;
93,512;93,60600;10,00;6,15;0,02576;
94,517;93,63600;10,00;6,15;0,02563;
95,527;93,69300;10,00;6,15;0,02540;
96,535;93,75600;10,00;6,15;0,02514;
97,539;93,82100;10,00;6,14;0,02487;
98,550;93,81400;10,00;6,14;0,02489;
99,560;93,81100;10,00;6,14;0,02491;
100,561;93,80700;10,00;6,15;0,02492;
101,571;93,81200;10,00;6,14;0,02490;
102,572;93,84300;10,00;6,14;0,02477;
103,573;93,87300;10,00;6,14;0,02465;
104,582;93,92900;10,00;6,14;0,02442;
105,582;93,97900;10,00;6,14;0,02421;
106,584;93,99600;10,00;6,14;0,02414;
107,584;94,01100;10,00;6,14;0,02408;
108,592;93,99200;10,00;6,14;0,02416;
109,600;94,01600;10,00;6,14;0,02406;
110,611;94,00100;10,00;6,14;0,02412;
111,621;93,97000;10,00;6,14;0,02425;
112,625;93,94100;10,00;6,14;0,02437;
113,629;93,93600;10,00;6,14;0,02439;
114,636;93,92800;10,00;6,14;0,02442;
115,636;93,90000;10,00;6,14;0,02454;
116,638;93,85900;10,00;6,14;0,02471;
117,639;93,85300;10,00;6,14;0,02473;
118,640;93,81500;10,00;6,14;0,02489;
119,640;93,78700;10,00;6,15;0,02501;
120,643;93,76900;10,00;6,15;0,02508;
121,652;93,77000;10,00;6,15;0,02508;
122,657;93,76800;10,00;6,15;0,02509;
123,659;93,76900;10,00;6,15;0,02508;
124,665;93,77200;10,00;6,15;0,02507;
125,672;93,80100;10,00;6,15;0,02495;
126,673;93,81000;10,00;6,14;0,02491;
127,676;93,81200;10,00;6,14;0,02490;
128,676;93,81300;10,00;6,14;0,02490;
129,686;93,82600;10,00;6,14;0,02484;
130,688;93,85100;10,00;6,14;0,02474;
131,693;93,85700;10,00;6,14;0,02472;
132,701;93,85200;10,00;6,14;0,02474;
133,704;93,85300;10,00;6,14;0,02473;
134,710;93,80300;10,00;6,15;0,02494;
135,712;93,77100;10,00;6,15;0,02507;
136,712;93,76700;10,00;6,15;0,02509;
137,714;93,76900;10,00;6,15;0,02508;
138,722;93,77000;10,00;6,15;0,02508;
139,723;93,76500;10,00;6,15;0,02510;
140,728;93,78300;10,00;6,15;0,02502;
141,739;93,83200;10,00;6,14;0,02482;
142,745;93,87100;10,00;6,14;0,02466;
143,754;93,89200;10,00;6,14;0,02457;
144,757;93,92800;10,00;6,14;0,02442;
145,766;93,93900;10,00;6,14;0,02438;
146,776;93,90200;10,00;6,14;0,02453;
147,781;93,85600;10,00;6,14;0,02472;
148,783;93,85400;10,00;6,14;0,02473;
149,784;93,86900;10,00;6,14;0,02467;
150,790;93,91100;10,00;6,14;0,02449;
151,791;93,97000;10,00;6,14;0,02425;
152,795;93,98300;10,00;6,14;0,02419;
153,803;93,93400;10,00;6,14;0,02440;
154,806;93,88300;10,00;6,14;0,02461;
155,816;93,86000;10,00;6,14;0,02470;
156,824;93,85600;10,00;6,14;0,02472;
157,831;93,88100;10,00;6,14;0,02462;
158,832;93,92200;10,00;6,14;0,02445;
159,838;93,97700;10,00;6,14;0,02422;
160,839;93,98400;10,00;6,14;0,02419;
161,841;93,94900;10,00;6,14;0,02433;
162,847;93,90500;10,00;6,14;0,02452;
163,856;93,90000;10,00;6,14;0,02454;
164,860;93,89700;10,00;6,14;0,02455;
165,865;93,93200;10,00;6,14;0,02440;
166,868;93,97900;10,00;6,14;0,02421;
167,874;94,00900;10,00;6,14;0,02408;
168,884;94,02300;10,00;6,14;0,02403;
169,892;94,02700;10,00;6,14;0,02401;
170,899;94,02600;10,00;6,14;0,02401;
171,899;94,02500;10,00;6,14;0,02402;
172,900;94,02800;10,00;6,14;0,02401;
173,904;94,00700;10,00;6,14;0,02409;
174,909;93,97600;10,00;6,14;0,02422;
175,917;93,98200;10,00;6,14;0,02420;
176,924;93,98800;10,00;6,14;0,02417;
177,932;94,01100;10,00;6,14;0,02408;
178,933;94,02300;10,00;6,14;0,02403;
179,937;94,02600;10,00;6,14;0,02401;
180,946;94,03600;10,00;6,14;0,02397;
181,947;94,06500;10,00;6,14;0,02385;
182,950;94,06300;10,00;6,14;0,02386;
183,954;94,07200;10,00;6,14;0,02382;
184,964;94,07000;10,00;6,14;0,02383;
185,964;94,10400;10,00;6,14;0,02369;
186,974;94,11200;10,00;6,14;0,02366;
187,981;94,09000;10,00;6,14;0,02375;
188,981;94,07000;10,00;6,14;0,02383;
189,984;94,06300;10,00;6,14;0,02386;
190,992;94,03400;10,00;6,14;0,02398;
191,999;94,02700;10,00;6,14;0,02401;
193,008;94,06700;10,00;6,14;0,02384;
194,009;94,07200;10,00;6,14;0,02382;
195,011;94,07000;10,00;6,14;0,02383;
196,014;94,08100;10,00;6,14;0,02379;
197,023;94,06900;10,00;6,14;0,02384;
198,024;94,06900;10,00;6,14;0,02384;
199,031;94,07000;10,00;6,14;0,02383;
200,040;94,09800;10,00;6,14;0,02372;
201,045;94,09500;10,00;6,14;0,02373;
202,054;94,07200;10,00;6,14;0,02382;
203,056;94,03300;10,00;6,14;0,02399;
204,064;94,02800;10,00;6,14;0,02401;
205,074;94,03000;10,00;6,14;0,02400;
206,084;93,99600;10,00;6,14;0,02414;
207,094;93,95000;10,00;6,14;0,02433;
208,094;93,93000;10,00;6,14;0,02441;
209,095;93,94000;10,00;6,14;0,02437;
210,097;93,93800;10,00;6,14;0,02438;
211,097;93,97700;10,00;6,14;0,02422;
212,106;93,98600;10,00;6,14;0,02418;
213,114;93,98100;10,00;6,14;0,02420;
214,124;93,98300;10,00;6,14;0,02419;
215,126;93,96400;10,00;6,14;0,02427;
216,131;93,92500;10,00;6,14;0,02443;
217,140;93,89900;10,00;6,14;0,02454;
218,145;93,86800;10,00;6,14;0,02467;
219,145;93,83800;10,00;6,14;0,02479;
220,150;93,85500;10,00;6,14;0,02472;
221,151;93,87600;10,00;6,14;0,02464;
222,160;93,92400;10,00;6,14;0,02444;
223,162;93,94000;10,00;6,14;0,02437;
224,166;93,95500;10,00;6,14;0,02431;
225,168;93,98200;10,00;6,14;0,02420;
226,169;93,96000;10,00;6,14;0,02429;
227,179;93,90700;10,00;6,14;0,02451;
228,187;93,90100;10,00;6,14;0,02453;
229,193;93,90000;10,00;6,14;0,02454;
230,198;93,91100;10,00;6,14;0,02449;
231,199;93,95100;10,00;6,14;0,02433;
232,204;93,97900;10,00;6,14;0,02421;
233,213;93,99900;10,00;6,14;0,02413;
234,217;93,98500;10,00;6,14;0,02418;
235,219;93,94900;10,00;6,14;0,02433;
236,227;93,90400;10,00;6,14;0,02452;
237,234;93,89800;10,00;6,14;0,02455;
238,235;93,89900;10,00;6,14;0,02454;
239,237;93,93200;10,00;6,14;0,02440;
240,241;93,97000;10,00;6,14;0,02425;
241,249;93,98400;10,00;6,14;0,02419;
242,273;93,97800;10,00;6,14;0,02421;
243,275;93,98600;10,00;6,14;0,02418;
244,278;93,99400;10,00;6,14;0,02415;
245,287;94,02300;10,00;6,14;0,02403;
246,288;94,02900;10,00;6,14;0,02400;
247,295;94,02400;10,00;6,14;0,02402;
248,301;94,01500;10,00;6,14;0,02406;
249,302;94,00000;10,00;6,14;0,02412;
250,303;94,02400;10,00;6,14;0,02402;
251,308;94,02600;10,00;6,14;0,02401;
252,311;94,02900;10,00;6,14;0,02400;
253,319;94,02900;10,00;6,14;0,02400;
254,321;94,02700;10,00;6,14;0,02401;
255,329;94,02900;10,00;6,14;0,02400;
256,332;94,03100;10,00;6,14;0,02399;
257,337;94,02800;10,00;6,14;0,02401;
258,346;93,99700;10,00;6,14;0,02413;
259,352;93,98700;10,00;6,14;0,02418;
260,356;93,98800;10,00;6,14;0,02417;
261,364;93,98400;10,00;6,14;0,02419;
262,370;93,94400;10,00;6,14;0,02435;
263,380;93,94400;10,00;6,14;0,02435;
264,389;93,90900;10,00;6,14;0,02450;
265,392;93,86400;10,00;6,14;0,02469;
266,393;93,85900;10,00;6,14;0,02471;
267,403;93,85600;10,00;6,14;0,02472;
268,407;93,85800;10,00;6,14;0,02471;
269,417;93,81900;10,00;6,14;0,02487;
270,423;93,77800;10,00;6,15;0,02504;
271,430;93,75800;10,00;6,15;0,02513;
272,432;93,76900;10,00;6,15;0,02508;
273,437;93,77100;10,00;6,15;0,02507;
274,441;93,77200;10,00;6,15;0,02507;
275,449;93,75900;10,00;6,15;0,02512;
276,457;93,76200;10,00;6,15;0,02511;
277,466;93,77100;10,00;6,15;0,02507;
278,468;93,81100;10,00;6,14;0,02491;
279,469;93,79000;10,00;6,15;0,02499;
280,478;93,77300;10,00;6,15;0,02506;
281,483;93,79600;10,00;6,15;0,02497;
282,485;93,77300;10,00;6,15;0,02506;
283,486;93,73300;10,00;6,15;0,02523;
284,494;93,73300;10,00;6,15;0,02523;
285,502;93,73000;10,00;6,15;0,02524;
286,504;93,72900;10,00;6,15;0,02525;
287,505;93,76100;10,00;6,15;0,02511;
288,514;93,80100;10,00;6,15;0,02495;
289,522;93,85200;10,00;6,14;0,02474;
290,532;93,90600;10,00;6,14;0,02451;
291,538;93,94500;10,00;6,14;0,02435;
292,539;93,94400;10,00;6,14;0,02435;
293,549;93,94200;10,00;6,14;0,02436;
294,556;93,97100;10,00;6,14;0,02424;
295,558;93,98800;10,00;6,14;0,02417;
296,567;93,94700;10,00;6,14;0,02434;
297,568;93,89000;10,00;6,14;0,02458;
298,568;93,84000;10,00;6,14;0,02479;
299,575;93,81600;10,00;6,14;0,02489;
