Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;raw;resp;response
1586,405;964,86000;0,00;1,50;;b'0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
1587,406;964,86000;0,00;1,50;;b'0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
1588,406;964,85000;0,00;1,50;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1589,408;964,85000;0,00;1,50;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1590,409;964,85000;0,00;1,50;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1591,410;964,84000;0,00;1,50;59,048;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1592,411;964,84000;0,00;1,50;60,049;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1593,412;964,84000;0,00;1,50;61,050;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1594,412;964,85000;0,00;1,50;62,050;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1595,414;964,85000;0,00;1,50;63,051;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1596,414;964,85000;0,00;1,50;64,052;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1597,415;964,85000;0,00;1,50;65,052;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1598,415;964,85000;0,00;1,50;66,053;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1599,416;964,85000;0,00;1,50;67,054;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1600,417;964,84000;0,00;1,50;68,055;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1601,417;964,84000;0,00;1,50;69,055;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1602,418;964,84000;0,00;1,50;70,056;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1603,419;964,84000;0,00;1,50;71,057;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1604,420;964,84000;0,00;1,50;72,058;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1605,421;964,84000;0,00;1,50;73,059;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1606,423;964,85000;0,00;1,50;74,061;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1607,423;964,85000;0,00;1,50;75,061;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1608,424;964,85000;0,00;1,50;76,062;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1609,425;964,86000;0,00;1,50;77,062;b'0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
1610,426;964,85000;0,00;1,50;78,063;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1611,427;964,86000;0,00;1,50;79,065;b'0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
1612,428;964,85000;0,00;1,50;80,066;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1613,430;964,85000;0,00;1,50;81,068;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1614,430;964,84000;0,00;1,50;82,068;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1615,431;964,84000;0,00;1,50;83,069;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1616,431;964,84000;0,00;1,50;84,069;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1617,432;964,84000;0,00;1,50;85,070;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1618,433;964,84000;0,00;1,50;86,071;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1619,433;964,85000;0,00;1,50;87,071;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1620,434;964,85000;0,00;1,50;88,072;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1621,434;964,85000;0,00;1,50;89,072;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1622,435;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1623,436;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1624,438;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1625,439;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1626,439;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1627,440;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1628,441;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1629,442;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1630,443;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1631,444;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1632,445;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1633,446;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1634,446;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1635,447;964,86000;0,00;1,00;;b'0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
1636,448;964,86000;0,00;1,00;;b'0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6486E+02,2, 1,3652E+00,5, 1,0000E+03
1637,448;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1638,448;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1639,450;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1640,450;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1641,450;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1642,451;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1643,452;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1644,453;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1645,454;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1646,454;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1647,455;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1648,456;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1649,457;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1650,457;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1651,458;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1652,460;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1653,461;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1654,462;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1655,463;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1656,464;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1657,465;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1658,466;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1659,467;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1660,469;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1661,469;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1662,470;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1663,471;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1664,472;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1665,473;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1666,474;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1667,475;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1668,476;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1669,477;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1670,477;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1671,477;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1672,479;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1673,480;964,84000;0,00;1,00;;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1674,481;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1675,483;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1676,484;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1677,486;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1678,486;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1679,488;964,85000;0,00;1,00;;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1680,489;964,87000;0,00;1,00;;b'0, 9,6487E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6487E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6487E+02,2, 1,3652E+00,5, 1,0000E+03
1681,489;964,84000;0,00;1,00;59,055;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1682,490;964,84000;0,00;1,00;60,056;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1683,491;964,83000;0,00;1,00;61,056;b'0, 9,6483E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6483E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6483E+02,2, 1,3652E+00,5, 1,0000E+03
1684,492;964,84000;0,00;1,00;62,058;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1685,493;964,84000;0,00;1,00;63,058;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1686,494;964,84000;0,00;1,00;64,059;b'0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6484E+02,2, 1,3652E+00,5, 1,0000E+03
1687,495;964,85000;0,00;1,00;65,061;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1688,497;964,85000;0,00;1,00;66,062;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1689,498;964,85000;0,00;1,00;67,063;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1690,498;964,85000;0,00;1,00;68,064;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1691,499;964,85000;0,00;1,00;69,064;b'0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6485E+02,2, 1,3652E+00,5, 1,0000E+03
1692,499;964,88000;0,00;1,00;70,064;b'0, 9,6488E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6488E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6488E+02,2, 1,3652E+00,5, 1,0000E+03
1693,500;964,88000;0,00;1,00;71,066;b'0, 9,6488E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6488E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6488E+02,2, 1,3652E+00,5, 1,0000E+03
1694,500;964,89000;0,00;1,00;72,066;b'0, 9,6489E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6489E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6489E+02,2, 1,3652E+00,5, 1,0000E+03
