Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Stellgröße;response
58,328;499,77000;10,00;7,28;-0,00321;
59,331;499,59000;10,00;7,28;-0,00309;
60,337;499,40000;10,00;7,28;-0,00297;
61,340;499,25000;10,00;7,28;-0,00287;
62,348;499,13000;10,00;7,28;-0,00279;
63,358;499,01000;10,00;7,28;-0,00271;
64,367;498,94000;10,00;7,28;-0,00267;
65,375;498,86000;10,00;7,28;-0,00261;
66,383;498,77000;10,00;7,28;-0,00255;
67,388;498,71000;10,00;7,28;-0,00252;
68,396;498,64000;10,00;7,28;-0,00247;
69,402;498,60000;10,00;7,28;-0,00244;
70,412;498,59000;10,00;7,28;-0,00244;
71,419;498,58000;10,00;7,28;-0,00243;
72,425;498,55000;10,00;7,28;-0,00241;
73,436;498,69000;10,00;7,28;-0,00250;
74,446;499,12000;10,00;7,28;-0,00278;
75,447;499,61000;10,00;7,28;-0,00310;
76,456;499,95000;10,00;7,28;-0,00332;
77,465;500,23000;10,00;7,28;-0,00351;
78,473;500,42000;10,00;7,28;-0,00363;
79,481;500,55000;10,00;7,28;-0,00371;
80,483;500,65000;10,00;7,28;-0,00378;
81,494;500,71000;10,00;7,28;-0,00382;
82,494;500,72000;10,00;7,28;-0,00383;
83,495;500,75000;10,00;7,28;-0,00384;
84,495;500,76000;10,00;7,28;-0,00385;
85,500;500,70000;10,00;7,28;-0,00381;
86,505;500,66000;10,00;7,28;-0,00379;
87,507;500,64000;10,00;7,28;-0,00377;
88,516;500,60000;10,00;7,28;-0,00375;
89,526;500,59000;10,00;7,28;-0,00374;
90,530;500,56000;10,00;7,28;-0,00372;
91,531;500,56000;10,00;7,28;-0,00372;
92,541;500,55000;10,00;7,28;-0,00371;
93,543;500,52000;10,00;7,28;-0,00370;
94,552;500,49000;10,00;7,28;-0,00368;
95,559;500,44000;10,00;7,28;-0,00364;
96,568;500,40000;10,00;7,28;-0,00362;
97,573;500,34000;10,00;7,28;-0,00358;
98,581;500,30000;10,00;7,28;-0,00355;
99,589;500,23000;10,00;7,28;-0,00351;
100,592;500,17000;10,00;7,28;-0,00347;
101,599;500,13000;10,00;7,28;-0,00344;
102,605;500,09000;10,00;7,28;-0,00342;
103,613;500,08000;10,00;7,28;-0,00341;
104,617;500,05000;10,00;7,28;-0,00339;
105,628;500,02000;10,00;7,28;-0,00337;
106,637;500,00000;10,00;7,28;-0,00336;
107,637;499,97000;10,00;7,28;-0,00334;
108,647;499,96000;10,00;7,28;-0,00333;
109,647;499,96000;10,00;7,28;-0,00333;
110,652;499,95000;10,00;7,28;-0,00332;
111,662;499,92000;10,00;7,28;-0,00330;
112,663;499,91000;10,00;7,28;-0,00330;
113,668;499,91000;10,00;7,28;-0,00330;
114,675;499,91000;10,00;7,28;-0,00330;
115,679;499,91000;10,00;7,28;-0,00330;
116,684;499,91000;10,00;7,28;-0,00330;
117,691;499,91000;10,00;7,28;-0,00330;
118,698;499,89000;10,00;7,28;-0,00328;
119,703;499,85000;10,00;7,28;-0,00326;
120,714;499,83000;10,00;7,28;-0,00325;
121,719;499,79000;10,00;7,28;-0,00322;
122,721;499,78000;10,00;7,28;-0,00321;
123,723;499,75000;10,00;7,28;-0,00319;
124,726;499,74000;10,00;7,28;-0,00319;
125,729;499,71000;10,00;7,28;-0,00317;
126,734;499,63000;10,00;7,28;-0,00312;
127,740;499,58000;10,00;7,28;-0,00308;
128,742;499,53000;10,00;7,28;-0,00305;
129,746;499,49000;10,00;7,28;-0,00302;
130,750;499,48000;10,00;7,28;-0,00302;
131,752;499,48000;10,00;7,28;-0,00302;
132,754;499,47000;10,00;7,28;-0,00301;
133,756;499,45000;10,00;7,28;-0,00300;
134,762;499,41000;10,00;7,28;-0,00297;
135,763;499,40000;10,00;7,28;-0,00297;
136,769;499,40000;10,00;7,28;-0,00297;
137,777;499,40000;10,00;7,28;-0,00297;
138,779;499,40000;10,00;7,28;-0,00297;
139,783;499,40000;10,00;7,28;-0,00297;
140,784;499,43000;10,00;7,28;-0,00298;
141,788;499,44000;10,00;7,28;-0,00299;
142,793;499,44000;10,00;7,28;-0,00299;
143,797;499,40000;10,00;7,28;-0,00297;
144,800;499,34000;10,00;7,28;-0,00293;
145,807;499,32000;10,00;7,28;-0,00291;
146,808;499,31000;10,00;7,28;-0,00291;
147,811;499,31000;10,00;7,28;-0,00291;
148,819;499,25000;10,00;7,28;-0,00287;
149,826;499,23000;10,00;7,28;-0,00285;
150,831;499,23000;10,00;7,28;-0,00285;
151,839;499,23000;10,00;7,28;-0,00285;
152,845;499,23000;10,00;7,28;-0,00285;
153,849;499,22000;10,00;7,28;-0,00285;
154,853;499,20000;10,00;7,28;-0,00283;
155,863;499,16000;10,00;7,28;-0,00281;
156,870;499,09000;10,00;7,28;-0,00276;
157,876;499,05000;10,00;7,28;-0,00274;
158,883;498,99000;10,00;7,28;-0,00270;
159,891;498,94000;10,00;7,28;-0,00267;
160,898;498,88000;10,00;7,28;-0,00263;
161,907;498,81000;10,00;7,28;-0,00258;
162,912;498,78000;10,00;7,28;-0,00256;
163,916;498,76000;10,00;7,28;-0,00255;
164,918;498,70000;10,00;7,28;-0,00251;
165,918;498,67000;10,00;7,28;-0,00249;
166,925;498,68000;10,00;7,28;-0,00250;166,925
167,932;498,71000;10,00;7,28;-0,00252;
168,937;498,75000;10,00;7,28;-0,00254;
169,941;498,72000;10,00;7,28;-0,00252;
170,941;498,68000;10,00;7,28;-0,00250;
171,946;498,71000;10,00;7,28;-0,00252;
172,957;498,68000;10,00;7,28;-0,00250;
173,965;498,61000;10,00;7,28;-0,00245;
174,969;498,58000;10,00;7,28;-0,00243;
175,977;498,55000;10,00;7,28;-0,00241;
176,987;498,52000;10,00;7,28;-0,00239;
177,994;498,50000;10,00;7,28;-0,00238;
178,997;498,50000;10,00;7,28;-0,00238;
180,002;498,54000;10,00;7,28;-0,00240;
181,004;498,54000;10,00;7,28;-0,00240;
182,009;498,56000;10,00;7,28;-0,00242;
183,012;498,51000;10,00;7,28;-0,00238;
184,015;498,47000;10,00;7,28;-0,00236;
185,022;498,39000;10,00;7,28;-0,00231;
186,031;498,34000;10,00;7,28;-0,00227;
187,041;498,30000;10,00;7,28;-0,00225;
188,047;498,29000;10,00;7,28;-0,00224;
189,048;498,24000;10,00;7,28;-0,00221;
190,052;498,25000;10,00;7,28;-0,00221;
191,060;498,24000;10,00;7,28;-0,00221;
192,062;498,25000;10,00;7,28;-0,00221;
193,068;498,28000;10,00;7,28;-0,00223;
194,072;498,29000;10,00;7,28;-0,00224;
195,074;498,30000;10,00;7,28;-0,00225;
196,074;498,29000;10,00;7,28;-0,00224;
197,077;498,29000;10,00;7,28;-0,00224;
198,084;498,26000;10,00;7,28;-0,00222;
199,088;498,25000;10,00;7,28;-0,00221;
200,096;498,24000;10,00;7,28;-0,00221;
201,096;498,24000;10,00;7,28;-0,00221;
202,099;498,21000;10,00;7,28;-0,00219;
203,100;498,17000;10,00;7,28;-0,00216;
204,106;498,12000;10,00;7,28;-0,00213;
205,109;498,08000;10,00;7,28;-0,00210;
206,111;498,04000;10,00;7,28;-0,00208;
207,114;498,03000;10,00;7,28;-0,00207;
208,121;498,03000;10,00;7,28;-0,00207;
209,123;498,03000;10,00;7,28;-0,00207;
210,126;498,01000;10,00;7,28;-0,00206;
211,126;497,99000;10,00;7,28;-0,00204;
212,128;497,99000;10,00;7,28;-0,00204;
213,138;497,98000;10,00;7,28;-0,00204;
214,144;497,92000;10,00;7,28;-0,00200;
215,150;497,91000;10,00;7,28;-0,00199;
216,154;497,91000;10,00;7,28;-0,00199;
217,158;497,94000;10,00;7,28;-0,00201;
218,161;497,99000;10,00;7,28;-0,00204;
219,163;497,99000;10,00;7,28;-0,00204;
220,169;497,95000;10,00;7,28;-0,00202;
221,171;497,91000;10,00;7,28;-0,00199;
222,177;497,86000;10,00;7,28;-0,00196;
223,180;497,86000;10,00;7,28;-0,00196;
224,183;497,82000;10,00;7,28;-0,00193;
225,184;497,85000;10,00;7,28;-0,00195;
226,191;497,86000;10,00;7,28;-0,00196;
227,199;497,86000;10,00;7,28;-0,00196;
228,208;497,88000;10,00;7,28;-0,00197;
229,213;497,92000;10,00;7,28;-0,00200;
230,218;497,94000;10,00;7,28;-0,00201;
231,222;497,95000;10,00;7,28;-0,00202;
232,225;497,92000;10,00;7,28;-0,00200;
233,228;497,90000;10,00;7,28;-0,00199;
234,231;497,90000;10,00;7,28;-0,00199;
235,241;497,87000;10,00;7,28;-0,00197;
236,247;497,81000;10,00;7,28;-0,00193;
237,254;497,75000;10,00;7,28;-0,00189;
238,264;497,69000;10,00;7,28;-0,00185;
239,265;497,66000;10,00;7,28;-0,00183;
240,270;497,60000;10,00;7,28;-0,00179;
