Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;raw;resp;response
619,540;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
620,542;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
621,542;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
622,543;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
623,544;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
624,545;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
625,547;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
626,547;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
627,548;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
628,549;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
629,550;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
630,551;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
631,553;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
632,554;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
633,555;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
634,555;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
635,557;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
636,557;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
637,558;960,03000;0,00;3,50;;b'0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03
638,559;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
639,560;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
640,562;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
641,562;960,03000;0,00;3,50;;b'0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03
642,563;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
643,564;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
644,565;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
645,566;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
646,567;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
647,568;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
648,569;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
649,571;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
650,572;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
651,573;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
652,574;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
653,575;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
654,576;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
655,577;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
656,578;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
657,578;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
658,579;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
659,579;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
660,580;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
661,582;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
662,583;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
663,584;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
664,584;960,02000;0,00;3,50;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
665,585;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
666,585;960,01000;0,00;3,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
667,586;960,01000;0,00;3,50;59,266;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
668,586;960,05000;0,00;3,00;;b'0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03
669,799;960,06000;0,00;3,00;;b'0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
670,799;960,06000;0,00;3,00;;b'0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
671,801;960,06000;0,00;3,00;;b'0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
672,801;960,06000;0,00;3,00;;b'0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
673,802;960,06000;0,00;3,00;;b'0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
674,803;960,05000;0,00;3,00;;b'0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03
675,805;960,06000;0,00;3,00;;b'0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
676,806;960,06000;0,00;3,00;;b'0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
677,807;960,06000;0,00;3,00;;b'0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6006E+02,2, 1,3652E+00,5, 1,0000E+03
678,808;960,05000;0,00;3,00;;b'0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03
679,809;960,05000;0,00;3,00;;b'0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6005E+02,2, 1,3652E+00,5, 1,0000E+03
680,809;960,03000;0,00;3,00;;b'0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6003E+02,2, 1,3652E+00,5, 1,0000E+03
681,809;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
682,810;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
683,811;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
684,812;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
685,813;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
686,813;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
687,815;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
688,815;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
689,816;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
690,818;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
691,818;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
692,818;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
693,818;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
694,820;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
695,821;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
696,821;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
697,821;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
698,823;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
699,824;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
700,824;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
701,825;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
702,825;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
703,827;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
704,828;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
705,830;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
706,831;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
707,831;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
708,832;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
709,833;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
710,834;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
711,835;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
712,836;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
713,837;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
714,838;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
715,839;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
716,840;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
717,842;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
718,843;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
719,844;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
720,845;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
721,846;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
722,848;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
723,849;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
724,850;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
725,851;960,02000;0,00;3,00;;b'0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6002E+02,2, 1,3652E+00,5, 1,0000E+03
726,851;960,01000;0,00;3,00;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
727,852;960,01000;0,00;3,00;59,266;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
728,853;960,01000;0,00;2,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
730,063;960,01000;0,00;2,50;;b'0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6001E+02,2, 1,3652E+00,5, 1,0000E+03
