Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
21,090;397,72000;5,45;7,20;;0, 3,9772E+02,2, 1,3652E+00,5, 1,0000E+03
22,095;394,67000;5,49;7,20;;0, 3,9467E+02,2, 1,3652E+00,5, 1,0000E+03
23,097;392,21000;5,52;7,21;;0, 3,9221E+02,2, 1,3652E+00,5, 1,0000E+03
24,099;390,70000;5,54;7,21;;0, 3,9070E+02,2, 1,3652E+00,5, 1,0000E+03
25,102;389,17000;5,56;7,21;;0, 3,8917E+02,2, 1,3652E+00,5, 1,0000E+03
26,110;387,80000;5,58;7,21;;0, 3,8780E+02,2, 1,3652E+00,5, 1,0000E+03
27,116;386,73000;5,60;7,21;;0, 3,8673E+02,2, 1,3652E+00,5, 1,0000E+03
28,117;385,86000;5,61;7,21;;0, 3,8586E+02,2, 1,3652E+00,5, 1,0000E+03
29,124;385,22000;5,62;7,21;;0, 3,8522E+02,2, 1,3652E+00,5, 1,0000E+03
30,127;384,68000;5,62;7,21;;0, 3,8468E+02,2, 1,3652E+00,5, 1,0000E+03
31,131;384,25000;5,63;7,21;;0, 3,8425E+02,2, 1,3652E+00,5, 1,0000E+03
32,132;383,91000;5,64;7,21;;0, 3,8391E+02,2, 1,3652E+00,5, 1,0000E+03
33,135;383,74000;5,64;7,21;;0, 3,8374E+02,2, 1,3652E+00,5, 1,0000E+03
34,139;383,59000;5,64;7,21;;0, 3,8359E+02,2, 1,3652E+00,5, 1,0000E+03
35,149;383,48000;5,64;7,21;;0, 3,8348E+02,2, 1,3652E+00,5, 1,0000E+03
36,154;383,46000;5,64;7,21;;0, 3,8346E+02,2, 1,3652E+00,5, 1,0000E+03
37,158;383,70000;5,64;7,21;;0, 3,8370E+02,2, 1,3652E+00,5, 1,0000E+03
38,162;384,07000;5,63;7,21;;0, 3,8407E+02,2, 1,3652E+00,5, 1,0000E+03
39,170;384,38000;5,63;7,21;;0, 3,8438E+02,2, 1,3652E+00,5, 1,0000E+03
40,176;384,66000;5,62;7,21;;0, 3,8466E+02,2, 1,3652E+00,5, 1,0000E+03
41,176;384,87000;5,62;7,21;;0, 3,8487E+02,2, 1,3652E+00,5, 1,0000E+03
42,177;385,03000;5,62;7,21;;0, 3,8503E+02,2, 1,3652E+00,5, 1,0000E+03
43,181;385,16000;5,62;7,21;;0, 3,8516E+02,2, 1,3652E+00,5, 1,0000E+03
44,186;385,25000;5,62;7,21;;0, 3,8525E+02,2, 1,3652E+00,5, 1,0000E+03
45,188;385,32000;5,62;7,21;;0, 3,8532E+02,2, 1,3652E+00,5, 1,0000E+03
46,191;385,39000;5,62;7,21;;0, 3,8539E+02,2, 1,3652E+00,5, 1,0000E+03
47,199;385,43000;5,61;7,21;;0, 3,8543E+02,2, 1,3652E+00,5, 1,0000E+03
48,208;385,46000;5,61;7,21;;0, 3,8546E+02,2, 1,3652E+00,5, 1,0000E+03
49,213;385,48000;5,61;7,21;;0, 3,8548E+02,2, 1,3652E+00,5, 1,0000E+03
50,216;385,48000;5,61;7,22;;0, 3,8548E+02,2, 1,3652E+00,5, 1,0000E+03
51,226;385,48000;5,61;7,22;;0, 3,8548E+02,2, 1,3652E+00,5, 1,0000E+03
52,228;385,52000;5,61;7,22;;0, 3,8552E+02,2, 1,3652E+00,5, 1,0000E+03
53,238;385,54000;5,61;7,22;;0, 3,8554E+02,2, 1,3652E+00,5, 1,0000E+03
54,245;385,57000;5,61;7,22;;0, 3,8557E+02,2, 1,3652E+00,5, 1,0000E+03
55,252;385,60000;5,61;7,22;;0, 3,8560E+02,2, 1,3652E+00,5, 1,0000E+03
56,261;385,61000;5,61;7,22;;0, 3,8561E+02,2, 1,3652E+00,5, 1,0000E+03
57,266;385,66000;5,61;7,22;;0, 3,8566E+02,2, 1,3652E+00,5, 1,0000E+03
58,270;385,70000;5,61;7,22;;0, 3,8570E+02,2, 1,3652E+00,5, 1,0000E+03
59,277;385,68000;5,61;7,22;;0, 3,8568E+02,2, 1,3652E+00,5, 1,0000E+03
60,280;386,48000;5,60;7,22;;0, 3,8648E+02,2, 1,3652E+00,5, 1,0000E+03
61,282;388,42000;5,57;7,22;;0, 3,8842E+02,2, 1,3652E+00,5, 1,0000E+03
62,284;390,40000;5,55;7,22;;0, 3,9040E+02,2, 1,3652E+00,5, 1,0000E+03
63,286;392,08000;5,52;7,22;;0, 3,9208E+02,2, 1,3652E+00,5, 1,0000E+03
64,290;393,44000;5,51;7,22;;0, 3,9344E+02,2, 1,3652E+00,5, 1,0000E+03
65,294;394,52000;5,49;7,22;;0, 3,9452E+02,2, 1,3652E+00,5, 1,0000E+03
66,296;395,39000;5,48;7,22;;0, 3,9539E+02,2, 1,3652E+00,5, 1,0000E+03
67,299;396,02000;5,47;7,22;;0, 3,9602E+02,2, 1,3652E+00,5, 1,0000E+03
68,304;396,56000;5,46;7,22;;0, 3,9656E+02,2, 1,3652E+00,5, 1,0000E+03
69,311;396,98000;5,46;7,22;;0, 3,9698E+02,2, 1,3652E+00,5, 1,0000E+03
70,315;397,30000;5,45;7,22;;0, 3,9730E+02,2, 1,3652E+00,5, 1,0000E+03
71,317;397,54000;5,45;7,22;;0, 3,9754E+02,2, 1,3652E+00,5, 1,0000E+03
72,322;397,72000;5,45;7,22;;0, 3,9772E+02,2, 1,3652E+00,5, 1,0000E+03
73,324;397,91000;5,45;7,22;;0, 3,9791E+02,2, 1,3652E+00,5, 1,0000E+03
74,327;398,07000;5,44;7,22;;0, 3,9807E+02,2, 1,3652E+00,5, 1,0000E+03
75,335;398,18000;5,44;7,22;;0, 3,9818E+02,2, 1,3652E+00,5, 1,0000E+03
76,335;398,26000;5,44;7,22;;0, 3,9826E+02,2, 1,3652E+00,5, 1,0000E+03
77,340;398,31000;5,44;7,22;;0, 3,9831E+02,2, 1,3652E+00,5, 1,0000E+03
78,342;398,34000;5,44;7,22;;0, 3,9834E+02,2, 1,3652E+00,5, 1,0000E+03
79,351;398,41000;5,44;7,22;;0, 3,9841E+02,2, 1,3652E+00,5, 1,0000E+03
80,358;398,48000;5,44;7,22;;0, 3,9848E+02,2, 1,3652E+00,5, 1,0000E+03
81,366;398,54000;5,44;7,22;;0, 3,9854E+02,2, 1,3652E+00,5, 1,0000E+03
82,371;398,59000;5,44;7,22;;0, 3,9859E+02,2, 1,3652E+00,5, 1,0000E+03
83,378;398,64000;5,44;7,22;;0, 3,9864E+02,2, 1,3652E+00,5, 1,0000E+03
84,387;398,64000;5,44;7,22;;0, 3,9864E+02,2, 1,3652E+00,5, 1,0000E+03
85,390;398,68000;5,44;7,22;;0, 3,9868E+02,2, 1,3652E+00,5, 1,0000E+03
86,391;398,68000;5,44;7,22;;0, 3,9868E+02,2, 1,3652E+00,5, 1,0000E+03
87,393;398,69000;5,43;7,22;;0, 3,9869E+02,2, 1,3652E+00,5, 1,0000E+03
88,398;398,68000;5,44;7,22;;0, 3,9868E+02,2, 1,3652E+00,5, 1,0000E+03
89,403;398,71000;5,43;7,22;;0, 3,9871E+02,2, 1,3652E+00,5, 1,0000E+03
90,409;398,73000;5,43;7,22;;0, 3,9873E+02,2, 1,3652E+00,5, 1,0000E+03
91,414;398,77000;5,43;7,22;;0, 3,9877E+02,2, 1,3652E+00,5, 1,0000E+03
92,417;398,77000;5,43;7,22;;0, 3,9877E+02,2, 1,3652E+00,5, 1,0000E+03
93,423;398,77000;5,43;7,22;;0, 3,9877E+02,2, 1,3652E+00,5, 1,0000E+03
94,429;398,79000;5,43;7,22;;0, 3,9879E+02,2, 1,3652E+00,5, 1,0000E+03
95,436;398,79000;5,43;7,22;;0, 3,9879E+02,2, 1,3652E+00,5, 1,0000E+03
96,440;398,78000;5,43;7,22;;0, 3,9878E+02,2, 1,3652E+00,5, 1,0000E+03
97,450;398,78000;5,43;7,22;;0, 3,9878E+02,2, 1,3652E+00,5, 1,0000E+03
98,456;398,81000;5,43;7,22;;0, 3,9881E+02,2, 1,3652E+00,5, 1,0000E+03
99,466;398,82000;5,43;7,22;;0, 3,9882E+02,2, 1,3652E+00,5, 1,0000E+03
100,467;398,86000;5,43;7,22;;0, 3,9886E+02,2, 1,3652E+00,5, 1,0000E+03
101,475;398,90000;5,43;7,22;;0, 3,9890E+02,2, 1,3652E+00,5, 1,0000E+03
102,483;398,97000;5,43;7,22;;0, 3,9897E+02,2, 1,3652E+00,5, 1,0000E+03
103,490;399,02000;5,43;7,22;;0, 3,9902E+02,2, 1,3652E+00,5, 1,0000E+03
104,499;399,05000;5,43;7,22;;0, 3,9905E+02,2, 1,3652E+00,5, 1,0000E+03
105,504;399,07000;5,43;7,22;;0, 3,9907E+02,2, 1,3652E+00,5, 1,0000E+03
106,509;399,08000;5,43;7,22;;0, 3,9908E+02,2, 1,3652E+00,5, 1,0000E+03
107,515;399,10000;5,43;7,22;;0, 3,9910E+02,2, 1,3652E+00,5, 1,0000E+03
108,522;399,12000;5,43;7,22;;0, 3,9912E+02,2, 1,3652E+00,5, 1,0000E+03
109,526;399,11000;5,43;7,22;;0, 3,9911E+02,2, 1,3652E+00,5, 1,0000E+03
110,531;399,15000;5,43;7,22;;0, 3,9915E+02,2, 1,3652E+00,5, 1,0000E+03
111,534;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
112,535;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
113,539;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
114,550;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
115,551;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
116,556;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
117,565;399,15000;5,43;7,22;;0, 3,9915E+02,2, 1,3652E+00,5, 1,0000E+03
118,567;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
119,569;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
120,578;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
121,579;399,15000;5,43;7,22;;0, 3,9915E+02,2, 1,3652E+00,5, 1,0000E+03
122,582;399,17000;5,43;7,22;;0, 3,9917E+02,2, 1,3652E+00,5, 1,0000E+03
123,583;399,16000;5,43;7,22;;0, 3,9916E+02,2, 1,3652E+00,5, 1,0000E+03
124,594;399,19000;5,43;7,22;;0, 3,9919E+02,2, 1,3652E+00,5, 1,0000E+03
125,599;399,20000;5,43;7,22;;0, 3,9920E+02,2, 1,3652E+00,5, 1,0000E+03
126,603;399,20000;5,43;7,22;;0, 3,9920E+02,2, 1,3652E+00,5, 1,0000E+03
127,603;399,20000;5,43;7,22;;0, 3,9920E+02,2, 1,3652E+00,5, 1,0000E+03
128,611;399,20000;5,43;7,22;;0, 3,9920E+02,2, 1,3652E+00,5, 1,0000E+03
129,615;399,20000;5,43;7,22;;0, 3,9920E+02,2, 1,3652E+00,5, 1,0000E+03
130,621;399,20000;5,43;7,22;;0, 3,9920E+02,2, 1,3652E+00,5, 1,0000E+03
131,629;399,20000;5,43;7,22;;0, 3,9920E+02,2, 1,3652E+00,5, 1,0000E+03
132,632;399,22000;5,43;7,22;;0, 3,9922E+02,2, 1,3652E+00,5, 1,0000E+03
133,636;399,24000;5,43;7,22;;0, 3,9924E+02,2, 1,3652E+00,5, 1,0000E+03
134,644;399,24000;5,43;7,22;;0, 3,9924E+02,2, 1,3652E+00,5, 1,0000E+03
135,653;399,24000;5,43;7,22;;0, 3,9924E+02,2, 1,3652E+00,5, 1,0000E+03
136,660;399,25000;5,43;7,22;;0, 3,9925E+02,2, 1,3652E+00,5, 1,0000E+03
137,666;399,28000;5,43;7,22;;0, 3,9928E+02,2, 1,3652E+00,5, 1,0000E+03
138,672;399,28000;5,43;7,22;;0, 3,9928E+02,2, 1,3652E+00,5, 1,0000E+03
139,678;399,29000;5,43;7,22;;0, 3,9929E+02,2, 1,3652E+00,5, 1,0000E+03
140,681;399,31000;5,43;7,22;;0, 3,9931E+02,2, 1,3652E+00,5, 1,0000E+03
141,689;399,29000;5,43;7,22;;0, 3,9929E+02,2, 1,3652E+00,5, 1,0000E+03
142,698;399,33000;5,43;7,22;;0, 3,9933E+02,2, 1,3652E+00,5, 1,0000E+03
143,699;399,35000;5,43;7,22;;0, 3,9935E+02,2, 1,3652E+00,5, 1,0000E+03
144,703;399,37000;5,43;7,22;;0, 3,9937E+02,2, 1,3652E+00,5, 1,0000E+03
145,710;399,41000;5,43;7,22;;0, 3,9941E+02,2, 1,3652E+00,5, 1,0000E+03
146,715;399,41000;5,43;7,22;;0, 3,9941E+02,2, 1,3652E+00,5, 1,0000E+03
147,724;399,41000;5,43;7,22;;0, 3,9941E+02,2, 1,3652E+00,5, 1,0000E+03
148,734;399,41000;5,43;7,22;;0, 3,9941E+02,2, 1,3652E+00,5, 1,0000E+03
149,737;399,43000;5,42;7,22;;0, 3,9943E+02,2, 1,3652E+00,5, 1,0000E+03
150,745;399,45000;5,42;7,22;;0, 3,9945E+02,2, 1,3652E+00,5, 1,0000E+03
151,751;399,45000;5,42;7,22;;0, 3,9945E+02,2, 1,3652E+00,5, 1,0000E+03
152,757;399,46000;5,42;7,22;;0, 3,9946E+02,2, 1,3652E+00,5, 1,0000E+03
153,766;399,45000;5,42;7,22;;0, 3,9945E+02,2, 1,3652E+00,5, 1,0000E+03
154,773;399,46000;5,42;7,22;;0, 3,9946E+02,2, 1,3652E+00,5, 1,0000E+03
155,779;399,46000;5,42;7,22;;0, 3,9946E+02,2, 1,3652E+00,5, 1,0000E+03
156,783;399,46000;5,42;7,22;;0, 3,9946E+02,2, 1,3652E+00,5, 1,0000E+03
157,791;399,45000;5,42;7,22;;0, 3,9945E+02,2, 1,3652E+00,5, 1,0000E+03
158,793;399,44000;5,42;7,22;;0, 3,9944E+02,2, 1,3652E+00,5, 1,0000E+03
159,802;399,45000;5,42;7,22;;0, 3,9945E+02,2, 1,3652E+00,5, 1,0000E+03
160,804;399,45000;5,42;7,22;;0, 3,9945E+02,2, 1,3652E+00,5, 1,0000E+03
161,804;399,45000;5,42;7,22;;0, 3,9945E+02,2, 1,3652E+00,5, 1,0000E+03
162,813;399,46000;5,42;7,22;;0, 3,9946E+02,2, 1,3652E+00,5, 1,0000E+03
163,818;399,45000;5,42;7,22;;0, 3,9945E+02,2, 1,3652E+00,5, 1,0000E+03
164,828;399,49000;5,42;7,22;;0, 3,9949E+02,2, 1,3652E+00,5, 1,0000E+03
165,829;399,50000;5,42;7,22;;0, 3,9950E+02,2, 1,3652E+00,5, 1,0000E+03
166,829;399,50000;5,42;7,22;;0, 3,9950E+02,2, 1,3652E+00,5, 1,0000E+03
167,830;399,50000;5,42;7,22;;0, 3,9950E+02,2, 1,3652E+00,5, 1,0000E+03
168,830;399,50000;5,42;7,22;;0, 3,9950E+02,2, 1,3652E+00,5, 1,0000E+03
169,839;399,50000;5,42;7,22;;0, 3,9950E+02,2, 1,3652E+00,5, 1,0000E+03
170,845;399,50000;5,42;7,22;;0, 3,9950E+02,2, 1,3652E+00,5, 1,0000E+03
171,855;399,51000;5,42;7,22;;0, 3,9951E+02,2, 1,3652E+00,5, 1,0000E+03
172,855;399,50000;5,42;7,22;;0, 3,9950E+02,2, 1,3652E+00,5, 1,0000E+03
173,863;399,53000;5,42;7,22;;0, 3,9953E+02,2, 1,3652E+00,5, 1,0000E+03
174,864;399,54000;5,42;7,22;;0, 3,9954E+02,2, 1,3652E+00,5, 1,0000E+03
175,865;399,54000;5,42;7,22;;0, 3,9954E+02,2, 1,3652E+00,5, 1,0000E+03
176,866;399,59000;5,42;7,22;;0, 3,9959E+02,2, 1,3652E+00,5, 1,0000E+03
177,868;399,59000;5,42;7,22;;0, 3,9959E+02,2, 1,3652E+00,5, 1,0000E+03
178,868;399,61000;5,42;7,22;;0, 3,9961E+02,2, 1,3652E+00,5, 1,0000E+03
179,877;399,63000;5,42;7,22;;0, 3,9963E+02,2, 1,3652E+00,5, 1,0000E+03
180,887;399,63000;5,42;7,22;;0, 3,9963E+02,2, 1,3652E+00,5, 1,0000E+03
181,894;399,67000;5,42;7,22;;0, 3,9967E+02,2, 1,3652E+00,5, 1,0000E+03
182,897;399,70000;5,42;7,22;;0, 3,9970E+02,2, 1,3652E+00,5, 1,0000E+03
183,906;399,71000;5,42;7,22;;0, 3,9971E+02,2, 1,3652E+00,5, 1,0000E+03
184,911;399,71000;5,42;7,22;;0, 3,9971E+02,2, 1,3652E+00,5, 1,0000E+03
185,921;399,75000;5,42;7,22;;0, 3,9975E+02,2, 1,3652E+00,5, 1,0000E+03
186,924;399,76000;5,42;7,22;;0, 3,9976E+02,2, 1,3652E+00,5, 1,0000E+03
187,928;399,76000;5,42;7,22;;0, 3,9976E+02,2, 1,3652E+00,5, 1,0000E+03
188,931;399,76000;5,42;7,22;;0, 3,9976E+02,2, 1,3652E+00,5, 1,0000E+03
189,938;399,80000;5,42;7,22;;0, 3,9980E+02,2, 1,3652E+00,5, 1,0000E+03
190,948;399,80000;5,42;7,22;;0, 3,9980E+02,2, 1,3652E+00,5, 1,0000E+03
191,958;399,76000;5,42;7,22;;0, 3,9976E+02,2, 1,3652E+00,5, 1,0000E+03
192,966;399,73000;5,42;7,22;;0, 3,9973E+02,2, 1,3652E+00,5, 1,0000E+03
193,974;399,68000;5,42;7,22;;0, 3,9968E+02,2, 1,3652E+00,5, 1,0000E+03
194,974;399,65000;5,42;7,22;;0, 3,9965E+02,2, 1,3652E+00,5, 1,0000E+03
195,975;399,63000;5,42;7,22;;0, 3,9963E+02,2, 1,3652E+00,5, 1,0000E+03
196,980;399,63000;5,42;7,22;;0, 3,9963E+02,2, 1,3652E+00,5, 1,0000E+03
197,989;399,63000;5,42;7,22;;0, 3,9963E+02,2, 1,3652E+00,5, 1,0000E+03
198,998;399,59000;5,42;7,22;;0, 3,9959E+02,2, 1,3652E+00,5, 1,0000E+03
200,007;399,59000;5,42;7,22;;0, 3,9959E+02,2, 1,3652E+00,5, 1,0000E+03
201,009;399,59000;5,42;7,22;;0, 3,9959E+02,2, 1,3652E+00,5, 1,0000E+03
202,011;399,57000;5,42;7,22;;0, 3,9957E+02,2, 1,3652E+00,5, 1,0000E+03
203,013;399,55000;5,42;7,22;;0, 3,9955E+02,2, 1,3652E+00,5, 1,0000E+03
204,013;399,55000;5,42;7,22;204,013;0, 3,9955E+02,2, 1,3652E+00,5, 1,0000E+03
205,014;399,54000;5,42;7,22;;0, 3,9954E+02,2, 1,3652E+00,5, 1,0000E+03
206,022;399,54000;5,42;7,22;;0, 3,9954E+02,2, 1,3652E+00,5, 1,0000E+03
207,030;399,58000;5,42;7,22;;0, 3,9958E+02,2, 1,3652E+00,5, 1,0000E+03
208,030;399,59000;5,42;7,22;;0, 3,9959E+02,2, 1,3652E+00,5, 1,0000E+03
209,040;399,59000;5,42;7,22;;0, 3,9959E+02,2, 1,3652E+00,5, 1,0000E+03
210,051;399,60000;5,42;7,22;;0, 3,9960E+02,2, 1,3652E+00,5, 1,0000E+03
211,056;399,63000;5,42;7,22;;0, 3,9963E+02,2, 1,3652E+00,5, 1,0000E+03
212,060;399,68000;5,42;7,22;;0, 3,9968E+02,2, 1,3652E+00,5, 1,0000E+03
213,066;399,74000;5,42;7,22;;0, 3,9974E+02,2, 1,3652E+00,5, 1,0000E+03
214,071;399,76000;5,42;7,22;;0, 3,9976E+02,2, 1,3652E+00,5, 1,0000E+03
215,077;399,76000;5,42;7,22;;0, 3,9976E+02,2, 1,3652E+00,5, 1,0000E+03
216,086;399,80000;5,42;7,22;;0, 3,9980E+02,2, 1,3652E+00,5, 1,0000E+03
217,090;399,80000;5,42;7,22;;0, 3,9980E+02,2, 1,3652E+00,5, 1,0000E+03
218,097;399,80000;5,42;7,22;;0, 3,9980E+02,2, 1,3652E+00,5, 1,0000E+03
219,106;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
220,111;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
221,115;399,85000;5,42;7,22;;0, 3,9985E+02,2, 1,3652E+00,5, 1,0000E+03
222,124;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
223,126;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
224,135;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
225,138;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
226,142;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
227,143;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
228,147;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
229,154;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
230,163;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
231,169;399,89000;5,42;7,22;;0, 3,9989E+02,2, 1,3652E+00,5, 1,0000E+03
232,174;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
233,178;399,89000;5,42;7,22;;0, 3,9989E+02,2, 1,3652E+00,5, 1,0000E+03
234,184;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
235,190;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
236,198;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
237,203;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
238,212;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
239,212;399,89000;5,42;7,22;;0, 3,9989E+02,2, 1,3652E+00,5, 1,0000E+03
240,221;399,85000;5,42;7,22;;0, 3,9985E+02,2, 1,3652E+00,5, 1,0000E+03
241,226;399,85000;5,42;7,22;;0, 3,9985E+02,2, 1,3652E+00,5, 1,0000E+03
242,234;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
243,237;399,85000;5,42;7,22;;0, 3,9985E+02,2, 1,3652E+00,5, 1,0000E+03
244,237;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
245,246;399,85000;5,42;7,22;;0, 3,9985E+02,2, 1,3652E+00,5, 1,0000E+03
246,247;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
247,254;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
248,263;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
249,264;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
250,264;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
251,266;399,85000;5,42;7,22;;0, 3,9985E+02,2, 1,3652E+00,5, 1,0000E+03
252,269;399,84000;5,42;7,22;;0, 3,9984E+02,2, 1,3652E+00,5, 1,0000E+03
253,274;399,88000;5,42;7,22;;0, 3,9988E+02,2, 1,3652E+00,5, 1,0000E+03
254,284;399,89000;5,42;7,22;;0, 3,9989E+02,2, 1,3652E+00,5, 1,0000E+03
255,292;399,90000;5,42;7,22;;0, 3,9990E+02,2, 1,3652E+00,5, 1,0000E+03
256,296;399,91000;5,42;7,22;;0, 3,9991E+02,2, 1,3652E+00,5, 1,0000E+03
257,305;399,90000;5,42;7,22;;0, 3,9990E+02,2, 1,3652E+00,5, 1,0000E+03
258,314;399,93000;5,42;7,22;;0, 3,9993E+02,2, 1,3652E+00,5, 1,0000E+03
259,320;399,93000;5,42;7,22;;0, 3,9993E+02,2, 1,3652E+00,5, 1,0000E+03
260,326;399,93000;5,42;7,22;;0, 3,9993E+02,2, 1,3652E+00,5, 1,0000E+03
261,331;399,96000;5,42;7,22;;0, 3,9996E+02,2, 1,3652E+00,5, 1,0000E+03
262,340;399,95000;5,42;7,22;;0, 3,9995E+02,2, 1,3652E+00,5, 1,0000E+03
263,350;399,97000;5,42;7,22;;0, 3,9997E+02,2, 1,3652E+00,5, 1,0000E+03
264,359;400,01000;5,42;7,22;;0, 4,0001E+02,2, 1,3652E+00,5, 1,0000E+03
265,361;400,01000;5,42;7,22;;0, 4,0001E+02,2, 1,3652E+00,5, 1,0000E+03
266,369;400,01000;5,42;7,22;;0, 4,0001E+02,2, 1,3652E+00,5, 1,0000E+03
267,372;400,01000;5,42;7,22;;0, 4,0001E+02,2, 1,3652E+00,5, 1,0000E+03
268,373;399,98000;5,42;7,22;;0, 3,9998E+02,2, 1,3652E+00,5, 1,0000E+03
269,383;399,96000;5,42;7,22;;0, 3,9996E+02,2, 1,3652E+00,5, 1,0000E+03
270,384;399,93000;5,42;7,22;;0, 3,9993E+02,2, 1,3652E+00,5, 1,0000E+03
271,390;399,91000;5,42;7,22;;0, 3,9991E+02,2, 1,3652E+00,5, 1,0000E+03
272,393;399,89000;5,42;7,22;;0, 3,9989E+02,2, 1,3652E+00,5, 1,0000E+03
