Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
30,127;382,11000;5,66;7,21;;0, 3,8211E+02,2, 1,3652E+00,5, 1,0000E+03
31,131;382,11000;5,66;7,21;;0, 3,8211E+02,2, 1,3652E+00,5, 1,0000E+03
32,136;382,11000;5,66;7,21;;0, 3,8211E+02,2, 1,3652E+00,5, 1,0000E+03
33,140;382,10000;5,66;7,21;;0, 3,8210E+02,2, 1,3652E+00,5, 1,0000E+03
34,142;382,07000;5,66;7,21;;0, 3,8207E+02,2, 1,3652E+00,5, 1,0000E+03
35,146;382,01000;5,66;7,21;;0, 3,8201E+02,2, 1,3652E+00,5, 1,0000E+03
36,150;381,96000;5,66;7,21;;0, 3,8196E+02,2, 1,3652E+00,5, 1,0000E+03
37,160;381,85000;5,66;7,21;;0, 3,8185E+02,2, 1,3652E+00,5, 1,0000E+03
38,167;381,78000;5,66;7,21;;0, 3,8178E+02,2, 1,3652E+00,5, 1,0000E+03
39,168;381,70000;5,67;7,21;;0, 3,8170E+02,2, 1,3652E+00,5, 1,0000E+03
40,173;381,65000;5,67;7,21;;0, 3,8165E+02,2, 1,3652E+00,5, 1,0000E+03
41,178;381,60000;5,67;7,21;;0, 3,8160E+02,2, 1,3652E+00,5, 1,0000E+03
42,182;381,56000;5,67;7,21;;0, 3,8156E+02,2, 1,3652E+00,5, 1,0000E+03
43,186;381,50000;5,67;7,22;;0, 3,8150E+02,2, 1,3652E+00,5, 1,0000E+03
44,186;381,42000;5,67;7,22;;0, 3,8142E+02,2, 1,3652E+00,5, 1,0000E+03
45,190;381,31000;5,67;7,22;;0, 3,8131E+02,2, 1,3652E+00,5, 1,0000E+03
46,194;381,23000;5,67;7,22;;0, 3,8123E+02,2, 1,3652E+00,5, 1,0000E+03
47,197;381,37000;5,67;7,22;;0, 3,8137E+02,2, 1,3652E+00,5, 1,0000E+03
48,204;382,87000;5,65;7,22;;0, 3,8287E+02,2, 1,3652E+00,5, 1,0000E+03
49,214;384,86000;5,62;7,22;;0, 3,8486E+02,2, 1,3652E+00,5, 1,0000E+03
50,220;386,61000;5,60;7,22;;0, 3,8661E+02,2, 1,3652E+00,5, 1,0000E+03
51,221;388,01000;5,58;7,22;;0, 3,8801E+02,2, 1,3652E+00,5, 1,0000E+03
52,223;389,13000;5,56;7,22;;0, 3,8913E+02,2, 1,3652E+00,5, 1,0000E+03
53,225;389,98000;5,55;7,22;;0, 3,8998E+02,2, 1,3652E+00,5, 1,0000E+03
54,227;390,64000;5,54;7,22;;0, 3,9064E+02,2, 1,3652E+00,5, 1,0000E+03
55,236;391,13000;5,54;7,22;;0, 3,9113E+02,2, 1,3652E+00,5, 1,0000E+03
56,245;391,54000;5,53;7,22;;0, 3,9154E+02,2, 1,3652E+00,5, 1,0000E+03
57,250;391,84000;5,53;7,22;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
58,258;392,09000;5,52;7,22;;0, 3,9209E+02,2, 1,3652E+00,5, 1,0000E+03
59,260;392,25000;5,52;7,22;;0, 3,9225E+02,2, 1,3652E+00,5, 1,0000E+03
60,271;392,35000;5,52;7,22;;0, 3,9235E+02,2, 1,3652E+00,5, 1,0000E+03
61,275;392,45000;5,52;7,22;;0, 3,9245E+02,2, 1,3652E+00,5, 1,0000E+03
62,279;392,51000;5,52;7,22;;0, 3,9251E+02,2, 1,3652E+00,5, 1,0000E+03
63,289;392,54000;5,52;7,22;;0, 3,9254E+02,2, 1,3652E+00,5, 1,0000E+03
64,297;392,58000;5,52;7,22;;0, 3,9258E+02,2, 1,3652E+00,5, 1,0000E+03
65,307;392,62000;5,52;7,22;;0, 3,9262E+02,2, 1,3652E+00,5, 1,0000E+03
66,313;392,66000;5,52;7,22;;0, 3,9266E+02,2, 1,3652E+00,5, 1,0000E+03
67,314;392,66000;5,52;7,22;;0, 3,9266E+02,2, 1,3652E+00,5, 1,0000E+03
68,315;392,66000;5,52;7,22;;0, 3,9266E+02,2, 1,3652E+00,5, 1,0000E+03
69,319;392,66000;5,52;7,22;;0, 3,9266E+02,2, 1,3652E+00,5, 1,0000E+03
70,320;392,66000;5,52;7,22;;0, 3,9266E+02,2, 1,3652E+00,5, 1,0000E+03
71,325;392,66000;5,52;7,22;;0, 3,9266E+02,2, 1,3652E+00,5, 1,0000E+03
72,331;392,63000;5,52;7,22;;0, 3,9263E+02,2, 1,3652E+00,5, 1,0000E+03
73,336;392,62000;5,52;7,22;;0, 3,9262E+02,2, 1,3652E+00,5, 1,0000E+03
74,338;392,62000;5,52;7,22;;0, 3,9262E+02,2, 1,3652E+00,5, 1,0000E+03
75,342;392,59000;5,52;7,22;;0, 3,9259E+02,2, 1,3652E+00,5, 1,0000E+03
76,343;392,55000;5,52;7,22;;0, 3,9255E+02,2, 1,3652E+00,5, 1,0000E+03
77,348;392,49000;5,52;7,22;;0, 3,9249E+02,2, 1,3652E+00,5, 1,0000E+03
78,356;392,43000;5,52;7,22;;0, 3,9243E+02,2, 1,3652E+00,5, 1,0000E+03
79,359;392,37000;5,52;7,22;;0, 3,9237E+02,2, 1,3652E+00,5, 1,0000E+03
80,360;392,33000;5,52;7,22;;0, 3,9233E+02,2, 1,3652E+00,5, 1,0000E+03
81,362;392,32000;5,52;7,22;;0, 3,9232E+02,2, 1,3652E+00,5, 1,0000E+03
82,370;392,32000;5,52;7,22;;0, 3,9232E+02,2, 1,3652E+00,5, 1,0000E+03
83,371;392,32000;5,52;7,22;;0, 3,9232E+02,2, 1,3652E+00,5, 1,0000E+03
84,374;392,31000;5,52;7,22;;0, 3,9231E+02,2, 1,3652E+00,5, 1,0000E+03
85,385;392,28000;5,52;7,22;;0, 3,9228E+02,2, 1,3652E+00,5, 1,0000E+03
86,386;392,28000;5,52;7,22;;0, 3,9228E+02,2, 1,3652E+00,5, 1,0000E+03
87,389;392,28000;5,52;7,22;;0, 3,9228E+02,2, 1,3652E+00,5, 1,0000E+03
88,399;392,28000;5,52;7,22;;0, 3,9228E+02,2, 1,3652E+00,5, 1,0000E+03
89,400;392,28000;5,52;7,22;;0, 3,9228E+02,2, 1,3652E+00,5, 1,0000E+03
90,402;392,28000;5,52;7,22;;0, 3,9228E+02,2, 1,3652E+00,5, 1,0000E+03
91,407;392,24000;5,52;7,22;;0, 3,9224E+02,2, 1,3652E+00,5, 1,0000E+03
92,412;392,21000;5,52;7,22;;0, 3,9221E+02,2, 1,3652E+00,5, 1,0000E+03
93,415;392,19000;5,52;7,22;;0, 3,9219E+02,2, 1,3652E+00,5, 1,0000E+03
94,418;392,16000;5,52;7,22;;0, 3,9216E+02,2, 1,3652E+00,5, 1,0000E+03
95,426;392,11000;5,52;7,22;;0, 3,9211E+02,2, 1,3652E+00,5, 1,0000E+03
96,434;392,07000;5,52;7,23;;0, 3,9207E+02,2, 1,3652E+00,5, 1,0000E+03
97,443;392,01000;5,53;7,23;;0, 3,9201E+02,2, 1,3652E+00,5, 1,0000E+03
98,444;391,95000;5,53;7,23;;0, 3,9195E+02,2, 1,3652E+00,5, 1,0000E+03
99,450;391,92000;5,53;7,23;;0, 3,9192E+02,2, 1,3652E+00,5, 1,0000E+03
100,452;391,88000;5,53;7,23;;0, 3,9188E+02,2, 1,3652E+00,5, 1,0000E+03
101,453;391,85000;5,53;7,23;;0, 3,9185E+02,2, 1,3652E+00,5, 1,0000E+03
102,456;391,85000;5,53;7,23;;0, 3,9185E+02,2, 1,3652E+00,5, 1,0000E+03
103,457;391,85000;5,53;7,23;;0, 3,9185E+02,2, 1,3652E+00,5, 1,0000E+03
104,462;391,85000;5,53;7,23;;0, 3,9185E+02,2, 1,3652E+00,5, 1,0000E+03
105,468;391,85000;5,53;7,23;;0, 3,9185E+02,2, 1,3652E+00,5, 1,0000E+03
106,474;391,81000;5,53;7,23;;0, 3,9181E+02,2, 1,3652E+00,5, 1,0000E+03
107,481;392,17000;5,52;7,23;;0, 3,9217E+02,2, 1,3652E+00,5, 1,0000E+03
108,484;394,05000;5,50;7,23;;0, 3,9405E+02,2, 1,3652E+00,5, 1,0000E+03
109,493;396,32000;5,47;7,23;;0, 3,9632E+02,2, 1,3652E+00,5, 1,0000E+03
110,498;398,29000;5,44;7,23;;0, 3,9829E+02,2, 1,3652E+00,5, 1,0000E+03
111,503;399,90000;5,42;7,23;;0, 3,9990E+02,2, 1,3652E+00,5, 1,0000E+03
112,508;401,16000;5,40;7,23;;0, 4,0116E+02,2, 1,3652E+00,5, 1,0000E+03
113,515;402,15000;5,39;7,23;;0, 4,0215E+02,2, 1,3652E+00,5, 1,0000E+03
114,519;402,90000;5,38;7,23;;0, 4,0290E+02,2, 1,3652E+00,5, 1,0000E+03
115,521;403,49000;5,37;7,23;;0, 4,0349E+02,2, 1,3652E+00,5, 1,0000E+03
116,531;403,93000;5,36;7,23;;0, 4,0393E+02,2, 1,3652E+00,5, 1,0000E+03
117,540;404,26000;5,36;7,23;;0, 4,0426E+02,2, 1,3652E+00,5, 1,0000E+03
118,546;404,51000;5,36;7,23;;0, 4,0451E+02,2, 1,3652E+00,5, 1,0000E+03
119,550;404,73000;5,35;7,23;;0, 4,0473E+02,2, 1,3652E+00,5, 1,0000E+03
120,552;404,89000;5,35;7,23;;0, 4,0489E+02,2, 1,3652E+00,5, 1,0000E+03
121,557;405,01000;5,35;7,23;;0, 4,0501E+02,2, 1,3652E+00,5, 1,0000E+03
122,562;405,11000;5,35;7,22;;0, 4,0511E+02,2, 1,3652E+00,5, 1,0000E+03
123,566;405,17000;5,35;7,22;;0, 4,0517E+02,2, 1,3652E+00,5, 1,0000E+03
124,575;405,25000;5,35;7,22;;0, 4,0525E+02,2, 1,3652E+00,5, 1,0000E+03
125,576;405,31000;5,35;7,22;;0, 4,0531E+02,2, 1,3652E+00,5, 1,0000E+03
126,578;405,34000;5,34;7,22;;0, 4,0534E+02,2, 1,3652E+00,5, 1,0000E+03
127,581;405,39000;5,34;7,22;;0, 4,0539E+02,2, 1,3652E+00,5, 1,0000E+03
128,584;405,42000;5,34;7,22;;0, 4,0542E+02,2, 1,3652E+00,5, 1,0000E+03
129,588;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
130,594;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
131,603;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
132,607;405,48000;5,34;7,22;;0, 4,0548E+02,2, 1,3652E+00,5, 1,0000E+03
133,610;405,49000;5,34;7,22;;0, 4,0549E+02,2, 1,3652E+00,5, 1,0000E+03
134,612;405,48000;5,34;7,22;;0, 4,0548E+02,2, 1,3652E+00,5, 1,0000E+03
135,614;405,48000;5,34;7,22;;0, 4,0548E+02,2, 1,3652E+00,5, 1,0000E+03
136,616;405,45000;5,34;7,22;;0, 4,0545E+02,2, 1,3652E+00,5, 1,0000E+03
137,619;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
138,622;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
139,629;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
140,638;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
141,646;405,43000;5,34;7,22;;0, 4,0543E+02,2, 1,3652E+00,5, 1,0000E+03
142,654;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
143,658;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
144,662;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
145,667;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
146,673;405,44000;5,34;7,22;;0, 4,0544E+02,2, 1,3652E+00,5, 1,0000E+03
147,676;405,48000;5,34;7,22;;0, 4,0548E+02,2, 1,3652E+00,5, 1,0000E+03
148,678;405,48000;5,34;7,22;;0, 4,0548E+02,2, 1,3652E+00,5, 1,0000E+03
149,686;405,48000;5,34;7,22;;0, 4,0548E+02,2, 1,3652E+00,5, 1,0000E+03
150,692;405,49000;5,34;7,22;;0, 4,0549E+02,2, 1,3652E+00,5, 1,0000E+03
151,696;405,49000;5,34;7,22;;0, 4,0549E+02,2, 1,3652E+00,5, 1,0000E+03
152,698;405,51000;5,34;7,22;;0, 4,0551E+02,2, 1,3652E+00,5, 1,0000E+03
153,699;405,52000;5,34;7,22;;0, 4,0552E+02,2, 1,3652E+00,5, 1,0000E+03
154,703;405,53000;5,34;7,22;;0, 4,0553E+02,2, 1,3652E+00,5, 1,0000E+03
155,708;405,53000;5,34;7,22;;0, 4,0553E+02,2, 1,3652E+00,5, 1,0000E+03
156,717;405,49000;5,34;7,22;;0, 4,0549E+02,2, 1,3652E+00,5, 1,0000E+03
157,719;405,49000;5,34;7,22;;0, 4,0549E+02,2, 1,3652E+00,5, 1,0000E+03
158,720;405,52000;5,34;7,22;;0, 4,0552E+02,2, 1,3652E+00,5, 1,0000E+03
159,728;405,49000;5,34;7,22;;0, 4,0549E+02,2, 1,3652E+00,5, 1,0000E+03
160,731;405,49000;5,34;7,22;;0, 4,0549E+02,2, 1,3652E+00,5, 1,0000E+03
161,733;405,52000;5,34;7,22;;0, 4,0552E+02,2, 1,3652E+00,5, 1,0000E+03
162,735;405,56000;5,34;7,22;;0, 4,0556E+02,2, 1,3652E+00,5, 1,0000E+03
163,739;405,57000;5,34;7,22;;0, 4,0557E+02,2, 1,3652E+00,5, 1,0000E+03
164,743;405,57000;5,34;7,22;;0, 4,0557E+02,2, 1,3652E+00,5, 1,0000E+03
165,748;405,61000;5,34;7,22;;0, 4,0561E+02,2, 1,3652E+00,5, 1,0000E+03
166,751;405,61000;5,34;7,22;;0, 4,0561E+02,2, 1,3652E+00,5, 1,0000E+03
167,752;405,61000;5,34;7,22;;0, 4,0561E+02,2, 1,3652E+00,5, 1,0000E+03
168,754;405,61000;5,34;7,22;;0, 4,0561E+02,2, 1,3652E+00,5, 1,0000E+03
169,758;405,62000;5,34;7,22;;0, 4,0562E+02,2, 1,3652E+00,5, 1,0000E+03
170,760;405,36000;5,34;7,22;;0, 4,0536E+02,2, 1,3652E+00,5, 1,0000E+03
171,764;403,38000;5,37;7,22;;0, 4,0338E+02,2, 1,3652E+00,5, 1,0000E+03
172,774;400,94000;5,40;7,22;;0, 4,0094E+02,2, 1,3652E+00,5, 1,0000E+03
173,778;398,77000;5,43;7,22;;0, 3,9877E+02,2, 1,3652E+00,5, 1,0000E+03
174,779;397,00000;5,46;7,22;;0, 3,9700E+02,2, 1,3652E+00,5, 1,0000E+03
175,789;395,59000;5,48;7,22;;0, 3,9559E+02,2, 1,3652E+00,5, 1,0000E+03
176,793;394,45000;5,49;7,22;;0, 3,9445E+02,2, 1,3652E+00,5, 1,0000E+03
177,795;393,58000;5,50;7,22;;0, 3,9358E+02,2, 1,3652E+00,5, 1,0000E+03
178,802;392,88000;5,51;7,22;;0, 3,9288E+02,2, 1,3652E+00,5, 1,0000E+03
179,807;392,35000;5,52;7,22;;0, 3,9235E+02,2, 1,3652E+00,5, 1,0000E+03
180,813;391,94000;5,53;7,22;;0, 3,9194E+02,2, 1,3652E+00,5, 1,0000E+03
181,815;391,59000;5,53;7,22;;0, 3,9159E+02,2, 1,3652E+00,5, 1,0000E+03
182,816;391,34000;5,53;7,22;;0, 3,9134E+02,2, 1,3652E+00,5, 1,0000E+03
183,821;391,16000;5,54;7,22;;0, 3,9116E+02,2, 1,3652E+00,5, 1,0000E+03
184,822;391,00000;5,54;7,22;;0, 3,9100E+02,2, 1,3652E+00,5, 1,0000E+03
185,824;390,84000;5,54;7,22;;0, 3,9084E+02,2, 1,3652E+00,5, 1,0000E+03
186,833;390,72000;5,54;7,22;;0, 3,9072E+02,2, 1,3652E+00,5, 1,0000E+03
187,836;390,63000;5,54;7,22;;0, 3,9063E+02,2, 1,3652E+00,5, 1,0000E+03
188,846;390,62000;5,54;7,22;;0, 3,9062E+02,2, 1,3652E+00,5, 1,0000E+03
189,848;390,59000;5,54;7,22;;0, 3,9059E+02,2, 1,3652E+00,5, 1,0000E+03
190,851;390,54000;5,55;7,22;;0, 3,9054E+02,2, 1,3652E+00,5, 1,0000E+03
191,855;390,53000;5,55;7,22;;0, 3,9053E+02,2, 1,3652E+00,5, 1,0000E+03
192,856;390,49000;5,55;7,22;;0, 3,9049E+02,2, 1,3652E+00,5, 1,0000E+03
193,860;390,46000;5,55;7,22;;0, 3,9046E+02,2, 1,3652E+00,5, 1,0000E+03
194,863;390,45000;5,55;7,22;;0, 3,9045E+02,2, 1,3652E+00,5, 1,0000E+03
195,867;390,45000;5,55;7,22;;0, 3,9045E+02,2, 1,3652E+00,5, 1,0000E+03
196,870;390,41000;5,55;7,22;;0, 3,9041E+02,2, 1,3652E+00,5, 1,0000E+03
197,875;390,39000;5,55;7,23;;0, 3,9039E+02,2, 1,3652E+00,5, 1,0000E+03
198,883;390,34000;5,55;7,23;;0, 3,9034E+02,2, 1,3652E+00,5, 1,0000E+03
199,888;390,29000;5,55;7,23;;0, 3,9029E+02,2, 1,3652E+00,5, 1,0000E+03
200,890;390,27000;5,55;7,23;;0, 3,9027E+02,2, 1,3652E+00,5, 1,0000E+03
201,892;390,24000;5,55;7,23;;0, 3,9024E+02,2, 1,3652E+00,5, 1,0000E+03
