Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
29,168;99,12100;8,93;6,12;;0, 9,9121E+01,2, 1,3652E+00,5, 1,0000E+03
30,176;98,47500;8,99;6,12;;0, 9,8475E+01,2, 1,3652E+00,5, 1,0000E+03
31,178;97,97200;9,03;6,12;;0, 9,7972E+01,2, 1,3652E+00,5, 1,0000E+03
32,188;97,55500;9,07;6,12;;0, 9,7555E+01,2, 1,3652E+00,5, 1,0000E+03
33,198;97,18000;9,10;6,13;;0, 9,7180E+01,2, 1,3652E+00,5, 1,0000E+03
34,198;96,95300;9,12;6,13;;0, 9,6953E+01,2, 1,3652E+00,5, 1,0000E+03
35,199;96,76700;9,14;6,13;;0, 9,6767E+01,2, 1,3652E+00,5, 1,0000E+03
36,202;96,55700;9,16;6,13;;0, 9,6557E+01,2, 1,3652E+00,5, 1,0000E+03
37,211;96,41700;9,17;6,13;;0, 9,6417E+01,2, 1,3652E+00,5, 1,0000E+03
38,221;96,30400;9,18;6,13;;0, 9,6304E+01,2, 1,3652E+00,5, 1,0000E+03
39,231;96,27500;9,18;6,13;;0, 9,6275E+01,2, 1,3652E+00,5, 1,0000E+03
40,241;96,32200;9,18;6,13;;0, 9,6322E+01,2, 1,3652E+00,5, 1,0000E+03
41,250;96,38100;9,18;6,13;;0, 9,6381E+01,2, 1,3652E+00,5, 1,0000E+03
42,259;96,41300;9,17;6,13;;0, 9,6413E+01,2, 1,3652E+00,5, 1,0000E+03
43,269;96,45500;9,17;6,13;;0, 9,6455E+01,2, 1,3652E+00,5, 1,0000E+03
44,269;96,50600;9,16;6,13;;0, 9,6506E+01,2, 1,3652E+00,5, 1,0000E+03
45,271;96,57100;9,16;6,13;;0, 9,6571E+01,2, 1,3652E+00,5, 1,0000E+03
46,278;96,60000;9,16;6,14;;0, 9,6600E+01,2, 1,3652E+00,5, 1,0000E+03
47,287;96,62900;9,15;6,14;;0, 9,6629E+01,2, 1,3652E+00,5, 1,0000E+03
48,294;96,64100;9,15;6,14;;0, 9,6641E+01,2, 1,3652E+00,5, 1,0000E+03
49,303;96,66500;9,15;6,14;;0, 9,6665E+01,2, 1,3652E+00,5, 1,0000E+03
50,310;96,67100;9,15;6,14;;0, 9,6671E+01,2, 1,3652E+00,5, 1,0000E+03
51,318;96,67500;9,15;6,14;;0, 9,6675E+01,2, 1,3652E+00,5, 1,0000E+03
52,318;96,67000;9,15;6,14;;0, 9,6670E+01,2, 1,3652E+00,5, 1,0000E+03
53,319;96,70300;9,15;6,14;;0, 9,6703E+01,2, 1,3652E+00,5, 1,0000E+03
54,320;96,71700;9,15;6,14;;0, 9,6717E+01,2, 1,3652E+00,5, 1,0000E+03
55,329;96,73800;9,14;6,14;;0, 9,6738E+01,2, 1,3652E+00,5, 1,0000E+03
56,339;96,88300;9,13;6,14;;0, 9,6883E+01,2, 1,3652E+00,5, 1,0000E+03
57,348;97,09600;9,11;6,14;;0, 9,7096E+01,2, 1,3652E+00,5, 1,0000E+03
58,356;97,30200;9,09;6,14;;0, 9,7302E+01,2, 1,3652E+00,5, 1,0000E+03
59,357;97,47900;9,08;6,14;;0, 9,7479E+01,2, 1,3652E+00,5, 1,0000E+03
60,364;97,64900;9,06;6,14;;0, 9,7649E+01,2, 1,3652E+00,5, 1,0000E+03
61,366;97,78400;9,05;6,14;;0, 9,7784E+01,2, 1,3652E+00,5, 1,0000E+03
62,376;97,84800;9,05;6,14;;0, 9,7848E+01,2, 1,3652E+00,5, 1,0000E+03
63,383;97,92500;9,04;6,14;;0, 9,7925E+01,2, 1,3652E+00,5, 1,0000E+03
64,388;97,98700;9,03;6,14;;0, 9,7987E+01,2, 1,3652E+00,5, 1,0000E+03
65,397;98,03300;9,03;6,14;;0, 9,8033E+01,2, 1,3652E+00,5, 1,0000E+03
66,406;98,07900;9,02;6,14;;0, 9,8079E+01,2, 1,3652E+00,5, 1,0000E+03
67,408;98,12200;9,02;6,15;;0, 9,8122E+01,2, 1,3652E+00,5, 1,0000E+03
68,417;98,13400;9,02;6,15;;0, 9,8134E+01,2, 1,3652E+00,5, 1,0000E+03
69,421;98,16700;9,02;6,15;;0, 9,8167E+01,2, 1,3652E+00,5, 1,0000E+03
70,422;98,16700;9,02;6,15;;0, 9,8167E+01,2, 1,3652E+00,5, 1,0000E+03
71,429;98,17000;9,02;6,15;;0, 9,8170E+01,2, 1,3652E+00,5, 1,0000E+03
72,438;98,18200;9,02;6,15;;0, 9,8182E+01,2, 1,3652E+00,5, 1,0000E+03
73,441;98,20600;9,01;6,15;;0, 9,8206E+01,2, 1,3652E+00,5, 1,0000E+03
74,450;98,17500;9,02;6,15;;0, 9,8175E+01,2, 1,3652E+00,5, 1,0000E+03
75,458;98,20800;9,01;6,15;;0, 9,8208E+01,2, 1,3652E+00,5, 1,0000E+03
76,468;98,21200;9,01;6,15;;0, 9,8212E+01,2, 1,3652E+00,5, 1,0000E+03
77,469;98,20900;9,01;6,15;;0, 9,8209E+01,2, 1,3652E+00,5, 1,0000E+03
78,480;98,21400;9,01;6,15;;0, 9,8214E+01,2, 1,3652E+00,5, 1,0000E+03
79,488;98,21200;9,01;6,15;;0, 9,8212E+01,2, 1,3652E+00,5, 1,0000E+03
80,495;98,20800;9,01;6,15;;0, 9,8208E+01,2, 1,3652E+00,5, 1,0000E+03
81,499;98,21500;9,01;6,15;;0, 9,8215E+01,2, 1,3652E+00,5, 1,0000E+03
82,509;98,21200;9,01;6,15;;0, 9,8212E+01,2, 1,3652E+00,5, 1,0000E+03
83,509;98,20900;9,01;6,15;;0, 9,8209E+01,2, 1,3652E+00,5, 1,0000E+03
84,519;98,21300;9,01;6,15;;0, 9,8213E+01,2, 1,3652E+00,5, 1,0000E+03
85,529;98,21200;9,01;6,15;;0, 9,8212E+01,2, 1,3652E+00,5, 1,0000E+03
86,532;98,21000;9,01;6,15;;0, 9,8210E+01,2, 1,3652E+00,5, 1,0000E+03
87,538;98,22700;9,01;6,15;;0, 9,8227E+01,2, 1,3652E+00,5, 1,0000E+03
88,547;98,31500;9,00;6,15;;0, 9,8315E+01,2, 1,3652E+00,5, 1,0000E+03
89,548;98,53900;8,98;6,15;;0, 9,8539E+01,2, 1,3652E+00,5, 1,0000E+03
90,549;98,75300;8,97;6,15;;0, 9,8753E+01,2, 1,3652E+00,5, 1,0000E+03
91,558;98,97600;8,95;6,15;;0, 9,8976E+01,2, 1,3652E+00,5, 1,0000E+03
92,559;99,14900;8,93;6,15;;0, 9,9149E+01,2, 1,3652E+00,5, 1,0000E+03
93,560;99,30700;8,92;6,15;;0, 9,9307E+01,2, 1,3652E+00,5, 1,0000E+03
94,570;99,42700;8,91;6,15;;0, 9,9427E+01,2, 1,3652E+00,5, 1,0000E+03
95,570;99,52200;8,90;6,15;;0, 9,9522E+01,2, 1,3652E+00,5, 1,0000E+03
96,577;99,59600;8,89;6,15;;0, 9,9596E+01,2, 1,3652E+00,5, 1,0000E+03
97,583;99,67600;8,88;6,15;;0, 9,9676E+01,2, 1,3652E+00,5, 1,0000E+03
98,594;99,73500;8,88;6,15;;0, 9,9735E+01,2, 1,3652E+00,5, 1,0000E+03
99,596;99,79700;8,87;6,15;;0, 9,9797E+01,2, 1,3652E+00,5, 1,0000E+03
100,597;99,83300;8,87;6,15;;0, 9,9833E+01,2, 1,3652E+00,5, 1,0000E+03
101,597;99,83300;8,87;6,15;;0, 9,9833E+01,2, 1,3652E+00,5, 1,0000E+03
102,607;99,86100;8,87;6,15;;0, 9,9861E+01,2, 1,3652E+00,5, 1,0000E+03
103,609;99,85100;8,87;6,15;;0, 9,9851E+01,2, 1,3652E+00,5, 1,0000E+03
104,611;99,87300;8,87;6,15;;0, 9,9873E+01,2, 1,3652E+00,5, 1,0000E+03
105,614;99,87400;8,87;6,15;;0, 9,9874E+01,2, 1,3652E+00,5, 1,0000E+03
106,618;99,89300;8,86;6,15;;0, 9,9893E+01,2, 1,3652E+00,5, 1,0000E+03
107,627;99,90500;8,86;6,15;;0, 9,9905E+01,2, 1,3652E+00,5, 1,0000E+03
108,628;99,92000;8,86;6,15;;0, 9,9920E+01,2, 1,3652E+00,5, 1,0000E+03
109,629;99,92300;8,86;6,15;;0, 9,9923E+01,2, 1,3652E+00,5, 1,0000E+03
110,629;99,92200;8,86;6,15;;0, 9,9922E+01,2, 1,3652E+00,5, 1,0000E+03
111,630;99,92700;8,86;6,15;;0, 9,9927E+01,2, 1,3652E+00,5, 1,0000E+03
112,631;99,93700;8,86;6,15;;0, 9,9937E+01,2, 1,3652E+00,5, 1,0000E+03
113,631;99,93500;8,86;6,15;;0, 9,9935E+01,2, 1,3652E+00,5, 1,0000E+03
114,632;99,95300;8,86;6,15;;0, 9,9953E+01,2, 1,3652E+00,5, 1,0000E+03
115,634;99,96200;8,86;6,15;;0, 9,9962E+01,2, 1,3652E+00,5, 1,0000E+03
116,643;99,96400;8,86;6,15;;0, 9,9964E+01,2, 1,3652E+00,5, 1,0000E+03
117,652;99,96100;8,86;6,15;;0, 9,9961E+01,2, 1,3652E+00,5, 1,0000E+03
118,653;99,96000;8,86;6,15;;0, 9,9960E+01,2, 1,3652E+00,5, 1,0000E+03
119,661;99,96400;8,86;6,15;;0, 9,9964E+01,2, 1,3652E+00,5, 1,0000E+03
120,668;99,96200;8,86;6,15;;0, 9,9962E+01,2, 1,3652E+00,5, 1,0000E+03
121,678;99,96000;8,86;6,15;;0, 9,9960E+01,2, 1,3652E+00,5, 1,0000E+03
122,683;99,96700;8,86;6,15;;0, 9,9967E+01,2, 1,3652E+00,5, 1,0000E+03
123,684;99,96100;8,86;6,15;;0, 9,9961E+01,2, 1,3652E+00,5, 1,0000E+03
124,685;99,96000;8,86;6,15;;0, 9,9960E+01,2, 1,3652E+00,5, 1,0000E+03
125,695;99,96500;8,86;6,15;;0, 9,9965E+01,2, 1,3652E+00,5, 1,0000E+03
126,695;99,96100;8,86;6,15;;0, 9,9961E+01,2, 1,3652E+00,5, 1,0000E+03
127,704;99,96000;8,86;6,15;;0, 9,9960E+01,2, 1,3652E+00,5, 1,0000E+03
128,711;99,96300;8,86;6,15;;0, 9,9963E+01,2, 1,3652E+00,5, 1,0000E+03
129,719;99,96400;8,86;6,15;;0, 9,9964E+01,2, 1,3652E+00,5, 1,0000E+03
130,727;99,96000;8,86;6,15;;0, 9,9960E+01,2, 1,3652E+00,5, 1,0000E+03
131,736;99,99800;8,85;6,15;;0, 9,9998E+01,2, 1,3652E+00,5, 1,0000E+03
132,744;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
133,754;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
134,764;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
135,768;99,98600;8,86;6,15;;0, 9,9986E+01,2, 1,3652E+00,5, 1,0000E+03
136,778;99,99300;8,86;6,15;;0, 9,9993E+01,2, 1,3652E+00,5, 1,0000E+03
137,778;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
138,780;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
139,782;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
140,784;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
141,785;99,98200;8,86;6,15;;0, 9,9982E+01,2, 1,3652E+00,5, 1,0000E+03
142,795;99,96000;8,86;6,15;;0, 9,9960E+01,2, 1,3652E+00,5, 1,0000E+03
143,804;99,96500;8,86;6,15;;0, 9,9965E+01,2, 1,3652E+00,5, 1,0000E+03
144,807;99,98500;8,86;6,15;;0, 9,9985E+01,2, 1,3652E+00,5, 1,0000E+03
145,807;99,98500;8,86;6,15;;0, 9,9985E+01,2, 1,3652E+00,5, 1,0000E+03
146,817;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
147,819;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
148,828;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
149,839;99,98300;8,86;6,15;;0, 9,9983E+01,2, 1,3652E+00,5, 1,0000E+03
150,847;99,96300;8,86;6,15;;0, 9,9963E+01,2, 1,3652E+00,5, 1,0000E+03
151,855;99,99000;8,86;6,15;;0, 9,9990E+01,2, 1,3652E+00,5, 1,0000E+03
152,862;99,99600;8,85;6,15;;0, 9,9996E+01,2, 1,3652E+00,5, 1,0000E+03
153,871;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
154,879;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
155,888;99,97900;8,86;6,15;;0, 9,9979E+01,2, 1,3652E+00,5, 1,0000E+03
156,896;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
157,906;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
158,907;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
159,917;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
160,917;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
161,918;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
162,918;99,98200;8,86;6,15;;0, 9,9982E+01,2, 1,3652E+00,5, 1,0000E+03
163,927;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
164,937;99,97000;8,86;6,15;;0, 9,9970E+01,2, 1,3652E+00,5, 1,0000E+03
165,938;99,97500;8,86;6,15;;0, 9,9975E+01,2, 1,3652E+00,5, 1,0000E+03
166,939;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
167,945;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
168,954;99,98700;8,86;6,15;;0, 9,9987E+01,2, 1,3652E+00,5, 1,0000E+03
169,956;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
170,965;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
171,967;99,96700;8,86;6,15;;0, 9,9967E+01,2, 1,3652E+00,5, 1,0000E+03
172,977;99,99600;8,85;6,15;;0, 9,9996E+01,2, 1,3652E+00,5, 1,0000E+03
173,985;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
174,995;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
176,005;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
177,006;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
178,015;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
179,022;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
180,023;99,99800;8,85;6,15;;0, 9,9998E+01,2, 1,3652E+00,5, 1,0000E+03
181,030;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
182,039;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
183,040;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
184,047;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
185,057;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
186,058;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
187,060;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
188,070;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
189,079;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
190,089;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
191,098;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
192,101;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
193,105;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
194,115;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
195,120;100,00000;8,85;6,15;;0, 1,0000E+02,2, 1,3652E+00,5, 1,0000E+03
196,129;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
197,138;100,01000;8,85;6,15;;0, 1,0001E+02,2, 1,3652E+00,5, 1,0000E+03
