Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Stellgröße;response
67,366;0,35176;10,00;4,10;-0,87368;
68,368;0,34908;10,00;4,10;-0,86837;
69,377;0,34527;10,00;4,11;-0,86075;
70,383;0,34040;10,00;4,12;-0,85088;
71,387;0,33493;10,00;4,13;-0,83963;
72,392;0,32914;10,00;4,14;-0,82751;
73,396;0,32356;10,00;4,15;-0,81564;
74,405;0,31902;10,00;4,16;-0,80582;
75,409;0,31531;10,00;4,17;-0,79769;
76,414;0,31287;10,00;4,18;-0,79230;
77,423;0,31147;10,00;4,18;-0,78918;
78,427;0,31105;10,00;4,18;-0,78825;
79,431;0,31133;10,00;4,18;-0,78887;
80,433;0,31175;10,00;4,18;-0,78981;
81,437;0,31225;10,00;4,18;-0,79092;
82,440;0,31273;10,00;4,18;-0,79199;
83,442;0,31293;10,00;4,18;-0,79243;
84,443;0,31270;10,00;4,18;-0,79192;
85,451;0,31196;10,00;4,18;-0,79027;
86,456;0,31075;10,00;4,18;-0,78758;
87,463;0,30911;10,00;4,19;-0,78390;
88,471;0,30712;10,00;4,19;-0,77941;
89,479;0,30483;10,00;4,20;-0,77421;
90,479;0,30231;10,00;4,20;-0,76845;
91,488;0,29961;10,00;4,21;-0,76222;
92,497;0,29691;10,00;4,21;-0,75593;
93,500;0,29446;10,00;4,22;-0,75017;
94,502;0,29246;10,00;4,22;-0,74544;
95,502;0,29110;10,00;4,23;-0,74220;
96,506;0,29051;10,00;4,23;-0,74079;
97,506;0,29043;10,00;4,23;-0,74060;
98,512;0,29083;10,00;4,23;-0,74156;
99,513;0,29159;10,00;4,23;-0,74337;
100,521;0,29243;10,00;4,22;-0,74537;
101,526;0,29361;10,00;4,22;-0,74817;
102,526;0,29504;10,00;4,22;-0,75154;
103,533;0,29642;10,00;4,22;-0,75478;
104,534;0,29758;10,00;4,21;-0,75749;
105,544;0,29836;10,00;4,21;-0,75931;
106,546;0,29865;10,00;4,21;-0,75999;
107,549;0,29819;10,00;4,21;-0,75892;
108,557;0,29714;10,00;4,21;-0,75647;
109,558;0,29569;10,00;4,22;-0,75307;
110,568;0,29399;10,00;4,22;-0,74906;
111,577;0,29214;10,00;4,23;-0,74468;
112,581;0,29022;10,00;4,23;-0,74010;
113,592;0,28827;10,00;4,23;-0,73542;
114,597;0,28627;10,00;4,24;-0,73058;
115,607;0,28420;10,00;4,24;-0,72554;
116,612;0,28205;10,00;4,25;-0,72026;
117,620;0,28005;10,00;4,25;-0,71532;
118,629;0,27826;10,00;4,26;-0,71087;
119,632;0,27694;10,00;4,26;-0,70756;
120,638;0,27609;10,00;4,26;-0,70543;
121,646;0,27546;10,00;4,27;-0,70384;
122,654;0,27499;10,00;4,27;-0,70266;
123,658;0,27498;10,00;4,27;-0,70263;
124,662;0,27533;10,00;4,27;-0,70351;
125,671;0,27582;10,00;4,27;-0,70475;
126,676;0,27631;10,00;4,26;-0,70598;
127,679;0,27709;10,00;4,26;-0,70794;
128,685;0,27819;10,00;4,26;-0,71069;
129,685;0,27937;10,00;4,26;-0,71363;
130,694;0,28048;10,00;4,25;-0,71639;
131,695;0,28140;10,00;4,25;-0,71866;
132,701;0,28210;10,00;4,25;-0,72039;
133,706;0,28256;10,00;4,25;-0,72152;
134,712;0,28281;10,00;4,25;-0,72213;
135,721;0,28287;10,00;4,25;-0,72228;
136,729;0,28275;10,00;4,25;-0,72199;
137,733;0,28247;10,00;4,25;-0,72130;
138,736;0,28186;10,00;4,25;-0,71980;
139,740;0,28085;10,00;4,25;-0,71730;
140,741;0,27958;10,00;4,26;-0,71415;
141,743;0,27814;10,00;4,26;-0,71057;
142,744;0,27665;10,00;4,26;-0,70684;
143,746;0,27512;10,00;4,27;-0,70298;
144,751;0,27362;10,00;4,27;-0,69919;
145,755;0,27212;10,00;4,27;-0,69537;
146,757;0,27060;10,00;4,28;-0,69148;
147,765;0,26909;10,00;4,28;-0,68759;
148,769;0,26770;10,00;4,29;-0,68399;
149,777;0,26648;10,00;4,29;-0,68082;
150,783;0,26551;10,00;4,29;-0,67829;
151,785;0,26502;10,00;4,29;-0,67700;
152,786;0,26492;10,00;4,29;-0,67674;
153,787;0,26528;10,00;4,29;-0,67768;
154,788;0,26628;10,00;4,29;-0,68030;
155,792;0,26761;10,00;4,29;-0,68376;
156,800;0,26902;10,00;4,28;-0,68741;
157,810;0,27032;10,00;4,28;-0,69076;
158,817;0,27143;10,00;4,28;-0,69360;
159,825;0,27241;10,00;4,27;-0,69611;
160,832;0,27317;10,00;4,27;-0,69804;
161,833;0,27373;10,00;4,27;-0,69947;
162,843;0,27414;10,00;4,27;-0,70050;
163,851;0,27434;10,00;4,27;-0,70101;
164,856;0,27415;10,00;4,27;-0,70053;
165,860;0,27364;10,00;4,27;-0,69924;
166,864;0,27294;10,00;4,27;-0,69746;
167,872;0,27218;10,00;4,27;-0,69552;
168,874;0,27132;10,00;4,28;-0,69332;
169,881;0,27049;10,00;4,28;-0,69119;
170,892;0,26964;10,00;4,28;-0,68901;
171,898;0,26883;10,00;4,28;-0,68692;
172,903;0,26799;10,00;4,29;-0,68474;
173,909;0,26718;10,00;4,29;-0,68264;
174,910;0,26636;10,00;4,29;-0,68051;
175,911;0,26554;10,00;4,29;-0,67836;
176,914;0,26468;10,00;4,29;-0,67611;
177,918;0,26382;10,00;4,30;-0,67385;
178,923;0,26300;10,00;4,30;-0,67169;
179,930;0,26227;10,00;4,30;-0,66976;
180,938;0,26161;10,00;4,30;-0,66801;
181,938;0,26097;10,00;4,30;-0,66631;
182,947;0,26033;10,00;4,31;-0,66460;
183,951;0,25977;10,00;4,31;-0,66310;
184,956;0,25955;10,00;4,31;-0,66252;
185,959;0,25971;10,00;4,31;-0,66294;
186,963;0,26008;10,00;4,31;-0,66393;
187,967;0,26048;10,00;4,31;-0,66500;
188,970;0,26096;10,00;4,30;-0,66628;
189,977;0,26198;10,00;4,30;-0,66899;
190,982;0,26345;10,00;4,30;-0,67288;
191,984;0,26508;10,00;4,29;-0,67716;
192,988;0,26668;10,00;4,29;-0,68134;
193,990;0,26815;10,00;4,28;-0,68516;
194,993;0,26945;10,00;4,28;-0,68852;
195,997;0,27057;10,00;4,28;-0,69140;
197,000;0,27140;10,00;4,28;-0,69353;
198,010;0,27184;10,00;4,28;-0,69465;
199,016;0,27192;10,00;4,28;-0,69486;
200,025;0,27175;10,00;4,28;-0,69442;
201,034;0,27065;10,00;4,28;-0,69160;
202,042;0,26842;10,00;4,28;-0,68586;
203,047;0,26551;10,00;4,29;-0,67829;
204,056;0,26234;10,00;4,30;-0,66994;
205,064;0,25916;10,00;4,31;-0,66147;
206,066;0,25610;10,00;4,32;-0,65322;
207,074;0,25324;10,00;4,32;-0,64542;
208,083;0,25061;10,00;4,33;-0,63817;
209,084;0,24819;10,00;4,34;-0,63143;
210,093;0,24615;10,00;4,34;-0,62570;
211,097;0,24485;10,00;4,35;-0,62202;
212,101;0,24471;10,00;4,35;-0,62162;
213,108;0,24595;10,00;4,34;-0,62513;
214,116;0,24839;10,00;4,34;-0,63199;
215,124;0,25348;10,00;4,32;-0,64608;
216,130;0,25911;10,00;4,31;-0,66134;
217,133;0,26536;10,00;4,29;-0,67789;
218,137;0,27152;10,00;4,28;-0,69383;
219,145;0,27731;10,00;4,26;-0,70849;
220,153;0,28254;10,00;4,25;-0,72147;
221,161;0,28702;10,00;4,24;-0,73240;
222,161;0,29030;10,00;4,23;-0,74029;
223,167;0,29198;10,00;4,23;-0,74430;
224,168;0,28942;10,00;4,23;-0,73818;
225,176;0,28326;10,00;4,25;-0,72324;
226,186;0,27485;10,00;4,27;-0,70230;
227,189;0,26492;10,00;4,29;-0,67674;
228,194;0,25410;10,00;4,32;-0,64778;
229,203;0,24257;10,00;4,35;-0,61552;
230,203;0,23122;10,00;4,39;-0,58223;
231,209;0,22052;10,00;4,42;-0,54932;
232,212;0,21087;10,00;4,45;-0,51824;
233,213;0,20301;10,00;4,48;-0,49185;
234,215;0,19796;10,00;4,50;-0,47435;
235,220;0,19715;10,00;4,50;-0,47151;
236,220;0,20442;10,00;4,47;-0,49666;
237,221;0,21982;10,00;4,42;-0,54711;
238,225;0,24248;10,00;4,35;-0,61526;
239,226;0,27287;10,00;4,27;-0,69728;
240,235;0,31053;10,00;4,18;-0,78708;
241,238;0,35129;10,00;4,10;-0,87275;
242,247;0,39096;10,00;4,02;-0,94707;
243,256;0,42503;10,00;3,96;-1,00511;
244,264;0,44438;10,00;3,93;-1,03604;
245,273;0,44558;10,00;3,93;-1,03791;
246,280;0,42980;10,00;3,96;-1,01286;
247,285;0,40585;10,00;4,00;-0,97304;
248,293;0,37911;10,00;4,04;-0,92569;
249,296;0,35229;10,00;4,10;-0,87473;
250,296;0,32673;10,00;4,15;-0,82241;
251,305;0,30298;10,00;4,20;-0,76999;
252,307;0,28128;10,00;4,25;-0,71836;
253,308;0,26169;10,00;4,30;-0,66822;
254,316;0,24416;10,00;4,35;-0,62006;
255,324;0,22853;10,00;4,40;-0,57410;
256,334;0,21449;10,00;4,44;-0,53006;
257,341;0,20196;10,00;4,48;-0,48825;
258,344;0,19122;10,00;4,52;-0,45029;
259,348;0,18315;10,00;4,55;-0,42034;
260,353;0,17933;10,00;4,56;-0,40570;
261,362;0,18307;10,00;4,55;-0,42004;
262,362;0,19813;10,00;4,50;-0,47495;
