Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
56,231;392,99000;5,51;7,22;;0, 3,9299E+02,2, 1,3652E+00,5, 1,0000E+03
57,235;393,03000;5,51;7,22;;0, 3,9303E+02,2, 1,3652E+00,5, 1,0000E+03
58,242;393,05000;5,51;7,22;;0, 3,9305E+02,2, 1,3652E+00,5, 1,0000E+03
59,246;393,20000;5,51;7,22;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
60,252;393,48000;5,51;7,22;;0, 3,9348E+02,2, 1,3652E+00,5, 1,0000E+03
61,255;393,74000;5,50;7,22;;0, 3,9374E+02,2, 1,3652E+00,5, 1,0000E+03
62,255;393,97000;5,50;7,22;;0, 3,9397E+02,2, 1,3652E+00,5, 1,0000E+03
63,259;394,15000;5,50;7,22;;0, 3,9415E+02,2, 1,3652E+00,5, 1,0000E+03
64,261;394,33000;5,49;7,22;;0, 3,9433E+02,2, 1,3652E+00,5, 1,0000E+03
65,265;394,43000;5,49;7,22;;0, 3,9443E+02,2, 1,3652E+00,5, 1,0000E+03
66,270;394,51000;5,49;7,22;;0, 3,9451E+02,2, 1,3652E+00,5, 1,0000E+03
67,278;394,58000;5,49;7,22;;0, 3,9458E+02,2, 1,3652E+00,5, 1,0000E+03
68,280;394,65000;5,49;7,22;;0, 3,9465E+02,2, 1,3652E+00,5, 1,0000E+03
69,282;394,70000;5,49;7,22;;0, 3,9470E+02,2, 1,3652E+00,5, 1,0000E+03
70,287;394,75000;5,49;7,22;;0, 3,9475E+02,2, 1,3652E+00,5, 1,0000E+03
71,291;394,79000;5,49;7,22;;0, 3,9479E+02,2, 1,3652E+00,5, 1,0000E+03
72,299;394,80000;5,49;7,22;;0, 3,9480E+02,2, 1,3652E+00,5, 1,0000E+03
73,306;394,80000;5,49;7,22;;0, 3,9480E+02,2, 1,3652E+00,5, 1,0000E+03
74,314;394,80000;5,49;7,22;;0, 3,9480E+02,2, 1,3652E+00,5, 1,0000E+03
75,319;394,83000;5,49;7,22;;0, 3,9483E+02,2, 1,3652E+00,5, 1,0000E+03
76,321;394,84000;5,49;7,22;;0, 3,9484E+02,2, 1,3652E+00,5, 1,0000E+03
77,325;394,84000;5,49;7,22;;0, 3,9484E+02,2, 1,3652E+00,5, 1,0000E+03
78,335;394,88000;5,49;7,22;;0, 3,9488E+02,2, 1,3652E+00,5, 1,0000E+03
79,339;394,92000;5,49;7,22;;0, 3,9492E+02,2, 1,3652E+00,5, 1,0000E+03
80,349;394,97000;5,49;7,22;;0, 3,9497E+02,2, 1,3652E+00,5, 1,0000E+03
81,355;395,00000;5,48;7,22;;0, 3,9500E+02,2, 1,3652E+00,5, 1,0000E+03
82,360;395,02000;5,48;7,22;;0, 3,9502E+02,2, 1,3652E+00,5, 1,0000E+03
83,366;395,04000;5,48;7,22;;0, 3,9504E+02,2, 1,3652E+00,5, 1,0000E+03
84,370;395,08000;5,48;7,22;;0, 3,9508E+02,2, 1,3652E+00,5, 1,0000E+03
85,381;395,10000;5,48;7,22;;0, 3,9510E+02,2, 1,3652E+00,5, 1,0000E+03
86,390;395,13000;5,48;7,22;;0, 3,9513E+02,2, 1,3652E+00,5, 1,0000E+03
87,398;395,10000;5,48;7,23;;0, 3,9510E+02,2, 1,3652E+00,5, 1,0000E+03
88,404;395,14000;5,48;7,23;;0, 3,9514E+02,2, 1,3652E+00,5, 1,0000E+03
89,409;395,14000;5,48;7,23;;0, 3,9514E+02,2, 1,3652E+00,5, 1,0000E+03
90,417;395,18000;5,48;7,23;;0, 3,9518E+02,2, 1,3652E+00,5, 1,0000E+03
91,423;395,19000;5,48;7,23;;0, 3,9519E+02,2, 1,3652E+00,5, 1,0000E+03
92,427;395,17000;5,48;7,23;;0, 3,9517E+02,2, 1,3652E+00,5, 1,0000E+03
93,437;395,15000;5,48;7,23;;0, 3,9515E+02,2, 1,3652E+00,5, 1,0000E+03
94,444;395,14000;5,48;7,23;;0, 3,9514E+02,2, 1,3652E+00,5, 1,0000E+03
95,450;395,15000;5,48;7,23;;0, 3,9515E+02,2, 1,3652E+00,5, 1,0000E+03
96,456;395,14000;5,48;7,23;;0, 3,9514E+02,2, 1,3652E+00,5, 1,0000E+03
97,463;395,15000;5,48;7,23;;0, 3,9515E+02,2, 1,3652E+00,5, 1,0000E+03
98,466;395,17000;5,48;7,23;;0, 3,9517E+02,2, 1,3652E+00,5, 1,0000E+03
99,475;396,31000;5,47;7,23;;0, 3,9631E+02,2, 1,3652E+00,5, 1,0000E+03
100,477;398,38000;5,44;7,23;;0, 3,9838E+02,2, 1,3652E+00,5, 1,0000E+03
101,481;400,42000;5,41;7,23;;0, 4,0042E+02,2, 1,3652E+00,5, 1,0000E+03
102,484;402,11000;5,39;7,23;;0, 4,0211E+02,2, 1,3652E+00,5, 1,0000E+03
103,486;403,45000;5,37;7,23;;0, 4,0345E+02,2, 1,3652E+00,5, 1,0000E+03
104,493;404,51000;5,36;7,23;;0, 4,0451E+02,2, 1,3652E+00,5, 1,0000E+03
105,497;405,38000;5,34;7,23;;0, 4,0538E+02,2, 1,3652E+00,5, 1,0000E+03
106,503;406,04000;5,34;7,23;;0, 4,0604E+02,2, 1,3652E+00,5, 1,0000E+03
107,503;406,55000;5,33;7,23;;0, 4,0655E+02,2, 1,3652E+00,5, 1,0000E+03
108,510;406,93000;5,32;7,23;;0, 4,0693E+02,2, 1,3652E+00,5, 1,0000E+03
109,515;407,25000;5,32;7,22;;0, 4,0725E+02,2, 1,3652E+00,5, 1,0000E+03
110,517;407,50000;5,32;7,22;;0, 4,0750E+02,2, 1,3652E+00,5, 1,0000E+03
111,522;407,70000;5,31;7,22;;0, 4,0770E+02,2, 1,3652E+00,5, 1,0000E+03
112,523;407,83000;5,31;7,22;;0, 4,0783E+02,2, 1,3652E+00,5, 1,0000E+03
113,527;407,94000;5,31;7,22;;0, 4,0794E+02,2, 1,3652E+00,5, 1,0000E+03
114,529;408,05000;5,31;7,22;;0, 4,0805E+02,2, 1,3652E+00,5, 1,0000E+03
115,537;408,16000;5,31;7,22;;0, 4,0816E+02,2, 1,3652E+00,5, 1,0000E+03
116,540;408,23000;5,31;7,22;;0, 4,0823E+02,2, 1,3652E+00,5, 1,0000E+03
117,544;408,26000;5,31;7,22;;0, 4,0826E+02,2, 1,3652E+00,5, 1,0000E+03
118,548;408,29000;5,30;7,22;;0, 4,0829E+02,2, 1,3652E+00,5, 1,0000E+03
119,555;408,34000;5,30;7,22;;0, 4,0834E+02,2, 1,3652E+00,5, 1,0000E+03
120,562;408,35000;5,30;7,22;;0, 4,0835E+02,2, 1,3652E+00,5, 1,0000E+03
121,568;408,39000;5,30;7,22;;0, 4,0839E+02,2, 1,3652E+00,5, 1,0000E+03
122,571;408,39000;5,30;7,22;;0, 4,0839E+02,2, 1,3652E+00,5, 1,0000E+03
123,574;408,42000;5,30;7,22;;0, 4,0842E+02,2, 1,3652E+00,5, 1,0000E+03
124,576;408,43000;5,30;7,22;;0, 4,0843E+02,2, 1,3652E+00,5, 1,0000E+03
125,585;408,47000;5,30;7,22;;0, 4,0847E+02,2, 1,3652E+00,5, 1,0000E+03
126,590;408,52000;5,30;7,22;;0, 4,0852E+02,2, 1,3652E+00,5, 1,0000E+03
127,596;408,52000;5,30;7,22;;0, 4,0852E+02,2, 1,3652E+00,5, 1,0000E+03
128,605;408,55000;5,30;7,22;;0, 4,0855E+02,2, 1,3652E+00,5, 1,0000E+03
129,610;408,56000;5,30;7,22;;0, 4,0856E+02,2, 1,3652E+00,5, 1,0000E+03
130,615;408,58000;5,30;7,21;;0, 4,0858E+02,2, 1,3652E+00,5, 1,0000E+03
131,615;408,60000;5,30;7,21;;0, 4,0860E+02,2, 1,3652E+00,5, 1,0000E+03
132,623;408,61000;5,30;7,21;;0, 4,0861E+02,2, 1,3652E+00,5, 1,0000E+03
133,625;407,47000;5,32;7,21;;0, 4,0747E+02,2, 1,3652E+00,5, 1,0000E+03
134,631;405,10000;5,35;7,21;;0, 4,0510E+02,2, 1,3652E+00,5, 1,0000E+03
135,636;402,79000;5,38;7,21;;0, 4,0279E+02,2, 1,3652E+00,5, 1,0000E+03
136,641;400,86000;5,41;7,21;;0, 4,0086E+02,2, 1,3652E+00,5, 1,0000E+03
137,647;399,35000;5,43;7,21;;0, 3,9935E+02,2, 1,3652E+00,5, 1,0000E+03
138,655;398,16000;5,44;7,21;;0, 3,9816E+02,2, 1,3652E+00,5, 1,0000E+03
139,665;397,25000;5,45;7,21;;0, 3,9725E+02,2, 1,3652E+00,5, 1,0000E+03
140,670;396,52000;5,46;7,21;;0, 3,9652E+02,2, 1,3652E+00,5, 1,0000E+03
141,672;395,97000;5,47;7,21;;0, 3,9597E+02,2, 1,3652E+00,5, 1,0000E+03
142,677;395,59000;5,48;7,22;;0, 3,9559E+02,2, 1,3652E+00,5, 1,0000E+03
143,685;395,26000;5,48;7,22;;0, 3,9526E+02,2, 1,3652E+00,5, 1,0000E+03
144,689;395,00000;5,48;7,22;;0, 3,9500E+02,2, 1,3652E+00,5, 1,0000E+03
145,696;394,82000;5,49;7,22;;0, 3,9482E+02,2, 1,3652E+00,5, 1,0000E+03
146,699;394,68000;5,49;7,22;;0, 3,9468E+02,2, 1,3652E+00,5, 1,0000E+03
147,703;394,56000;5,49;7,22;;0, 3,9456E+02,2, 1,3652E+00,5, 1,0000E+03
148,706;394,48000;5,49;7,22;;0, 3,9448E+02,2, 1,3652E+00,5, 1,0000E+03
149,709;394,40000;5,49;7,22;;0, 3,9440E+02,2, 1,3652E+00,5, 1,0000E+03
150,713;394,34000;5,49;7,22;;0, 3,9434E+02,2, 1,3652E+00,5, 1,0000E+03
151,723;394,29000;5,49;7,22;;0, 3,9429E+02,2, 1,3652E+00,5, 1,0000E+03
152,729;394,29000;5,49;7,22;;0, 3,9429E+02,2, 1,3652E+00,5, 1,0000E+03
153,733;394,26000;5,49;7,22;;0, 3,9426E+02,2, 1,3652E+00,5, 1,0000E+03
154,734;394,25000;5,50;7,22;;0, 3,9425E+02,2, 1,3652E+00,5, 1,0000E+03
155,738;394,24000;5,50;7,22;;0, 3,9424E+02,2, 1,3652E+00,5, 1,0000E+03
156,741;394,22000;5,50;7,22;;0, 3,9422E+02,2, 1,3652E+00,5, 1,0000E+03
157,745;394,21000;5,50;7,22;;0, 3,9421E+02,2, 1,3652E+00,5, 1,0000E+03
158,747;394,20000;5,50;7,22;;0, 3,9420E+02,2, 1,3652E+00,5, 1,0000E+03
159,750;394,21000;5,50;7,22;;0, 3,9421E+02,2, 1,3652E+00,5, 1,0000E+03
160,755;394,21000;5,50;7,22;;0, 3,9421E+02,2, 1,3652E+00,5, 1,0000E+03
161,759;394,24000;5,50;7,22;;0, 3,9424E+02,2, 1,3652E+00,5, 1,0000E+03
162,762;394,25000;5,50;7,22;;0, 3,9425E+02,2, 1,3652E+00,5, 1,0000E+03
163,766;394,28000;5,49;7,22;;0, 3,9428E+02,2, 1,3652E+00,5, 1,0000E+03
164,772;394,26000;5,49;7,22;;0, 3,9426E+02,2, 1,3652E+00,5, 1,0000E+03
165,780;394,25000;5,50;7,22;;0, 3,9425E+02,2, 1,3652E+00,5, 1,0000E+03
166,786;394,24000;5,50;7,22;;0, 3,9424E+02,2, 1,3652E+00,5, 1,0000E+03
167,786;394,21000;5,50;7,22;;0, 3,9421E+02,2, 1,3652E+00,5, 1,0000E+03
168,793;394,18000;5,50;7,22;;0, 3,9418E+02,2, 1,3652E+00,5, 1,0000E+03
169,797;394,16000;5,50;7,22;;0, 3,9416E+02,2, 1,3652E+00,5, 1,0000E+03
170,801;394,16000;5,50;7,22;;0, 3,9416E+02,2, 1,3652E+00,5, 1,0000E+03
171,805;394,16000;5,50;7,22;;0, 3,9416E+02,2, 1,3652E+00,5, 1,0000E+03
172,808;394,14000;5,50;7,23;;0, 3,9414E+02,2, 1,3652E+00,5, 1,0000E+03
173,817;394,16000;5,50;7,23;;0, 3,9416E+02,2, 1,3652E+00,5, 1,0000E+03
174,821;394,16000;5,50;7,23;;0, 3,9416E+02,2, 1,3652E+00,5, 1,0000E+03
175,823;394,13000;5,50;7,23;;0, 3,9413E+02,2, 1,3652E+00,5, 1,0000E+03
176,826;394,12000;5,50;7,23;;0, 3,9412E+02,2, 1,3652E+00,5, 1,0000E+03
177,834;394,12000;5,50;7,23;;0, 3,9412E+02,2, 1,3652E+00,5, 1,0000E+03
178,837;394,11000;5,50;7,23;;0, 3,9411E+02,2, 1,3652E+00,5, 1,0000E+03
179,840;394,12000;5,50;7,23;;0, 3,9412E+02,2, 1,3652E+00,5, 1,0000E+03
180,842;394,12000;5,50;7,23;;0, 3,9412E+02,2, 1,3652E+00,5, 1,0000E+03
181,843;394,12000;5,50;7,23;;0, 3,9412E+02,2, 1,3652E+00,5, 1,0000E+03
182,845;394,09000;5,50;7,23;;0, 3,9409E+02,2, 1,3652E+00,5, 1,0000E+03
183,853;394,08000;5,50;7,23;;0, 3,9408E+02,2, 1,3652E+00,5, 1,0000E+03
184,855;394,07000;5,50;7,23;;0, 3,9407E+02,2, 1,3652E+00,5, 1,0000E+03
185,861;394,08000;5,50;7,23;;0, 3,9408E+02,2, 1,3652E+00,5, 1,0000E+03
186,867;395,06000;5,48;7,23;;0, 3,9506E+02,2, 1,3652E+00,5, 1,0000E+03
187,875;397,16000;5,46;7,23;;0, 3,9716E+02,2, 1,3652E+00,5, 1,0000E+03
188,881;399,31000;5,43;7,23;;0, 3,9931E+02,2, 1,3652E+00,5, 1,0000E+03
189,882;401,13000;5,40;7,23;;0, 4,0113E+02,2, 1,3652E+00,5, 1,0000E+03
190,892;402,58000;5,38;7,23;;0, 4,0258E+02,2, 1,3652E+00,5, 1,0000E+03
191,894;403,72000;5,37;7,23;;0, 4,0372E+02,2, 1,3652E+00,5, 1,0000E+03
192,898;404,59000;5,36;7,23;;0, 4,0459E+02,2, 1,3652E+00,5, 1,0000E+03
193,904;405,30000;5,35;7,23;;0, 4,0530E+02,2, 1,3652E+00,5, 1,0000E+03
194,908;405,88000;5,34;7,23;;0, 4,0588E+02,2, 1,3652E+00,5, 1,0000E+03
195,917;406,27000;5,33;7,23;;0, 4,0627E+02,2, 1,3652E+00,5, 1,0000E+03
196,920;406,62000;5,33;7,23;;0, 4,0662E+02,2, 1,3652E+00,5, 1,0000E+03
197,923;406,89000;5,32;7,23;;0, 4,0689E+02,2, 1,3652E+00,5, 1,0000E+03
198,926;407,09000;5,32;7,23;;0, 4,0709E+02,2, 1,3652E+00,5, 1,0000E+03
199,931;407,28000;5,32;7,23;;0, 4,0728E+02,2, 1,3652E+00,5, 1,0000E+03
200,937;407,42000;5,32;7,22;;0, 4,0742E+02,2, 1,3652E+00,5, 1,0000E+03
201,943;407,52000;5,32;7,22;;0, 4,0752E+02,2, 1,3652E+00,5, 1,0000E+03
202,944;407,63000;5,31;7,22;;0, 4,0763E+02,2, 1,3652E+00,5, 1,0000E+03
203,946;407,70000;5,31;7,22;;0, 4,0770E+02,2, 1,3652E+00,5, 1,0000E+03
204,949;407,74000;5,31;7,22;;0, 4,0774E+02,2, 1,3652E+00,5, 1,0000E+03
205,953;407,78000;5,31;7,22;;0, 4,0778E+02,2, 1,3652E+00,5, 1,0000E+03
206,954;407,82000;5,31;7,22;;0, 4,0782E+02,2, 1,3652E+00,5, 1,0000E+03
207,964;407,85000;5,31;7,22;;0, 4,0785E+02,2, 1,3652E+00,5, 1,0000E+03
208,969;407,88000;5,31;7,22;;0, 4,0788E+02,2, 1,3652E+00,5, 1,0000E+03
209,971;407,88000;5,31;7,22;;0, 4,0788E+02,2, 1,3652E+00,5, 1,0000E+03
210,976;407,90000;5,31;7,22;;0, 4,0790E+02,2, 1,3652E+00,5, 1,0000E+03
211,981;407,92000;5,31;7,22;;0, 4,0792E+02,2, 1,3652E+00,5, 1,0000E+03
212,984;407,99000;5,31;7,22;;0, 4,0799E+02,2, 1,3652E+00,5, 1,0000E+03
213,988;408,00000;5,31;7,22;;0, 4,0800E+02,2, 1,3652E+00,5, 1,0000E+03
214,996;408,05000;5,31;7,22;;0, 4,0805E+02,2, 1,3652E+00,5, 1,0000E+03
216,003;408,06000;5,31;7,22;;0, 4,0806E+02,2, 1,3652E+00,5, 1,0000E+03
217,004;408,09000;5,31;7,22;;0, 4,0809E+02,2, 1,3652E+00,5, 1,0000E+03
218,005;408,09000;5,31;7,22;;0, 4,0809E+02,2, 1,3652E+00,5, 1,0000E+03
219,005;408,13000;5,31;7,22;;0, 4,0813E+02,2, 1,3652E+00,5, 1,0000E+03
220,014;408,17000;5,31;7,22;;0, 4,0817E+02,2, 1,3652E+00,5, 1,0000E+03
221,016;408,19000;5,31;7,22;;0, 4,0819E+02,2, 1,3652E+00,5, 1,0000E+03
222,025;407,10000;5,32;7,22;;0, 4,0710E+02,2, 1,3652E+00,5, 1,0000E+03
223,030;404,85000;5,35;7,22;;0, 4,0485E+02,2, 1,3652E+00,5, 1,0000E+03
224,035;402,60000;5,38;7,22;;0, 4,0260E+02,2, 1,3652E+00,5, 1,0000E+03
225,037;400,73000;5,41;7,22;;0, 4,0073E+02,2, 1,3652E+00,5, 1,0000E+03
226,040;399,24000;5,43;7,22;;0, 3,9924E+02,2, 1,3652E+00,5, 1,0000E+03
227,041;398,09000;5,44;7,22;;0, 3,9809E+02,2, 1,3652E+00,5, 1,0000E+03
228,046;397,24000;5,45;7,22;;0, 3,9724E+02,2, 1,3652E+00,5, 1,0000E+03
229,051;396,56000;5,46;7,22;;0, 3,9656E+02,2, 1,3652E+00,5, 1,0000E+03
230,053;396,04000;5,47;7,22;;0, 3,9604E+02,2, 1,3652E+00,5, 1,0000E+03
231,058;395,66000;5,48;7,22;;0, 3,9566E+02,2, 1,3652E+00,5, 1,0000E+03
232,060;395,34000;5,48;7,22;;0, 3,9534E+02,2, 1,3652E+00,5, 1,0000E+03
233,070;395,09000;5,48;7,22;;0, 3,9509E+02,2, 1,3652E+00,5, 1,0000E+03
234,074;394,90000;5,49;7,22;;0, 3,9490E+02,2, 1,3652E+00,5, 1,0000E+03
235,074;394,79000;5,49;7,22;;0, 3,9479E+02,2, 1,3652E+00,5, 1,0000E+03
236,080;394,69000;5,49;7,22;;0, 3,9469E+02,2, 1,3652E+00,5, 1,0000E+03
237,083;394,61000;5,49;7,22;;0, 3,9461E+02,2, 1,3652E+00,5, 1,0000E+03
238,093;394,57000;5,49;7,22;;0, 3,9457E+02,2, 1,3652E+00,5, 1,0000E+03
239,094;394,53000;5,49;7,22;;0, 3,9453E+02,2, 1,3652E+00,5, 1,0000E+03
240,095;394,49000;5,49;7,22;;0, 3,9449E+02,2, 1,3652E+00,5, 1,0000E+03
241,099;394,46000;5,49;7,22;;0, 3,9446E+02,2, 1,3652E+00,5, 1,0000E+03
242,104;394,43000;5,49;7,22;;0, 3,9443E+02,2, 1,3652E+00,5, 1,0000E+03
243,106;394,42000;5,49;7,22;;0, 3,9442E+02,2, 1,3652E+00,5, 1,0000E+03
244,108;394,41000;5,49;7,22;;0, 3,9441E+02,2, 1,3652E+00,5, 1,0000E+03
245,115;394,38000;5,49;7,22;;0, 3,9438E+02,2, 1,3652E+00,5, 1,0000E+03
246,118;394,35000;5,49;7,22;;0, 3,9435E+02,2, 1,3652E+00,5, 1,0000E+03
247,126;394,30000;5,49;7,22;;0, 3,9430E+02,2, 1,3652E+00,5, 1,0000E+03
248,127;394,24000;5,50;7,22;;0, 3,9424E+02,2, 1,3652E+00,5, 1,0000E+03
249,133;394,21000;5,50;7,22;;0, 3,9421E+02,2, 1,3652E+00,5, 1,0000E+03
250,137;394,17000;5,50;7,22;;0, 3,9417E+02,2, 1,3652E+00,5, 1,0000E+03
251,142;394,14000;5,50;7,22;;0, 3,9414E+02,2, 1,3652E+00,5, 1,0000E+03
252,146;394,12000;5,50;7,22;;0, 3,9412E+02,2, 1,3652E+00,5, 1,0000E+03
253,148;394,08000;5,50;7,22;;0, 3,9408E+02,2, 1,3652E+00,5, 1,0000E+03
254,153;394,05000;5,50;7,22;;0, 3,9405E+02,2, 1,3652E+00,5, 1,0000E+03
255,157;394,06000;5,50;7,22;;0, 3,9406E+02,2, 1,3652E+00,5, 1,0000E+03
256,160;394,08000;5,50;7,23;;0, 3,9408E+02,2, 1,3652E+00,5, 1,0000E+03
257,161;394,06000;5,50;7,23;;0, 3,9406E+02,2, 1,3652E+00,5, 1,0000E+03
258,164;394,04000;5,50;7,23;;0, 3,9404E+02,2, 1,3652E+00,5, 1,0000E+03
259,166;394,04000;5,50;7,23;;0, 3,9404E+02,2, 1,3652E+00,5, 1,0000E+03
260,169;394,04000;5,50;7,23;;0, 3,9404E+02,2, 1,3652E+00,5, 1,0000E+03
261,176;394,04000;5,50;7,23;;0, 3,9404E+02,2, 1,3652E+00,5, 1,0000E+03
262,179;394,03000;5,50;7,23;;0, 3,9403E+02,2, 1,3652E+00,5, 1,0000E+03
263,184;394,03000;5,50;7,23;;0, 3,9403E+02,2, 1,3652E+00,5, 1,0000E+03
264,189;394,00000;5,50;7,23;;0, 3,9400E+02,2, 1,3652E+00,5, 1,0000E+03
265,189;393,99000;5,50;7,23;;0, 3,9399E+02,2, 1,3652E+00,5, 1,0000E+03
266,195;393,99000;5,50;7,23;;0, 3,9399E+02,2, 1,3652E+00,5, 1,0000E+03
267,195;393,99000;5,50;7,23;;0, 3,9399E+02,2, 1,3652E+00,5, 1,0000E+03
268,199;393,96000;5,50;7,23;;0, 3,9396E+02,2, 1,3652E+00,5, 1,0000E+03
269,207;393,95000;5,50;7,23;;0, 3,9395E+02,2, 1,3652E+00,5, 1,0000E+03
270,212;393,95000;5,50;7,23;;0, 3,9395E+02,2, 1,3652E+00,5, 1,0000E+03
271,216;394,78000;5,49;7,23;;0, 3,9478E+02,2, 1,3652E+00,5, 1,0000E+03
272,223;396,84000;5,46;7,23;;0, 3,9684E+02,2, 1,3652E+00,5, 1,0000E+03
