Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
73,342;891,55000;0,00;10,00;;0, 8,9155E+02,2, 1,3652E+00,5, 1,0000E+03
74,349;891,55000;0,00;10,00;;0, 8,9155E+02,2, 1,3652E+00,5, 1,0000E+03
75,357;891,50000;0,00;10,00;;0, 8,9150E+02,2, 1,3652E+00,5, 1,0000E+03
76,360;891,49000;0,00;10,00;;0, 8,9149E+02,2, 1,3652E+00,5, 1,0000E+03
77,360;891,53000;0,00;10,00;;0, 8,9153E+02,2, 1,3652E+00,5, 1,0000E+03
78,371;891,53000;0,00;10,00;;0, 8,9153E+02,2, 1,3652E+00,5, 1,0000E+03
79,379;891,53000;0,00;10,00;;0, 8,9153E+02,2, 1,3652E+00,5, 1,0000E+03
80,386;891,52000;0,00;10,00;;0, 8,9152E+02,2, 1,3652E+00,5, 1,0000E+03
81,388;891,53000;0,00;10,00;;0, 8,9153E+02,2, 1,3652E+00,5, 1,0000E+03
82,391;891,54000;0,00;10,00;;0, 8,9154E+02,2, 1,3652E+00,5, 1,0000E+03
83,395;891,57000;0,00;10,00;;0, 8,9157E+02,2, 1,3652E+00,5, 1,0000E+03
84,399;891,57000;0,00;10,00;;0, 8,9157E+02,2, 1,3652E+00,5, 1,0000E+03
85,409;891,57000;0,00;10,00;;0, 8,9157E+02,2, 1,3652E+00,5, 1,0000E+03
86,410;891,57000;0,00;10,00;;0, 8,9157E+02,2, 1,3652E+00,5, 1,0000E+03
87,419;891,61000;0,00;10,00;;0, 8,9161E+02,2, 1,3652E+00,5, 1,0000E+03
88,428;891,61000;0,00;10,00;;0, 8,9161E+02,2, 1,3652E+00,5, 1,0000E+03
89,429;891,61000;0,00;10,00;;0, 8,9161E+02,2, 1,3652E+00,5, 1,0000E+03
90,431;891,65000;0,00;10,00;;0, 8,9165E+02,2, 1,3652E+00,5, 1,0000E+03
91,434;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
92,434;891,63000;0,00;10,00;;0, 8,9163E+02,2, 1,3652E+00,5, 1,0000E+03
93,436;891,61000;0,00;10,00;;0, 8,9161E+02,2, 1,3652E+00,5, 1,0000E+03
94,438;891,61000;0,00;10,00;;0, 8,9161E+02,2, 1,3652E+00,5, 1,0000E+03
95,439;891,61000;0,00;10,00;;0, 8,9161E+02,2, 1,3652E+00,5, 1,0000E+03
96,448;891,64000;0,00;10,00;;0, 8,9164E+02,2, 1,3652E+00,5, 1,0000E+03
97,456;891,64000;0,00;10,00;;0, 8,9164E+02,2, 1,3652E+00,5, 1,0000E+03
98,464;891,65000;0,00;10,00;;0, 8,9165E+02,2, 1,3652E+00,5, 1,0000E+03
99,471;891,65000;0,00;10,00;;0, 8,9165E+02,2, 1,3652E+00,5, 1,0000E+03
100,477;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
101,478;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
102,479;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
103,481;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
104,483;891,70000;0,00;10,00;;0, 8,9170E+02,2, 1,3652E+00,5, 1,0000E+03
105,486;891,70000;0,00;10,00;;0, 8,9170E+02,2, 1,3652E+00,5, 1,0000E+03
106,486;891,70000;0,00;10,00;;0, 8,9170E+02,2, 1,3652E+00,5, 1,0000E+03
107,490;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
108,497;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
109,507;891,67000;0,00;10,00;;0, 8,9167E+02,2, 1,3652E+00,5, 1,0000E+03
110,509;891,65000;0,00;10,00;;0, 8,9165E+02,2, 1,3652E+00,5, 1,0000E+03
111,510;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
112,514;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
113,516;891,65000;0,00;10,00;;0, 8,9165E+02,2, 1,3652E+00,5, 1,0000E+03
114,519;891,68000;0,00;10,00;;0, 8,9168E+02,2, 1,3652E+00,5, 1,0000E+03
115,522;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
116,531;891,65000;0,00;10,00;;0, 8,9165E+02,2, 1,3652E+00,5, 1,0000E+03
117,531;891,66000;0,00;10,00;;0, 8,9166E+02,2, 1,3652E+00,5, 1,0000E+03
118,540;891,69000;0,00;10,00;;0, 8,9169E+02,2, 1,3652E+00,5, 1,0000E+03
119,547;891,70000;0,00;10,00;;0, 8,9170E+02,2, 1,3652E+00,5, 1,0000E+03
120,557;891,74000;0,00;10,00;;0, 8,9174E+02,2, 1,3652E+00,5, 1,0000E+03
121,558;891,81000;0,00;10,00;;0, 8,9181E+02,2, 1,3652E+00,5, 1,0000E+03
122,564;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
123,570;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
124,575;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
125,577;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
126,582;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
127,583;891,84000;0,00;10,00;;0, 8,9184E+02,2, 1,3652E+00,5, 1,0000E+03
128,586;891,84000;0,00;10,00;;0, 8,9184E+02,2, 1,3652E+00,5, 1,0000E+03
129,587;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
130,597;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
131,606;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
132,607;891,89000;0,00;10,00;;0, 8,9189E+02,2, 1,3652E+00,5, 1,0000E+03
133,612;891,89000;0,00;10,00;;0, 8,9189E+02,2, 1,3652E+00,5, 1,0000E+03
134,620;891,92000;0,00;10,00;;0, 8,9192E+02,2, 1,3652E+00,5, 1,0000E+03
135,629;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
136,630;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
137,640;891,88000;0,00;10,00;;0, 8,9188E+02,2, 1,3652E+00,5, 1,0000E+03
138,649;891,86000;0,00;10,00;;0, 8,9186E+02,2, 1,3652E+00,5, 1,0000E+03
139,655;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
140,660;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
141,663;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
142,673;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
143,683;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
144,687;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
145,695;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
146,699;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
147,700;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
148,710;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
149,713;891,80000;0,00;10,00;;0, 8,9180E+02,2, 1,3652E+00,5, 1,0000E+03
150,714;891,78000;0,00;10,00;;0, 8,9178E+02,2, 1,3652E+00,5, 1,0000E+03
151,718;891,78000;0,00;10,00;;0, 8,9178E+02,2, 1,3652E+00,5, 1,0000E+03
152,728;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
153,728;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
154,736;891,78000;0,00;10,00;;0, 8,9178E+02,2, 1,3652E+00,5, 1,0000E+03
155,742;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
156,742;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
157,753;891,81000;0,00;10,00;;0, 8,9181E+02,2, 1,3652E+00,5, 1,0000E+03
158,757;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
159,761;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
160,764;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
161,772;891,78000;0,00;10,00;;0, 8,9178E+02,2, 1,3652E+00,5, 1,0000E+03
162,777;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
163,780;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
164,786;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
165,793;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
166,802;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
167,804;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
168,811;891,80000;0,00;10,00;;0, 8,9180E+02,2, 1,3652E+00,5, 1,0000E+03
169,815;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
170,822;891,78000;0,00;10,00;;0, 8,9178E+02,2, 1,3652E+00,5, 1,0000E+03
171,828;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
172,836;891,78000;0,00;10,00;;0, 8,9178E+02,2, 1,3652E+00,5, 1,0000E+03
173,837;891,79000;0,00;10,00;;0, 8,9179E+02,2, 1,3652E+00,5, 1,0000E+03
174,838;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
175,844;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
176,848;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
177,849;891,81000;0,00;10,00;;0, 8,9181E+02,2, 1,3652E+00,5, 1,0000E+03
178,852;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
179,857;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
180,860;891,80000;0,00;10,00;;0, 8,9180E+02,2, 1,3652E+00,5, 1,0000E+03
181,865;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
182,870;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
183,877;891,86000;0,00;10,00;;0, 8,9186E+02,2, 1,3652E+00,5, 1,0000E+03
184,881;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
185,886;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
186,892;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
187,898;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
188,904;891,83000;0,00;10,00;;0, 8,9183E+02,2, 1,3652E+00,5, 1,0000E+03
189,910;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
190,920;891,82000;0,00;10,00;;0, 8,9182E+02,2, 1,3652E+00,5, 1,0000E+03
191,929;891,86000;0,00;10,00;;0, 8,9186E+02,2, 1,3652E+00,5, 1,0000E+03
192,930;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
193,935;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
194,941;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
195,947;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
196,948;891,87000;0,00;10,00;;0, 8,9187E+02,2, 1,3652E+00,5, 1,0000E+03
197,948;891,88000;0,00;10,00;;0, 8,9188E+02,2, 1,3652E+00,5, 1,0000E+03
198,950;891,89000;0,00;10,00;;0, 8,9189E+02,2, 1,3652E+00,5, 1,0000E+03
199,951;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
200,959;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
201,964;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
202,973;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
203,974;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
204,981;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
205,989;891,92000;0,00;10,00;;0, 8,9192E+02,2, 1,3652E+00,5, 1,0000E+03
206,997;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
208,006;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
209,014;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
210,021;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
211,025;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
212,031;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
213,037;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
214,043;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
215,052;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
216,059;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
217,064;891,94000;0,00;10,00;;0, 8,9194E+02,2, 1,3652E+00,5, 1,0000E+03
218,072;891,92000;0,00;10,00;;0, 8,9192E+02,2, 1,3652E+00,5, 1,0000E+03
219,078;891,92000;0,00;10,00;;0, 8,9192E+02,2, 1,3652E+00,5, 1,0000E+03
220,088;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
221,094;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
222,099;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
223,103;891,92000;0,00;10,00;223,103;0, 8,9192E+02,2, 1,3652E+00,5, 1,0000E+03
224,111;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
225,119;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
226,125;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
227,131;891,93000;0,00;10,00;;0, 8,9193E+02,2, 1,3652E+00,5, 1,0000E+03
228,134;891,92000;0,00;10,00;;0, 8,9192E+02,2, 1,3652E+00,5, 1,0000E+03
229,140;891,91000;0,00;10,00;;0, 8,9191E+02,2, 1,3652E+00,5, 1,0000E+03
230,149;891,94000;0,00;10,00;;0, 8,9194E+02,2, 1,3652E+00,5, 1,0000E+03
231,155;891,97000;0,00;10,00;;0, 8,9197E+02,2, 1,3652E+00,5, 1,0000E+03
232,161;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
233,163;892,03000;0,00;10,00;;0, 8,9203E+02,2, 1,3652E+00,5, 1,0000E+03
234,170;892,04000;0,00;10,00;;0, 8,9204E+02,2, 1,3652E+00,5, 1,0000E+03
235,171;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
236,178;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
237,186;891,99000;0,00;10,00;;0, 8,9199E+02,2, 1,3652E+00,5, 1,0000E+03
238,186;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
239,188;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
240,193;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
241,195;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
242,197;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
243,205;892,03000;0,00;10,00;;0, 8,9203E+02,2, 1,3652E+00,5, 1,0000E+03
244,207;892,05000;0,00;10,00;;0, 8,9205E+02,2, 1,3652E+00,5, 1,0000E+03
245,207;892,04000;0,00;10,00;;0, 8,9204E+02,2, 1,3652E+00,5, 1,0000E+03
246,217;892,03000;0,00;10,00;;0, 8,9203E+02,2, 1,3652E+00,5, 1,0000E+03
247,220;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
248,221;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
249,221;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
250,230;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
251,236;891,98000;0,00;10,00;;0, 8,9198E+02,2, 1,3652E+00,5, 1,0000E+03
252,243;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
253,253;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
254,258;891,98000;0,00;10,00;;0, 8,9198E+02,2, 1,3652E+00,5, 1,0000E+03
255,267;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
256,276;891,98000;0,00;10,00;;0, 8,9198E+02,2, 1,3652E+00,5, 1,0000E+03
257,284;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
258,293;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
259,294;892,03000;0,00;10,00;;0, 8,9203E+02,2, 1,3652E+00,5, 1,0000E+03
260,301;892,02000;0,00;10,00;;0, 8,9202E+02,2, 1,3652E+00,5, 1,0000E+03
261,305;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
262,307;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
263,307;891,98000;0,00;10,00;;0, 8,9198E+02,2, 1,3652E+00,5, 1,0000E+03
264,310;891,98000;0,00;10,00;;0, 8,9198E+02,2, 1,3652E+00,5, 1,0000E+03
265,314;891,96000;0,00;10,00;;0, 8,9196E+02,2, 1,3652E+00,5, 1,0000E+03
266,318;891,98000;0,00;10,00;;0, 8,9198E+02,2, 1,3652E+00,5, 1,0000E+03
267,320;891,97000;0,00;10,00;;0, 8,9197E+02,2, 1,3652E+00,5, 1,0000E+03
268,322;891,97000;0,00;10,00;;0, 8,9197E+02,2, 1,3652E+00,5, 1,0000E+03
269,322;891,95000;0,00;10,00;;0, 8,9195E+02,2, 1,3652E+00,5, 1,0000E+03
270,326;891,98000;0,00;10,00;;0, 8,9198E+02,2, 1,3652E+00,5, 1,0000E+03
271,330;892,00000;0,00;10,00;;0, 8,9200E+02,2, 1,3652E+00,5, 1,0000E+03
272,335;892,03000;0,00;10,00;;0, 8,9203E+02,2, 1,3652E+00,5, 1,0000E+03
