Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
33,151;414,11000;5,61;7,20;;0, 4,1411E+02,2, 1,3652E+00,5, 1,0000E+03
34,152;414,99000;5,62;7,20;;0, 4,1499E+02,2, 1,3652E+00,5, 1,0000E+03
35,158;413,78000;5,60;7,20;;0, 4,1378E+02,2, 1,3652E+00,5, 1,0000E+03
36,163;411,73000;5,58;7,20;;0, 4,1173E+02,2, 1,3652E+00,5, 1,0000E+03
37,172;409,84000;5,55;7,19;;0, 4,0984E+02,2, 1,3652E+00,5, 1,0000E+03
38,182;408,24000;5,53;7,19;;0, 4,0824E+02,2, 1,3652E+00,5, 1,0000E+03
39,192;406,99000;5,51;7,19;;0, 4,0699E+02,2, 1,3652E+00,5, 1,0000E+03
40,193;405,97000;5,50;7,19;;0, 4,0597E+02,2, 1,3652E+00,5, 1,0000E+03
41,195;405,16000;5,49;7,19;;0, 4,0516E+02,2, 1,3652E+00,5, 1,0000E+03
42,200;404,50000;5,48;7,19;;0, 4,0450E+02,2, 1,3652E+00,5, 1,0000E+03
43,202;403,81000;5,47;7,19;;0, 4,0381E+02,2, 1,3652E+00,5, 1,0000E+03
44,208;398,82000;5,43;7,19;;0, 3,9882E+02,2, 1,3652E+00,5, 1,0000E+03
45,209;392,32000;5,52;7,20;;0, 3,9232E+02,2, 1,3652E+00,5, 1,0000E+03
46,212;388,21000;5,58;7,20;;0, 3,8821E+02,2, 1,3652E+00,5, 1,0000E+03
47,213;385,37000;5,62;7,21;;0, 3,8537E+02,2, 1,3652E+00,5, 1,0000E+03
48,216;382,99000;5,65;7,21;;0, 3,8299E+02,2, 1,3652E+00,5, 1,0000E+03
49,225;381,62000;5,67;7,22;;0, 3,8162E+02,2, 1,3652E+00,5, 1,0000E+03
50,229;380,40000;5,68;7,22;;0, 3,8040E+02,2, 1,3652E+00,5, 1,0000E+03
51,235;379,43000;5,70;7,21;;0, 3,7943E+02,2, 1,3652E+00,5, 1,0000E+03
52,245;379,93000;5,69;7,21;;0, 3,7993E+02,2, 1,3652E+00,5, 1,0000E+03
53,253;382,17000;5,66;7,22;;0, 3,8217E+02,2, 1,3652E+00,5, 1,0000E+03
54,263;385,68000;5,61;7,22;;0, 3,8568E+02,2, 1,3652E+00,5, 1,0000E+03
55,273;389,03000;5,57;7,22;;0, 3,8903E+02,2, 1,3652E+00,5, 1,0000E+03
56,279;391,78000;5,53;7,22;;0, 3,9178E+02,2, 1,3652E+00,5, 1,0000E+03
57,282;393,97000;5,50;7,22;;0, 3,9397E+02,2, 1,3652E+00,5, 1,0000E+03
58,286;395,68000;5,48;7,22;;0, 3,9568E+02,2, 1,3652E+00,5, 1,0000E+03
59,287;397,01000;5,46;7,22;;0, 3,9701E+02,2, 1,3652E+00,5, 1,0000E+03
60,289;397,97000;5,44;7,22;;0, 3,9797E+02,2, 1,3652E+00,5, 1,0000E+03
61,298;398,73000;5,43;7,22;;0, 3,9873E+02,2, 1,3652E+00,5, 1,0000E+03
62,299;399,28000;5,43;7,22;;0, 3,9928E+02,2, 1,3652E+00,5, 1,0000E+03
63,301;399,75000;5,42;7,22;;0, 3,9975E+02,2, 1,3652E+00,5, 1,0000E+03
64,305;400,15000;5,42;7,22;;0, 4,0015E+02,2, 1,3652E+00,5, 1,0000E+03
65,307;400,41000;5,42;7,22;;0, 4,0041E+02,2, 1,3652E+00,5, 1,0000E+03
66,313;400,62000;5,43;7,22;;0, 4,0062E+02,2, 1,3652E+00,5, 1,0000E+03
67,319;400,78000;5,43;7,22;;0, 4,0078E+02,2, 1,3652E+00,5, 1,0000E+03
68,322;400,87000;5,43;7,22;;0, 4,0087E+02,2, 1,3652E+00,5, 1,0000E+03
69,327;400,95000;5,43;7,22;;0, 4,0095E+02,2, 1,3652E+00,5, 1,0000E+03
70,336;401,02000;5,43;7,22;;0, 4,0102E+02,2, 1,3652E+00,5, 1,0000E+03
71,347;401,06000;5,43;7,22;;0, 4,0106E+02,2, 1,3652E+00,5, 1,0000E+03
72,352;401,07000;5,43;7,22;;0, 4,0107E+02,2, 1,3652E+00,5, 1,0000E+03
73,363;401,07000;5,43;7,22;;0, 4,0107E+02,2, 1,3652E+00,5, 1,0000E+03
74,367;401,05000;5,43;7,22;;0, 4,0105E+02,2, 1,3652E+00,5, 1,0000E+03
75,373;401,03000;5,43;7,22;;0, 4,0103E+02,2, 1,3652E+00,5, 1,0000E+03
76,384;401,02000;5,43;7,22;;0, 4,0102E+02,2, 1,3652E+00,5, 1,0000E+03
77,388;401,03000;5,43;7,22;;0, 4,0103E+02,2, 1,3652E+00,5, 1,0000E+03
78,396;401,02000;5,43;7,22;;0, 4,0102E+02,2, 1,3652E+00,5, 1,0000E+03
79,397;401,02000;5,43;7,22;;0, 4,0102E+02,2, 1,3652E+00,5, 1,0000E+03
80,400;400,99000;5,43;7,22;;0, 4,0099E+02,2, 1,3652E+00,5, 1,0000E+03
81,404;400,99000;5,43;7,21;;0, 4,0099E+02,2, 1,3652E+00,5, 1,0000E+03
82,406;400,99000;5,43;7,21;;0, 4,0099E+02,2, 1,3652E+00,5, 1,0000E+03
83,411;400,99000;5,43;7,21;;0, 4,0099E+02,2, 1,3652E+00,5, 1,0000E+03
84,413;400,96000;5,43;7,21;;0, 4,0096E+02,2, 1,3652E+00,5, 1,0000E+03
85,416;400,95000;5,43;7,21;;0, 4,0095E+02,2, 1,3652E+00,5, 1,0000E+03
86,424;400,94000;5,43;7,21;;0, 4,0094E+02,2, 1,3652E+00,5, 1,0000E+03
87,427;400,91000;5,43;7,21;;0, 4,0091E+02,2, 1,3652E+00,5, 1,0000E+03
88,428;400,90000;5,43;7,21;;0, 4,0090E+02,2, 1,3652E+00,5, 1,0000E+03
89,429;400,86000;5,43;7,21;;0, 4,0086E+02,2, 1,3652E+00,5, 1,0000E+03
90,433;400,86000;5,43;7,21;;0, 4,0086E+02,2, 1,3652E+00,5, 1,0000E+03
91,435;400,86000;5,43;7,21;;0, 4,0086E+02,2, 1,3652E+00,5, 1,0000E+03
92,436;400,86000;5,43;7,21;;0, 4,0086E+02,2, 1,3652E+00,5, 1,0000E+03
93,438;400,82000;5,43;7,21;;0, 4,0082E+02,2, 1,3652E+00,5, 1,0000E+03
94,439;400,82000;5,43;7,21;;0, 4,0082E+02,2, 1,3652E+00,5, 1,0000E+03
95,447;400,78000;5,43;7,21;;0, 4,0078E+02,2, 1,3652E+00,5, 1,0000E+03
96,449;400,74000;5,43;7,21;;0, 4,0074E+02,2, 1,3652E+00,5, 1,0000E+03
97,453;400,73000;5,43;7,21;;0, 4,0073E+02,2, 1,3652E+00,5, 1,0000E+03
98,462;400,69000;5,43;7,21;;0, 4,0069E+02,2, 1,3652E+00,5, 1,0000E+03
99,462;400,68000;5,43;7,21;;0, 4,0068E+02,2, 1,3652E+00,5, 1,0000E+03
100,464;400,68000;5,43;7,21;;0, 4,0068E+02,2, 1,3652E+00,5, 1,0000E+03
101,467;400,65000;5,43;7,21;;0, 4,0065E+02,2, 1,3652E+00,5, 1,0000E+03
102,477;400,62000;5,43;7,21;;0, 4,0062E+02,2, 1,3652E+00,5, 1,0000E+03
103,479;400,60000;5,43;7,21;;0, 4,0060E+02,2, 1,3652E+00,5, 1,0000E+03
104,481;400,57000;5,42;7,21;;0, 4,0057E+02,2, 1,3652E+00,5, 1,0000E+03
105,481;400,53000;5,42;7,21;;0, 4,0053E+02,2, 1,3652E+00,5, 1,0000E+03
106,485;400,52000;5,42;7,21;;0, 4,0052E+02,2, 1,3652E+00,5, 1,0000E+03
107,487;400,51000;5,42;7,21;;0, 4,0051E+02,2, 1,3652E+00,5, 1,0000E+03
108,487;400,50000;5,42;7,21;;0, 4,0050E+02,2, 1,3652E+00,5, 1,0000E+03
109,489;400,50000;5,42;7,21;;0, 4,0050E+02,2, 1,3652E+00,5, 1,0000E+03
110,499;400,49000;5,42;7,21;;0, 4,0049E+02,2, 1,3652E+00,5, 1,0000E+03
111,507;400,48000;5,42;7,21;;0, 4,0048E+02,2, 1,3652E+00,5, 1,0000E+03
112,508;400,47000;5,42;7,21;;0, 4,0047E+02,2, 1,3652E+00,5, 1,0000E+03
113,512;400,48000;5,42;7,21;;0, 4,0048E+02,2, 1,3652E+00,5, 1,0000E+03
114,512;400,51000;5,42;7,21;;0, 4,0051E+02,2, 1,3652E+00,5, 1,0000E+03
115,513;400,52000;5,42;7,21;;0, 4,0052E+02,2, 1,3652E+00,5, 1,0000E+03
116,513;400,51000;5,42;7,21;;0, 4,0051E+02,2, 1,3652E+00,5, 1,0000E+03
117,516;400,52000;5,42;7,21;;0, 4,0052E+02,2, 1,3652E+00,5, 1,0000E+03
118,518;400,52000;5,42;7,21;;0, 4,0052E+02,2, 1,3652E+00,5, 1,0000E+03
119,526;400,51000;5,42;7,21;;0, 4,0051E+02,2, 1,3652E+00,5, 1,0000E+03
120,533;400,51000;5,42;7,21;;0, 4,0051E+02,2, 1,3652E+00,5, 1,0000E+03
121,538;400,49000;5,42;7,21;;0, 4,0049E+02,2, 1,3652E+00,5, 1,0000E+03
122,540;400,50000;5,42;7,21;;0, 4,0050E+02,2, 1,3652E+00,5, 1,0000E+03
123,548;400,51000;5,42;7,21;;0, 4,0051E+02,2, 1,3652E+00,5, 1,0000E+03
124,556;400,48000;5,42;7,21;;0, 4,0048E+02,2, 1,3652E+00,5, 1,0000E+03
125,565;400,47000;5,42;7,21;;0, 4,0047E+02,2, 1,3652E+00,5, 1,0000E+03
126,568;400,47000;5,42;7,21;;0, 4,0047E+02,2, 1,3652E+00,5, 1,0000E+03
127,572;400,47000;5,42;7,21;;0, 4,0047E+02,2, 1,3652E+00,5, 1,0000E+03
128,575;400,47000;5,42;7,21;;0, 4,0047E+02,2, 1,3652E+00,5, 1,0000E+03
129,585;400,46000;5,42;7,21;;0, 4,0046E+02,2, 1,3652E+00,5, 1,0000E+03
130,588;400,43000;5,42;7,21;;0, 4,0043E+02,2, 1,3652E+00,5, 1,0000E+03
131,595;400,43000;5,42;7,21;;0, 4,0043E+02,2, 1,3652E+00,5, 1,0000E+03
132,596;400,42000;5,42;7,21;;0, 4,0042E+02,2, 1,3652E+00,5, 1,0000E+03
133,602;400,39000;5,42;7,21;;0, 4,0039E+02,2, 1,3652E+00,5, 1,0000E+03
134,610;400,39000;5,42;7,21;;0, 4,0039E+02,2, 1,3652E+00,5, 1,0000E+03
135,611;400,39000;5,42;7,21;;0, 4,0039E+02,2, 1,3652E+00,5, 1,0000E+03
136,617;400,38000;5,42;7,21;;0, 4,0038E+02,2, 1,3652E+00,5, 1,0000E+03
137,625;400,39000;5,42;7,21;;0, 4,0039E+02,2, 1,3652E+00,5, 1,0000E+03
138,627;400,38000;5,42;7,21;;0, 4,0038E+02,2, 1,3652E+00,5, 1,0000E+03
139,630;398,98000;5,43;7,21;;0, 3,9898E+02,2, 1,3652E+00,5, 1,0000E+03
140,632;396,17000;5,47;7,21;;0, 3,9617E+02,2, 1,3652E+00,5, 1,0000E+03
141,640;393,34000;5,51;7,21;;0, 3,9334E+02,2, 1,3652E+00,5, 1,0000E+03
142,647;391,02000;5,54;7,22;;0, 3,9102E+02,2, 1,3652E+00,5, 1,0000E+03
143,647;389,13000;5,56;7,22;;0, 3,8913E+02,2, 1,3652E+00,5, 1,0000E+03
144,656;387,62000;5,58;7,22;;0, 3,8762E+02,2, 1,3652E+00,5, 1,0000E+03
145,663;386,58000;5,60;7,23;;0, 3,8658E+02,2, 1,3652E+00,5, 1,0000E+03
146,670;386,21000;5,60;7,23;;0, 3,8621E+02,2, 1,3652E+00,5, 1,0000E+03
147,679;386,16000;5,60;7,23;;0, 3,8616E+02,2, 1,3652E+00,5, 1,0000E+03
148,687;387,41000;5,59;7,24;;0, 3,8741E+02,2, 1,3652E+00,5, 1,0000E+03
149,688;389,45000;5,56;7,24;;0, 3,8945E+02,2, 1,3652E+00,5, 1,0000E+03
150,688;391,67000;5,53;7,24;;0, 3,9167E+02,2, 1,3652E+00,5, 1,0000E+03
151,698;395,80000;5,47;7,24;;0, 3,9580E+02,2, 1,3652E+00,5, 1,0000E+03
152,701;400,77000;5,43;7,24;;0, 4,0077E+02,2, 1,3652E+00,5, 1,0000E+03
153,702;403,64000;5,47;7,23;;0, 4,0364E+02,2, 1,3652E+00,5, 1,0000E+03
154,708;408,85000;5,54;7,23;;0, 4,0885E+02,2, 1,3652E+00,5, 1,0000E+03
155,713;413,26000;5,60;7,22;;0, 4,1326E+02,2, 1,3652E+00,5, 1,0000E+03
156,717;416,33000;5,64;7,22;;0, 4,1633E+02,2, 1,3652E+00,5, 1,0000E+03
157,726;419,00000;5,67;7,21;;0, 4,1900E+02,2, 1,3652E+00,5, 1,0000E+03
158,733;420,83000;5,70;7,19;;0, 4,2083E+02,2, 1,3652E+00,5, 1,0000E+03
159,736;421,85000;5,71;7,19;;0, 4,2185E+02,2, 1,3652E+00,5, 1,0000E+03
160,745;421,31000;5,71;7,19;;0, 4,2131E+02,2, 1,3652E+00,5, 1,0000E+03
161,755;420,05000;5,69;7,19;;0, 4,2005E+02,2, 1,3652E+00,5, 1,0000E+03
162,760;417,74000;5,66;7,19;;0, 4,1774E+02,2, 1,3652E+00,5, 1,0000E+03
163,769;411,87000;5,58;7,19;;0, 4,1187E+02,2, 1,3652E+00,5, 1,0000E+03
164,771;408,35000;5,53;7,19;;0, 4,0835E+02,2, 1,3652E+00,5, 1,0000E+03
165,774;403,16000;5,46;7,19;;0, 4,0316E+02,2, 1,3652E+00,5, 1,0000E+03
166,774;395,49000;5,48;7,20;;0, 3,9549E+02,2, 1,3652E+00,5, 1,0000E+03
167,781;389,57000;5,56;7,20;;0, 3,8957E+02,2, 1,3652E+00,5, 1,0000E+03
168,784;384,97000;5,62;7,21;;0, 3,8497E+02,2, 1,3652E+00,5, 1,0000E+03
169,791;381,74000;5,66;7,21;;0, 3,8174E+02,2, 1,3652E+00,5, 1,0000E+03
170,794;378,98000;5,70;7,21;;0, 3,7898E+02,2, 1,3652E+00,5, 1,0000E+03
171,796;377,02000;5,73;7,21;;0, 3,7702E+02,2, 1,3652E+00,5, 1,0000E+03
172,800;375,72000;5,75;7,21;;0, 3,7572E+02,2, 1,3652E+00,5, 1,0000E+03
173,802;374,59000;5,76;7,21;;0, 3,7459E+02,2, 1,3652E+00,5, 1,0000E+03
174,808;373,73000;5,77;7,22;;0, 3,7373E+02,2, 1,3652E+00,5, 1,0000E+03
175,813;374,26000;5,77;7,21;;0, 3,7426E+02,2, 1,3652E+00,5, 1,0000E+03
176,817;375,70000;5,75;7,21;;0, 3,7570E+02,2, 1,3652E+00,5, 1,0000E+03
177,824;377,13000;5,73;7,21;;0, 3,7713E+02,2, 1,3652E+00,5, 1,0000E+03
178,827;378,38000;5,71;7,21;;0, 3,7838E+02,2, 1,3652E+00,5, 1,0000E+03
179,833;379,34000;5,70;7,21;;0, 3,7934E+02,2, 1,3652E+00,5, 1,0000E+03
180,840;380,11000;5,69;7,22;;0, 3,8011E+02,2, 1,3652E+00,5, 1,0000E+03
181,849;380,68000;5,68;7,22;;0, 3,8068E+02,2, 1,3652E+00,5, 1,0000E+03
182,852;381,18000;5,67;7,23;;0, 3,8118E+02,2, 1,3652E+00,5, 1,0000E+03
183,854;381,53000;5,67;7,23;;0, 3,8153E+02,2, 1,3652E+00,5, 1,0000E+03
184,856;381,81000;5,66;7,23;;0, 3,8181E+02,2, 1,3652E+00,5, 1,0000E+03
185,867;381,99000;5,66;7,24;;0, 3,8199E+02,2, 1,3652E+00,5, 1,0000E+03
186,869;382,13000;5,66;7,24;;0, 3,8213E+02,2, 1,3652E+00,5, 1,0000E+03
187,870;383,24000;5,64;7,25;;0, 3,8324E+02,2, 1,3652E+00,5, 1,0000E+03
188,872;385,43000;5,61;7,25;;0, 3,8543E+02,2, 1,3652E+00,5, 1,0000E+03
189,878;388,50000;5,57;7,25;;0, 3,8850E+02,2, 1,3652E+00,5, 1,0000E+03
190,878;395,01000;5,48;7,25;;0, 3,9501E+02,2, 1,3652E+00,5, 1,0000E+03
191,879;399,86000;5,42;7,25;;0, 3,9986E+02,2, 1,3652E+00,5, 1,0000E+03
192,886;406,07000;5,50;7,24;;0, 4,0607E+02,2, 1,3652E+00,5, 1,0000E+03
193,895;410,76000;5,56;7,24;;0, 4,1076E+02,2, 1,3652E+00,5, 1,0000E+03
194,900;415,38000;5,63;7,23;;0, 4,1538E+02,2, 1,3652E+00,5, 1,0000E+03
195,902;422,17000;5,72;7,19;;0, 4,2217E+02,2, 1,3652E+00,5, 1,0000E+03
196,904;427,25000;5,79;7,19;;0, 4,2725E+02,2, 1,3652E+00,5, 1,0000E+03
197,907;430,97000;5,84;7,19;;0, 4,3097E+02,2, 1,3652E+00,5, 1,0000E+03
198,910;433,84000;5,88;7,19;;0, 4,3384E+02,2, 1,3652E+00,5, 1,0000E+03
199,919;435,01000;5,89;7,18;;0, 4,3501E+02,2, 1,3652E+00,5, 1,0000E+03
200,925;433,81000;5,88;7,19;;0, 4,3381E+02,2, 1,3652E+00,5, 1,0000E+03
201,928;429,30000;5,81;7,19;;0, 4,2930E+02,2, 1,3652E+00,5, 1,0000E+03
202,929;415,84000;5,63;7,19;;0, 4,1584E+02,2, 1,3652E+00,5, 1,0000E+03
203,934;405,06000;5,49;7,19;;0, 4,0506E+02,2, 1,3652E+00,5, 1,0000E+03
204,937;396,86000;5,46;7,20;;0, 3,9686E+02,2, 1,3652E+00,5, 1,0000E+03
205,946;390,81000;5,54;7,20;;0, 3,9081E+02,2, 1,3652E+00,5, 1,0000E+03
206,956;385,92000;5,61;7,21;;0, 3,8592E+02,2, 1,3652E+00,5, 1,0000E+03
207,958;382,27000;5,66;7,22;;0, 3,8227E+02,2, 1,3652E+00,5, 1,0000E+03
208,960;379,41000;5,70;7,21;;0, 3,7941E+02,2, 1,3652E+00,5, 1,0000E+03
209,969;377,58000;5,72;7,21;;0, 3,7758E+02,2, 1,3652E+00,5, 1,0000E+03
210,970;376,02000;5,74;7,21;;0, 3,7602E+02,2, 1,3652E+00,5, 1,0000E+03
211,972;374,66000;5,76;7,21;;0, 3,7466E+02,2, 1,3652E+00,5, 1,0000E+03
212,974;373,99000;5,77;7,22;;0, 3,7399E+02,2, 1,3652E+00,5, 1,0000E+03
213,978;375,20000;5,75;7,21;;0, 3,7520E+02,2, 1,3652E+00,5, 1,0000E+03
214,987;379,91000;5,69;7,21;;0, 3,7991E+02,2, 1,3652E+00,5, 1,0000E+03
215,991;383,58000;5,64;7,21;;0, 3,8358E+02,2, 1,3652E+00,5, 1,0000E+03
216,995;386,32000;5,60;7,22;;0, 3,8632E+02,2, 1,3652E+00,5, 1,0000E+03
218,000;388,12000;5,58;7,22;;0, 3,8812E+02,2, 1,3652E+00,5, 1,0000E+03
219,007;389,39000;5,56;7,22;;0, 3,8939E+02,2, 1,3652E+00,5, 1,0000E+03
220,011;390,66000;5,54;7,22;;0, 3,9066E+02,2, 1,3652E+00,5, 1,0000E+03
221,020;391,77000;5,53;7,22;;0, 3,9177E+02,2, 1,3652E+00,5, 1,0000E+03
222,021;392,63000;5,52;7,23;;0, 3,9263E+02,2, 1,3652E+00,5, 1,0000E+03
223,023;393,34000;5,51;7,23;;0, 3,9334E+02,2, 1,3652E+00,5, 1,0000E+03
224,026;393,88000;5,50;7,23;;0, 3,9388E+02,2, 1,3652E+00,5, 1,0000E+03
225,027;394,31000;5,49;7,23;;0, 3,9431E+02,2, 1,3652E+00,5, 1,0000E+03
226,029;394,63000;5,49;7,23;;0, 3,9463E+02,2, 1,3652E+00,5, 1,0000E+03
227,030;394,90000;5,49;7,23;;0, 3,9490E+02,2, 1,3652E+00,5, 1,0000E+03
228,036;395,15000;5,48;7,23;;0, 3,9515E+02,2, 1,3652E+00,5, 1,0000E+03
229,038;395,30000;5,48;7,23;;0, 3,9530E+02,2, 1,3652E+00,5, 1,0000E+03
230,039;395,41000;5,48;7,23;;0, 3,9541E+02,2, 1,3652E+00,5, 1,0000E+03
231,049;395,56000;5,48;7,24;;0, 3,9556E+02,2, 1,3652E+00,5, 1,0000E+03
232,050;397,11000;5,46;7,24;;0, 3,9711E+02,2, 1,3652E+00,5, 1,0000E+03
233,054;399,52000;5,42;7,23;;0, 3,9952E+02,2, 1,3652E+00,5, 1,0000E+03
234,064;401,77000;5,44;7,23;;0, 4,0177E+02,2, 1,3652E+00,5, 1,0000E+03
235,066;403,62000;5,47;7,23;;0, 4,0362E+02,2, 1,3652E+00,5, 1,0000E+03
236,073;405,12000;5,49;7,23;;0, 4,0512E+02,2, 1,3652E+00,5, 1,0000E+03
237,075;406,30000;5,50;7,23;;0, 4,0630E+02,2, 1,3652E+00,5, 1,0000E+03
238,076;407,25000;5,52;7,22;;0, 4,0725E+02,2, 1,3652E+00,5, 1,0000E+03
239,080;407,93000;5,52;7,22;;0, 4,0793E+02,2, 1,3652E+00,5, 1,0000E+03
240,082;408,49000;5,53;7,22;;0, 4,0849E+02,2, 1,3652E+00,5, 1,0000E+03
241,084;408,91000;5,54;7,22;;0, 4,0891E+02,2, 1,3652E+00,5, 1,0000E+03
242,085;409,26000;5,54;7,21;;0, 4,0926E+02,2, 1,3652E+00,5, 1,0000E+03
243,093;409,50000;5,55;7,21;;0, 4,0950E+02,2, 1,3652E+00,5, 1,0000E+03
244,099;409,70000;5,55;7,21;;0, 4,0970E+02,2, 1,3652E+00,5, 1,0000E+03
245,104;409,84000;5,55;7,21;;0, 4,0984E+02,2, 1,3652E+00,5, 1,0000E+03
246,107;409,99000;5,55;7,20;;0, 4,0999E+02,2, 1,3652E+00,5, 1,0000E+03
247,109;410,11000;5,55;7,20;;0, 4,1011E+02,2, 1,3652E+00,5, 1,0000E+03
248,111;409,30000;5,54;7,20;;0, 4,0930E+02,2, 1,3652E+00,5, 1,0000E+03
249,120;406,93000;5,51;7,20;;0, 4,0693E+02,2, 1,3652E+00,5, 1,0000E+03
250,128;404,43000;5,48;7,20;;0, 4,0443E+02,2, 1,3652E+00,5, 1,0000E+03
251,138;402,28000;5,45;7,20;;0, 4,0228E+02,2, 1,3652E+00,5, 1,0000E+03
252,143;400,57000;5,42;7,20;;0, 4,0057E+02,2, 1,3652E+00,5, 1,0000E+03
253,144;399,21000;5,43;7,20;;0, 3,9921E+02,2, 1,3652E+00,5, 1,0000E+03
254,146;398,15000;5,44;7,20;;0, 3,9815E+02,2, 1,3652E+00,5, 1,0000E+03
255,147;397,34000;5,45;7,20;;0, 3,9734E+02,2, 1,3652E+00,5, 1,0000E+03
256,154;396,68000;5,46;7,21;;0, 3,9668E+02,2, 1,3652E+00,5, 1,0000E+03
257,162;396,15000;5,47;7,21;;0, 3,9615E+02,2, 1,3652E+00,5, 1,0000E+03
258,170;395,79000;5,47;7,21;;0, 3,9579E+02,2, 1,3652E+00,5, 1,0000E+03
259,175;395,52000;5,48;7,21;;0, 3,9552E+02,2, 1,3652E+00,5, 1,0000E+03
260,183;395,28000;5,48;7,21;;0, 3,9528E+02,2, 1,3652E+00,5, 1,0000E+03
261,189;395,08000;5,48;7,21;;0, 3,9508E+02,2, 1,3652E+00,5, 1,0000E+03
262,199;394,93000;5,49;7,21;;0, 3,9493E+02,2, 1,3652E+00,5, 1,0000E+03
263,202;394,82000;5,49;7,21;;0, 3,9482E+02,2, 1,3652E+00,5, 1,0000E+03
264,209;394,71000;5,49;7,22;;0, 3,9471E+02,2, 1,3652E+00,5, 1,0000E+03
265,215;394,61000;5,49;7,22;;0, 3,9461E+02,2, 1,3652E+00,5, 1,0000E+03
266,223;394,52000;5,49;7,22;;0, 3,9452E+02,2, 1,3652E+00,5, 1,0000E+03
267,230;394,47000;5,49;7,22;;0, 3,9447E+02,2, 1,3652E+00,5, 1,0000E+03
268,236;394,43000;5,49;7,22;;0, 3,9443E+02,2, 1,3652E+00,5, 1,0000E+03
269,245;394,37000;5,49;7,22;;0, 3,9437E+02,2, 1,3652E+00,5, 1,0000E+03
270,254;394,33000;5,49;7,22;;0, 3,9433E+02,2, 1,3652E+00,5, 1,0000E+03
271,259;394,32000;5,49;7,23;;0, 3,9432E+02,2, 1,3652E+00,5, 1,0000E+03
272,266;394,31000;5,49;7,23;;0, 3,9431E+02,2, 1,3652E+00,5, 1,0000E+03
