Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
42,176;391,85000;5,53;7,20;;0, 3,9185E+02,2, 1,3652E+00,5, 1,0000E+03
43,183;391,84000;5,53;7,20;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
44,186;391,84000;5,53;7,20;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
45,188;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
46,188;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
47,192;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
48,196;391,79000;5,53;7,20;;0, 3,9179E+02,2, 1,3652E+00,5, 1,0000E+03
49,198;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
50,201;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
51,202;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
52,206;391,79000;5,53;7,20;;0, 3,9179E+02,2, 1,3652E+00,5, 1,0000E+03
53,216;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
54,226;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
55,235;391,79000;5,53;7,20;;0, 3,9179E+02,2, 1,3652E+00,5, 1,0000E+03
56,237;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
57,242;391,78000;5,53;7,20;;0, 3,9178E+02,2, 1,3652E+00,5, 1,0000E+03
58,246;391,79000;5,53;7,20;;0, 3,9179E+02,2, 1,3652E+00,5, 1,0000E+03
59,250;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
60,258;391,79000;5,53;7,20;;0, 3,9179E+02,2, 1,3652E+00,5, 1,0000E+03
61,261;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
62,271;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
63,272;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
64,281;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
65,281;391,75000;5,53;7,20;;0, 3,9175E+02,2, 1,3652E+00,5, 1,0000E+03
66,288;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
67,293;391,75000;5,53;7,20;;0, 3,9175E+02,2, 1,3652E+00,5, 1,0000E+03
68,294;391,77000;5,53;7,20;;0, 3,9177E+02,2, 1,3652E+00,5, 1,0000E+03
69,296;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
70,296;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
71,305;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
72,306;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
73,307;391,77000;5,53;7,20;;0, 3,9177E+02,2, 1,3652E+00,5, 1,0000E+03
74,312;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
75,319;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
76,325;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
77,326;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
78,331;391,76000;5,53;7,20;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
79,341;391,77000;5,53;7,20;;0, 3,9177E+02,2, 1,3652E+00,5, 1,0000E+03
80,350;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
81,354;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
82,360;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
83,370;391,80000;5,53;7,20;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
84,373;391,84000;5,53;7,20;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
85,377;391,84000;5,53;7,21;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
86,388;391,84000;5,53;7,21;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
87,397;391,84000;5,53;7,21;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
88,401;391,84000;5,53;7,21;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
89,403;391,84000;5,53;7,21;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
90,404;391,84000;5,53;7,21;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
91,408;391,84000;5,53;7,21;;0, 3,9184E+02,2, 1,3652E+00,5, 1,0000E+03
92,417;391,81000;5,53;7,21;;0, 3,9181E+02,2, 1,3652E+00,5, 1,0000E+03
93,418;391,80000;5,53;7,21;;0, 3,9180E+02,2, 1,3652E+00,5, 1,0000E+03
94,427;391,76000;5,53;7,21;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
95,429;391,76000;5,53;7,21;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
96,436;391,76000;5,53;7,21;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
97,440;391,76000;5,53;7,21;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
98,444;391,76000;5,53;7,21;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
99,448;391,76000;5,53;7,21;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
100,450;391,75000;5,53;7,21;;0, 3,9175E+02,2, 1,3652E+00,5, 1,0000E+03
101,452;391,76000;5,53;7,21;;0, 3,9176E+02,2, 1,3652E+00,5, 1,0000E+03
102,454;391,75000;5,53;7,21;;0, 3,9175E+02,2, 1,3652E+00,5, 1,0000E+03
103,460;391,75000;5,53;7,21;;0, 3,9175E+02,2, 1,3652E+00,5, 1,0000E+03
104,462;391,75000;5,53;7,21;;0, 3,9175E+02,2, 1,3652E+00,5, 1,0000E+03
105,468;391,72000;5,53;7,21;;0, 3,9172E+02,2, 1,3652E+00,5, 1,0000E+03
106,473;391,69000;5,53;7,21;;0, 3,9169E+02,2, 1,3652E+00,5, 1,0000E+03
107,478;391,67000;5,53;7,21;;0, 3,9167E+02,2, 1,3652E+00,5, 1,0000E+03
108,485;391,67000;5,53;7,21;;0, 3,9167E+02,2, 1,3652E+00,5, 1,0000E+03
109,496;391,67000;5,53;7,21;;0, 3,9167E+02,2, 1,3652E+00,5, 1,0000E+03
110,502;391,65000;5,53;7,21;;0, 3,9165E+02,2, 1,3652E+00,5, 1,0000E+03
111,510;391,63000;5,53;7,21;;0, 3,9163E+02,2, 1,3652E+00,5, 1,0000E+03
112,520;391,62000;5,53;7,21;;0, 3,9162E+02,2, 1,3652E+00,5, 1,0000E+03
113,520;391,63000;5,53;7,21;;0, 3,9163E+02,2, 1,3652E+00,5, 1,0000E+03
114,527;391,59000;5,53;7,21;;0, 3,9159E+02,2, 1,3652E+00,5, 1,0000E+03
115,533;391,58000;5,53;7,21;;0, 3,9158E+02,2, 1,3652E+00,5, 1,0000E+03
116,541;391,54000;5,53;7,21;;0, 3,9154E+02,2, 1,3652E+00,5, 1,0000E+03
117,551;391,55000;5,53;7,21;;0, 3,9155E+02,2, 1,3652E+00,5, 1,0000E+03
118,555;391,74000;5,53;7,21;;0, 3,9174E+02,2, 1,3652E+00,5, 1,0000E+03
119,564;392,01000;5,53;7,21;;0, 3,9201E+02,2, 1,3652E+00,5, 1,0000E+03
120,574;392,25000;5,52;7,21;;0, 3,9225E+02,2, 1,3652E+00,5, 1,0000E+03
121,575;392,43000;5,52;7,21;;0, 3,9243E+02,2, 1,3652E+00,5, 1,0000E+03
122,585;392,60000;5,52;7,21;;0, 3,9260E+02,2, 1,3652E+00,5, 1,0000E+03
123,594;392,72000;5,52;7,21;;0, 3,9272E+02,2, 1,3652E+00,5, 1,0000E+03
124,604;392,80000;5,51;7,21;;0, 3,9280E+02,2, 1,3652E+00,5, 1,0000E+03
125,604;392,88000;5,51;7,21;;0, 3,9288E+02,2, 1,3652E+00,5, 1,0000E+03
126,612;392,94000;5,51;7,21;;0, 3,9294E+02,2, 1,3652E+00,5, 1,0000E+03
127,619;392,99000;5,51;7,21;;0, 3,9299E+02,2, 1,3652E+00,5, 1,0000E+03
128,628;393,03000;5,51;7,21;;0, 3,9303E+02,2, 1,3652E+00,5, 1,0000E+03
129,632;393,07000;5,51;7,21;;0, 3,9307E+02,2, 1,3652E+00,5, 1,0000E+03
130,642;393,08000;5,51;7,21;;0, 3,9308E+02,2, 1,3652E+00,5, 1,0000E+03
131,652;393,08000;5,51;7,21;;0, 3,9308E+02,2, 1,3652E+00,5, 1,0000E+03
132,657;393,11000;5,51;7,21;;0, 3,9311E+02,2, 1,3652E+00,5, 1,0000E+03
133,659;393,14000;5,51;7,21;;0, 3,9314E+02,2, 1,3652E+00,5, 1,0000E+03
134,669;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
135,672;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
136,677;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
137,686;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
138,689;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
139,696;393,09000;5,51;7,21;;0, 3,9309E+02,2, 1,3652E+00,5, 1,0000E+03
140,704;393,04000;5,51;7,21;;0, 3,9304E+02,2, 1,3652E+00,5, 1,0000E+03
141,714;393,04000;5,51;7,21;;0, 3,9304E+02,2, 1,3652E+00,5, 1,0000E+03
142,722;393,07000;5,51;7,21;;0, 3,9307E+02,2, 1,3652E+00,5, 1,0000E+03
143,731;393,10000;5,51;7,21;;0, 3,9310E+02,2, 1,3652E+00,5, 1,0000E+03
144,740;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
145,740;393,16000;5,51;7,21;;0, 3,9316E+02,2, 1,3652E+00,5, 1,0000E+03
146,741;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
147,749;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
148,754;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
149,762;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
150,764;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
151,774;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
152,783;393,19000;5,51;7,21;;0, 3,9319E+02,2, 1,3652E+00,5, 1,0000E+03
153,784;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
154,794;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
155,795;393,14000;5,51;7,21;;0, 3,9314E+02,2, 1,3652E+00,5, 1,0000E+03
156,801;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
157,809;393,15000;5,51;7,21;;0, 3,9315E+02,2, 1,3652E+00,5, 1,0000E+03
158,815;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
159,817;393,19000;5,51;7,21;;0, 3,9319E+02,2, 1,3652E+00,5, 1,0000E+03
160,824;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
161,831;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
162,837;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
163,843;393,16000;5,51;7,21;;0, 3,9316E+02,2, 1,3652E+00,5, 1,0000E+03
164,847;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
165,855;393,12000;5,51;7,21;;0, 3,9312E+02,2, 1,3652E+00,5, 1,0000E+03
166,859;393,12000;5,51;7,21;;0, 3,9312E+02,2, 1,3652E+00,5, 1,0000E+03
167,870;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
168,870;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
169,873;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
170,874;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
171,874;393,14000;5,51;7,21;;0, 3,9314E+02,2, 1,3652E+00,5, 1,0000E+03
172,881;393,16000;5,51;7,21;;0, 3,9316E+02,2, 1,3652E+00,5, 1,0000E+03
173,890;393,15000;5,51;7,21;;0, 3,9315E+02,2, 1,3652E+00,5, 1,0000E+03
174,896;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
175,899;393,16000;5,51;7,21;;0, 3,9316E+02,2, 1,3652E+00,5, 1,0000E+03
176,908;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
177,918;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
178,923;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
179,930;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
180,931;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
181,941;393,24000;5,51;7,21;;0, 3,9324E+02,2, 1,3652E+00,5, 1,0000E+03
182,951;393,25000;5,51;7,21;;0, 3,9325E+02,2, 1,3652E+00,5, 1,0000E+03
183,960;393,25000;5,51;7,21;;0, 3,9325E+02,2, 1,3652E+00,5, 1,0000E+03
184,964;393,25000;5,51;7,21;;0, 3,9325E+02,2, 1,3652E+00,5, 1,0000E+03
185,971;393,25000;5,51;7,21;;0, 3,9325E+02,2, 1,3652E+00,5, 1,0000E+03
186,977;393,25000;5,51;7,21;;0, 3,9325E+02,2, 1,3652E+00,5, 1,0000E+03
187,984;393,25000;5,51;7,21;;0, 3,9325E+02,2, 1,3652E+00,5, 1,0000E+03
188,984;393,29000;5,51;7,21;;0, 3,9329E+02,2, 1,3652E+00,5, 1,0000E+03
189,988;393,32000;5,51;7,21;;0, 3,9332E+02,2, 1,3652E+00,5, 1,0000E+03
190,988;393,34000;5,51;7,21;;0, 3,9334E+02,2, 1,3652E+00,5, 1,0000E+03
191,995;393,34000;5,51;7,21;;0, 3,9334E+02,2, 1,3652E+00,5, 1,0000E+03
192,996;393,34000;5,51;7,21;;0, 3,9334E+02,2, 1,3652E+00,5, 1,0000E+03
193,997;393,34000;5,51;7,21;;0, 3,9334E+02,2, 1,3652E+00,5, 1,0000E+03
195,007;393,34000;5,51;7,21;;0, 3,9334E+02,2, 1,3652E+00,5, 1,0000E+03
196,011;393,30000;5,51;7,21;;0, 3,9330E+02,2, 1,3652E+00,5, 1,0000E+03
197,018;393,26000;5,51;7,21;;0, 3,9326E+02,2, 1,3652E+00,5, 1,0000E+03
198,027;393,24000;5,51;7,21;;0, 3,9324E+02,2, 1,3652E+00,5, 1,0000E+03
199,029;393,22000;5,51;7,21;;0, 3,9322E+02,2, 1,3652E+00,5, 1,0000E+03
200,030;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
201,038;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
202,044;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
203,046;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
204,049;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
205,052;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
206,052;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
207,062;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
208,070;393,18000;5,51;7,21;;0, 3,9318E+02,2, 1,3652E+00,5, 1,0000E+03
209,079;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
210,088;393,19000;5,51;7,21;;0, 3,9319E+02,2, 1,3652E+00,5, 1,0000E+03
211,098;393,18000;5,51;7,21;;0, 3,9318E+02,2, 1,3652E+00,5, 1,0000E+03
212,105;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
213,132;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
214,137;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
215,146;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
216,148;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
217,157;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
218,161;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
219,164;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
220,166;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
221,173;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
222,179;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
223,187;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
224,191;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
225,192;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
226,196;393,17000;5,51;7,21;;0, 3,9317E+02,2, 1,3652E+00,5, 1,0000E+03
227,202;393,20000;5,51;7,21;;0, 3,9320E+02,2, 1,3652E+00,5, 1,0000E+03
228,206;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
229,213;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
230,218;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
231,221;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
232,225;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
233,228;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
234,236;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
235,242;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
236,250;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
237,255;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
238,260;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
239,264;393,21000;5,51;7,21;;0, 3,9321E+02,2, 1,3652E+00,5, 1,0000E+03
240,269;393,19000;5,51;7,21;;0, 3,9319E+02,2, 1,3652E+00,5, 1,0000E+03
241,273;393,19000;5,51;7,21;;0, 3,9319E+02,2, 1,3652E+00,5, 1,0000E+03
242,276;393,18000;5,51;7,21;;0, 3,9318E+02,2, 1,3652E+00,5, 1,0000E+03
243,285;393,15000;5,51;7,21;;0, 3,9315E+02,2, 1,3652E+00,5, 1,0000E+03
244,285;393,13000;5,51;7,21;;0, 3,9313E+02,2, 1,3652E+00,5, 1,0000E+03
245,286;393,09000;5,51;7,21;;0, 3,9309E+02,2, 1,3652E+00,5, 1,0000E+03
246,291;393,09000;5,51;7,21;;0, 3,9309E+02,2, 1,3652E+00,5, 1,0000E+03
247,294;393,06000;5,51;7,21;;0, 3,9306E+02,2, 1,3652E+00,5, 1,0000E+03
248,295;393,04000;5,51;7,21;;0, 3,9304E+02,2, 1,3652E+00,5, 1,0000E+03
