Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
111,575;49,88400;9,45;5,81;;0, 4,9884E+01,2, 1,3652E+00,5, 1,0000E+03
112,582;49,92200;9,45;5,81;;0, 4,9922E+01,2, 1,3652E+00,5, 1,0000E+03
113,593;49,92400;9,44;5,81;;0, 4,9924E+01,2, 1,3652E+00,5, 1,0000E+03
114,593;49,92500;9,44;5,81;;0, 4,9925E+01,2, 1,3652E+00,5, 1,0000E+03
115,596;49,90700;9,44;5,81;;0, 4,9907E+01,2, 1,3652E+00,5, 1,0000E+03
116,603;49,88500;9,45;5,81;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
117,611;49,88400;9,45;5,81;;0, 4,9884E+01,2, 1,3652E+00,5, 1,0000E+03
118,614;49,90600;9,45;5,81;;0, 4,9906E+01,2, 1,3652E+00,5, 1,0000E+03
119,617;49,90100;9,45;5,81;;0, 4,9901E+01,2, 1,3652E+00,5, 1,0000E+03
120,618;49,90700;9,45;5,81;;0, 4,9907E+01,2, 1,3652E+00,5, 1,0000E+03
121,624;49,91100;9,45;5,81;;0, 4,9911E+01,2, 1,3652E+00,5, 1,0000E+03
122,634;49,91200;9,44;5,81;;0, 4,9912E+01,2, 1,3652E+00,5, 1,0000E+03
123,644;49,90400;9,44;5,81;;0, 4,9904E+01,2, 1,3652E+00,5, 1,0000E+03
124,652;49,92700;9,45;5,81;;0, 4,9927E+01,2, 1,3652E+00,5, 1,0000E+03
125,653;49,90500;9,44;5,81;;0, 4,9905E+01,2, 1,3652E+00,5, 1,0000E+03
126,661;49,90400;9,45;5,81;;0, 4,9904E+01,2, 1,3652E+00,5, 1,0000E+03
127,665;49,89900;9,45;5,81;;0, 4,9899E+01,2, 1,3652E+00,5, 1,0000E+03
128,666;49,88700;9,45;5,81;;0, 4,9887E+01,2, 1,3652E+00,5, 1,0000E+03
129,667;49,91900;9,45;5,81;;0, 4,9919E+01,2, 1,3652E+00,5, 1,0000E+03
130,669;49,92900;9,44;5,81;;0, 4,9929E+01,2, 1,3652E+00,5, 1,0000E+03
131,672;49,92900;9,44;5,81;;0, 4,9929E+01,2, 1,3652E+00,5, 1,0000E+03
132,681;49,92100;9,44;5,81;;0, 4,9921E+01,2, 1,3652E+00,5, 1,0000E+03
133,685;49,88600;9,44;5,81;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
134,694;49,88900;9,45;5,81;;0, 4,9889E+01,2, 1,3652E+00,5, 1,0000E+03
135,704;49,88400;9,45;5,81;;0, 4,9884E+01,2, 1,3652E+00,5, 1,0000E+03
136,714;49,88400;9,45;5,81;;0, 4,9884E+01,2, 1,3652E+00,5, 1,0000E+03
137,715;49,88300;9,45;5,81;;0, 4,9883E+01,2, 1,3652E+00,5, 1,0000E+03
138,724;49,88500;9,45;5,81;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
139,728;49,88800;9,45;5,81;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
140,729;49,88600;9,45;5,81;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
141,730;49,88600;9,45;5,81;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
142,733;49,88200;9,45;5,81;;0, 4,9882E+01,2, 1,3652E+00,5, 1,0000E+03
143,733;49,88400;9,45;5,81;;0, 4,9884E+01,2, 1,3652E+00,5, 1,0000E+03
144,742;49,89200;9,45;5,82;;0, 4,9892E+01,2, 1,3652E+00,5, 1,0000E+03
145,752;49,91100;9,45;5,82;;0, 4,9911E+01,2, 1,3652E+00,5, 1,0000E+03
146,753;49,88800;9,44;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
147,762;49,88500;9,45;5,82;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
148,770;49,88500;9,45;5,82;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
149,780;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
150,782;49,88900;9,45;5,82;;0, 4,9889E+01,2, 1,3652E+00,5, 1,0000E+03
151,787;49,88500;9,45;5,82;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
152,791;49,88400;9,45;5,82;;0, 4,9884E+01,2, 1,3652E+00,5, 1,0000E+03
153,794;49,88300;9,45;5,82;;0, 4,9883E+01,2, 1,3652E+00,5, 1,0000E+03
154,795;49,88500;9,45;5,82;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
155,795;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
156,810;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
157,811;49,88400;9,45;5,82;;0, 4,9884E+01,2, 1,3652E+00,5, 1,0000E+03
158,812;49,88300;9,45;5,82;;0, 4,9883E+01,2, 1,3652E+00,5, 1,0000E+03
159,817;49,88500;9,45;5,82;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
160,818;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
161,823;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
162,825;49,88200;9,45;5,82;;0, 4,9882E+01,2, 1,3652E+00,5, 1,0000E+03
163,826;49,88100;9,45;5,82;;0, 4,9881E+01,2, 1,3652E+00,5, 1,0000E+03
164,835;49,88500;9,45;5,82;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
165,835;49,88700;9,45;5,82;;0, 4,9887E+01,2, 1,3652E+00,5, 1,0000E+03
166,845;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
167,855;49,88500;9,45;5,82;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
168,861;49,88300;9,45;5,82;;0, 4,9883E+01,2, 1,3652E+00,5, 1,0000E+03
169,861;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
170,870;49,88900;9,45;5,82;;0, 4,9889E+01,2, 1,3652E+00,5, 1,0000E+03
171,885;49,88700;9,45;5,82;;0, 4,9887E+01,2, 1,3652E+00,5, 1,0000E+03
172,887;49,88100;9,45;5,82;;0, 4,9881E+01,2, 1,3652E+00,5, 1,0000E+03
173,894;49,88300;9,45;5,82;;0, 4,9883E+01,2, 1,3652E+00,5, 1,0000E+03
174,904;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
175,910;49,88900;9,45;5,82;;0, 4,9889E+01,2, 1,3652E+00,5, 1,0000E+03
176,917;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
177,927;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
178,929;49,88200;9,45;5,82;;0, 4,9882E+01,2, 1,3652E+00,5, 1,0000E+03
179,937;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
180,938;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
181,946;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
182,954;49,86700;9,45;5,82;;0, 4,9867E+01,2, 1,3652E+00,5, 1,0000E+03
183,962;49,88100;9,45;5,82;;0, 4,9881E+01,2, 1,3652E+00,5, 1,0000E+03
184,969;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
185,979;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
186,988;49,88100;9,45;5,82;;0, 4,9881E+01,2, 1,3652E+00,5, 1,0000E+03
187,996;49,88300;9,45;5,82;;0, 4,9883E+01,2, 1,3652E+00,5, 1,0000E+03
189,001;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
190,006;49,88700;9,45;5,82;;0, 4,9887E+01,2, 1,3652E+00,5, 1,0000E+03
191,013;49,88100;9,45;5,82;;0, 4,9881E+01,2, 1,3652E+00,5, 1,0000E+03
192,021;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
193,025;49,88400;9,45;5,82;;0, 4,9884E+01,2, 1,3652E+00,5, 1,0000E+03
194,035;49,88000;9,45;5,82;194,035;0, 4,9880E+01,2, 1,3652E+00,5, 1,0000E+03
195,045;49,88300;9,45;5,82;;0, 4,9883E+01,2, 1,3652E+00,5, 1,0000E+03
196,045;49,88600;9,45;5,82;;0, 4,9886E+01,2, 1,3652E+00,5, 1,0000E+03
197,054;49,87800;9,45;5,82;;0, 4,9878E+01,2, 1,3652E+00,5, 1,0000E+03
198,055;49,87300;9,45;5,82;;0, 4,9873E+01,2, 1,3652E+00,5, 1,0000E+03
199,062;49,87500;9,45;5,82;;0, 4,9875E+01,2, 1,3652E+00,5, 1,0000E+03
200,064;49,87700;9,45;5,82;;0, 4,9877E+01,2, 1,3652E+00,5, 1,0000E+03
201,074;49,85400;9,45;5,82;;0, 4,9854E+01,2, 1,3652E+00,5, 1,0000E+03
202,078;49,85700;9,46;5,82;;0, 4,9857E+01,2, 1,3652E+00,5, 1,0000E+03
203,086;49,85000;9,45;5,82;;0, 4,9850E+01,2, 1,3652E+00,5, 1,0000E+03
204,095;49,84900;9,46;5,82;;0, 4,9849E+01,2, 1,3652E+00,5, 1,0000E+03
205,104;49,84900;9,46;5,82;;0, 4,9849E+01,2, 1,3652E+00,5, 1,0000E+03
206,111;49,87100;9,46;5,82;;0, 4,9871E+01,2, 1,3652E+00,5, 1,0000E+03
207,111;49,87400;9,45;5,82;;0, 4,9874E+01,2, 1,3652E+00,5, 1,0000E+03
208,121;49,86600;9,45;5,82;;0, 4,9866E+01,2, 1,3652E+00,5, 1,0000E+03
209,131;49,88100;9,45;5,82;;0, 4,9881E+01,2, 1,3652E+00,5, 1,0000E+03
210,132;49,84600;9,45;5,82;;0, 4,9846E+01,2, 1,3652E+00,5, 1,0000E+03
211,142;49,85200;9,46;5,82;;0, 4,9852E+01,2, 1,3652E+00,5, 1,0000E+03
212,144;49,84500;9,46;5,82;;0, 4,9845E+01,2, 1,3652E+00,5, 1,0000E+03
213,144;49,84400;9,46;5,82;;0, 4,9844E+01,2, 1,3652E+00,5, 1,0000E+03
214,149;49,84600;9,46;5,82;;0, 4,9846E+01,2, 1,3652E+00,5, 1,0000E+03
215,157;49,84600;9,46;5,82;;0, 4,9846E+01,2, 1,3652E+00,5, 1,0000E+03
216,160;49,88200;9,46;5,82;;0, 4,9882E+01,2, 1,3652E+00,5, 1,0000E+03
217,165;49,88800;9,45;5,82;;0, 4,9888E+01,2, 1,3652E+00,5, 1,0000E+03
218,174;49,88500;9,45;5,82;;0, 4,9885E+01,2, 1,3652E+00,5, 1,0000E+03
219,174;49,84900;9,45;5,82;;0, 4,9849E+01,2, 1,3652E+00,5, 1,0000E+03
220,176;49,85300;9,46;5,82;;0, 4,9853E+01,2, 1,3652E+00,5, 1,0000E+03
221,177;49,85400;9,46;5,82;;0, 4,9854E+01,2, 1,3652E+00,5, 1,0000E+03
222,183;49,88200;9,46;5,82;;0, 4,9882E+01,2, 1,3652E+00,5, 1,0000E+03
223,193;49,88200;9,45;5,82;;0, 4,9882E+01,2, 1,3652E+00,5, 1,0000E+03
224,202;49,88300;9,45;5,82;;0, 4,9883E+01,2, 1,3652E+00,5, 1,0000E+03
225,208;49,84800;9,45;5,82;;0, 4,9848E+01,2, 1,3652E+00,5, 1,0000E+03
226,215;49,84900;9,46;5,82;;0, 4,9849E+01,2, 1,3652E+00,5, 1,0000E+03
227,219;49,84500;9,46;5,82;;0, 4,9845E+01,2, 1,3652E+00,5, 1,0000E+03
228,229;49,84900;9,46;5,82;;0, 4,9849E+01,2, 1,3652E+00,5, 1,0000E+03
229,230;49,88100;9,46;5,82;;0, 4,9881E+01,2, 1,3652E+00,5, 1,0000E+03
230,237;49,86400;9,45;5,82;;0, 4,9864E+01,2, 1,3652E+00,5, 1,0000E+03
231,243;49,84800;9,45;5,82;;0, 4,9848E+01,2, 1,3652E+00,5, 1,0000E+03
232,244;49,84900;9,46;5,82;;0, 4,9849E+01,2, 1,3652E+00,5, 1,0000E+03
233,267;49,84100;9,46;5,82;;0, 4,9841E+01,2, 1,3652E+00,5, 1,0000E+03
234,270;49,87100;9,46;5,82;;0, 4,9871E+01,2, 1,3652E+00,5, 1,0000E+03
235,276;49,84800;9,45;5,82;;0, 4,9848E+01,2, 1,3652E+00,5, 1,0000E+03
236,281;49,84600;9,46;5,82;;0, 4,9846E+01,2, 1,3652E+00,5, 1,0000E+03
237,284;49,83900;9,46;5,82;;0, 4,9839E+01,2, 1,3652E+00,5, 1,0000E+03
238,284;49,84000;9,46;5,82;;0, 4,9840E+01,2, 1,3652E+00,5, 1,0000E+03
239,285;49,84200;9,46;5,82;;0, 4,9842E+01,2, 1,3652E+00,5, 1,0000E+03
240,286;49,84600;9,46;5,82;;0, 4,9846E+01,2, 1,3652E+00,5, 1,0000E+03
241,292;49,84500;9,46;5,82;;0, 4,9845E+01,2, 1,3652E+00,5, 1,0000E+03
242,296;49,84300;9,46;5,82;;0, 4,9843E+01,2, 1,3652E+00,5, 1,0000E+03
243,299;49,85200;9,46;5,82;;0, 4,9852E+01,2, 1,3652E+00,5, 1,0000E+03
244,308;49,84200;9,46;5,82;;0, 4,9842E+01,2, 1,3652E+00,5, 1,0000E+03
245,317;49,84400;9,46;5,82;;0, 4,9844E+01,2, 1,3652E+00,5, 1,0000E+03
246,326;49,84300;9,46;5,82;;0, 4,9843E+01,2, 1,3652E+00,5, 1,0000E+03
247,331;49,84400;9,46;5,82;;0, 4,9844E+01,2, 1,3652E+00,5, 1,0000E+03
248,338;49,84100;9,46;5,82;;0, 4,9841E+01,2, 1,3652E+00,5, 1,0000E+03
249,346;49,84800;9,46;5,82;;0, 4,9848E+01,2, 1,3652E+00,5, 1,0000E+03
250,350;49,84400;9,46;5,82;;0, 4,9844E+01,2, 1,3652E+00,5, 1,0000E+03
251,359;49,84800;9,46;5,82;;0, 4,9848E+01,2, 1,3652E+00,5, 1,0000E+03
252,366;49,84000;9,46;5,82;;0, 4,9840E+01,2, 1,3652E+00,5, 1,0000E+03
253,368;49,84500;9,46;5,82;;0, 4,9845E+01,2, 1,3652E+00,5, 1,0000E+03
254,369;49,84500;9,46;5,82;;0, 4,9845E+01,2, 1,3652E+00,5, 1,0000E+03
255,376;49,84400;9,46;5,82;;0, 4,9844E+01,2, 1,3652E+00,5, 1,0000E+03
256,378;49,84100;9,46;5,82;;0, 4,9841E+01,2, 1,3652E+00,5, 1,0000E+03
257,378;49,84100;9,46;5,82;;0, 4,9841E+01,2, 1,3652E+00,5, 1,0000E+03
258,387;49,84500;9,46;5,82;;0, 4,9845E+01,2, 1,3652E+00,5, 1,0000E+03
259,391;49,84500;9,46;5,82;;0, 4,9845E+01,2, 1,3652E+00,5, 1,0000E+03
260,391;49,84300;9,46;5,82;;0, 4,9843E+01,2, 1,3652E+00,5, 1,0000E+03
261,398;49,84000;9,46;5,82;;0, 4,9840E+01,2, 1,3652E+00,5, 1,0000E+03
262,403;49,84000;9,46;5,82;;0, 4,9840E+01,2, 1,3652E+00,5, 1,0000E+03
263,412;49,84300;9,46;5,82;;0, 4,9843E+01,2, 1,3652E+00,5, 1,0000E+03
264,413;49,84400;9,46;5,82;;0, 4,9844E+01,2, 1,3652E+00,5, 1,0000E+03
265,421;49,84400;9,46;5,82;;0, 4,9844E+01,2, 1,3652E+00,5, 1,0000E+03
266,427;49,83800;9,46;5,82;;0, 4,9838E+01,2, 1,3652E+00,5, 1,0000E+03
267,430;49,84200;9,46;5,82;;0, 4,9842E+01,2, 1,3652E+00,5, 1,0000E+03
268,437;49,84200;9,46;5,82;;0, 4,9842E+01,2, 1,3652E+00,5, 1,0000E+03
269,438;49,84700;9,46;5,82;;0, 4,9847E+01,2, 1,3652E+00,5, 1,0000E+03
270,447;49,84400;9,46;5,82;;0, 4,9844E+01,2, 1,3652E+00,5, 1,0000E+03
271,452;49,84100;9,46;5,82;;0, 4,9841E+01,2, 1,3652E+00,5, 1,0000E+03
272,457;49,84000;9,46;5,82;;0, 4,9840E+01,2, 1,3652E+00,5, 1,0000E+03
